,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.4847726262793659,7.270335422612189e-219,True,3
NTg10,0.44543101134458934,4.7383562339948255e-181,True,1
NTg2,0.4842786878007499,2.331696879634214e-218,True,2
NTg3,0.47118399789661586,3.0652380386501766e-205,True,1
NTg4,0.5084413805489025,4.055337556802404e-244,True,6
NTg5,0.45820119439265816,8.723095088347578e-193,True,0
NTg7,0.4272627114154153,3.375844559457323e-165,True,3
NTg8,0.48711369379605945,2.827628597621769e-221,True,3
NTg9,0.4527264674001052,1.078914801929077e-187,True,4
tar-ATF2,0.4373095399378993,7.618222761111079e-174,False,5
tar-BRD4,0.6508609301802932,0.0,False,13
tar-CAV1,0.49497252888369875,1.6677319484327366e-229,False,1
tar-CD86,0.47739351614263237,2.1713375753775115e-211,False,5
tar-CMTM6,0.4579828900289195,1.3980189239698698e-192,False,3
tar-CUL3,0.6575344857197429,0.0,False,11
tar-ETV7,0.4437844377076238,1.4208614764320833e-179,False,10
tar-IFNGR1,0.8781760423441296,0.0,False,17
tar-IFNGR2,0.8773466873990745,0.0,False,18
tar-IRF1,0.8333538681175072,0.0,False,18
tar-IRF7,0.4700838121369326,3.654830939529544e-204,False,5
tar-JAK2,0.8732589799466136,0.0,False,18
tar-MARCH8,0.4934367728337261,7.034502788872045e-228,False,6
tar-MYC,0.5507324527215455,1.5768784113610777e-294,False,3
tar-NFKBIA,0.5403186122143488,1.9237636095847853e-281,False,7
tar-PDCD1LG2,0.48485077193242815,6.045131357771451e-219,False,5
tar-POU2F2,0.5262679960589438,1.689864135483442e-264,False,8
tar-SMAD4,0.7917491516194155,0.0,False,15
tar-SPI1,0.5282871512321214,6.948320891248815e-267,False,5
tar-STAT1,0.8520586401316922,0.0,False,19
tar-STAT2,0.7613403959720885,0.0,False,18
tar-STAT3,0.4965171348046555,3.7953973045020906e-231,False,2
tar-STAT5A,0.4566937584099972,2.2496311073582355e-191,False,3
tar-TNFRSF14,0.465770567284918,5.55963442119192e-200,False,4
tar-UBE2L6,0.45345634003468904,2.2880395816722668e-188,False,7
