,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.0026751738,-0.003455151,-0.018704725,-0.007033267,0.018429723,0.0069990978,-0.002382264,0.007637714,-0.0025104438,0.012061855,0.029242933,-0.0022024708,-0.012230403,-0.0016476291,0.056360636,0.0028740761,0.03403563,0.020357562,0.01398489,-0.01498857,0.029730817,-0.0077700866,0.025848337,0.013381422,0.0080284765,-0.020714525,0.05232516,-0.02190197,0.028801152,0.03008645,-0.024939936,0.0012730443,-0.0037408655,0.0022163508
CXCL2,-0.009278804,-0.005181573,-0.0017843096,0.010062086,0.0018284675,-0.00068307936,-0.009303761,0.0020234624,-0.0015829332,-0.00060557795,-0.021595135,-0.0012040811,-0.007907446,-0.002860037,0.075810045,-0.003960187,0.027487392,0.0183903,0.020184822,-0.010586015,0.02407394,-0.0057720817,0.031780425,0.0007175003,-0.004388914,-0.002608324,-0.022845551,-0.0066905697,0.013875364,0.010298487,-0.010987627,-0.0024236299,-0.0039271335,-0.0047669597
ATF3,-0.03539294,-0.012468292,-0.020472432,0.022279333,0.0021381273,-0.011614793,-0.015241028,0.012859551,0.013244019,0.015864067,-0.04013455,-0.00068789965,-0.013568701,-0.0038145983,0.11589191,0.0068215104,-0.1432455,-0.14570105,-0.119722195,-0.007805061,-0.15801062,-0.014720173,0.08681247,0.0009954687,0.0022778958,-0.008060491,-0.11516812,-0.017215924,-0.18760556,-0.041161276,-0.025441293,-0.009234602,-0.006083465,0.001455502
NFKBIA,-0.02085759,0.0060078152,0.0024160314,0.0016362031,0.018532436,0.00045275356,-0.008256022,-0.0016708662,-0.0048342138,0.011769664,0.029746542,-0.003097301,-0.012682222,0.006816237,0.10450443,0.026327467,0.21732162,0.20250937,-0.008600918,-0.013533216,0.22821678,0.006551862,0.0043518683,-0.0026915316,0.016888514,-0.015149617,0.07067977,-0.019839916,0.23829487,0.14542842,-0.04273568,4.602641e-05,0.0044356855,0.001236952
TNFAIP3,-0.0143211745,-0.008341279,-0.0153062325,0.018048286,0.0027029058,0.0031636336,-0.014034603,-0.002487935,0.0063584414,0.0028512513,0.009733667,0.004187296,-0.0041422625,-0.0012500488,0.052568316,0.0074121216,-0.07090478,-0.08017905,-0.07610659,-0.006746242,-0.072069086,-0.0019908464,0.029004645,0.0070330165,0.011084738,-0.008323427,-0.010368877,-0.003791347,-0.08807232,0.025023716,-0.021138491,-0.0039535263,-0.0017186425,-0.0077903843
PTGS2,-0.00023394937,-0.0017743201,-0.0020156032,0.0027951766,0.00057311624,0.0013216634,-0.00038671138,-0.0015176901,0.0023602368,-0.0016461564,-0.0059711975,0.0032535032,0.00015199247,-0.00016040444,0.010957187,-0.001189196,-0.007652127,-0.008357414,-0.014324725,0.0006232216,-0.00843036,-0.0016085502,0.009241136,-0.0018039739,0.002323738,0.0032995492,-0.0023759909,0.0010197331,-0.00026993308,0.008601116,0.0008890772,-0.0036172578,-0.002339521,-0.0012035191
CXCL1,-0.006504481,-0.008443221,-0.01185107,0.021117454,0.010420165,0.0064678476,-0.01728499,4.3838685e-05,0.0049036476,0.0056307283,-0.029897097,0.0016077539,-0.008999984,-0.0039875973,0.0882945,0.007515591,-0.025834717,-0.02368213,-0.03334967,-0.017971408,-0.01669428,-0.011562402,0.085291654,-0.0033836213,0.0026176006,0.010976205,-0.03450115,-0.039636012,-0.009598794,0.022421187,-0.017521447,-0.017657114,-0.014488393,-0.013840293
IER3,-0.0037295483,7.628955e-05,0.0059419186,-0.00034424206,0.0005358449,-0.002295653,-0.00044732375,-0.0013796111,0.0018917852,0.0014088104,-0.0035144095,-0.0038951286,-0.003979275,-0.00020756393,0.02421454,0.006469257,0.034808792,0.03582036,-0.022451535,-0.0009578289,0.034787625,-0.00031306362,0.004273451,0.0008397791,0.0033557133,0.0018834317,-0.011154711,-0.009505131,0.058505695,0.0042239674,-0.009049547,-0.0011954893,0.0016246181,0.0023320832
CD83,-0.021218691,-0.0067913183,-0.0045354185,0.017581915,0.006089244,0.00700073,-0.009497833,0.0066336202,0.00026222313,0.008039914,-0.00501467,3.296262e-05,-0.008375601,-0.0024239994,0.10245054,0.008568658,-0.03879833,-0.0319947,0.066238776,-0.010596682,-0.032798022,-0.015746076,0.05581991,0.019309336,0.0055617024,0.0029517568,0.053711917,-0.015088543,-0.040909242,0.029832799,-0.019269548,-0.011568565,-0.0072678016,-0.0023536126
CCL20,-0.0012435212,0.0007072691,0.002003074,0.00040135172,0.0066132364,0.0036170788,-0.00262177,0.0043186108,-0.0036753498,0.0042325323,-0.016140833,0.001624949,-0.0023679882,0.00085072673,0.052980144,0.0076424708,0.09227733,0.09850782,0.038081612,-0.0015087253,0.10049771,-0.0017977457,0.006210569,0.003472428,0.0016286325,0.003814559,-0.016398741,-0.011357891,0.11940133,0.019450044,-0.008543054,0.0001934731,0.0006948425,0.0028406705
CXCL3,-0.015257927,0.0029139048,-0.0033811845,0.011539583,0.0022027623,-0.0022634456,-0.0074857743,0.0015491288,-0.0036948302,0.0041549727,-0.024359966,-0.0020496508,-0.006714757,-0.005409091,0.12807152,-0.0021966996,0.006176665,0.0056966846,0.0048321295,-0.011830435,0.005016857,-0.007599674,0.037100308,-0.0009625986,0.001612947,-0.0037153452,-0.01487005,0.0013367856,0.005928503,-0.000904692,-0.013374471,0.00022306439,-0.006183432,-0.0016930472
MAFF,-0.0067602755,-0.008660062,-0.010815026,0.007316641,0.0062413225,0.0037767668,-0.0054511325,0.0075497916,0.00357728,0.0050860574,-0.016481174,0.0023295723,-0.0022363586,-0.0044091204,0.04167517,0.0070608947,-0.09456535,-0.09569867,0.0038587227,-0.0004885851,-0.10424966,-0.0067874524,0.023159768,0.0023910503,0.0038008196,0.003436282,-0.03797145,-0.014214881,-0.10704603,0.01536069,-0.012536968,-0.0058280323,-0.004572616,0.00043059894
NFKB2,-0.0046065045,-0.00236314,0.0011449638,0.0031517108,0.0010855619,0.002471769,-0.0025912328,-0.0008003293,-0.0013180028,0.0005235185,-0.0021251673,-0.0010792947,-0.0009163209,-0.0013991744,0.012277078,-0.0006863023,0.016834717,0.016091349,0.013173215,-0.0023018133,0.017638382,-0.0037278582,0.0131732635,0.0018263332,0.0039234487,-0.0029109966,0.028264577,-0.009954785,0.028380437,0.022120228,-0.010331843,-0.002663016,-0.0007268974,-0.00019893507
TNFAIP2,-0.0017720452,-0.009333476,0.0115104085,-0.0023009721,-0.004553973,-0.0018452556,0.004635791,-0.00404662,-0.007632723,-0.009366346,0.01716863,-0.003172683,-0.0029492918,-0.0009570283,0.054257583,-0.0065995976,-0.16260196,-0.1640095,0.006102518,-0.0028753858,-0.17434534,-0.0148205245,0.030004624,0.019332174,0.000271883,-0.0027986963,0.16769129,-0.017211517,-0.12570672,0.09148421,-0.015660772,-0.010988788,-0.003849973,0.0034263448
HBEGF,-0.0056266612,-0.00071672164,0.008269667,0.0066120285,0.0012065396,0.002190878,-0.0020324893,-0.0011620553,0.0023473636,0.0033430331,0.0019905332,0.0005203553,0.00041936664,0.004178399,0.019530578,0.00481962,0.022156287,0.027698768,0.019541515,0.0028992938,0.029783074,-0.0020168757,0.019195154,0.012738962,0.007665805,0.0045284866,0.061120838,-0.010397778,0.0670634,0.0020954332,-0.005602389,-0.005945104,0.003994905,0.0034879968
KLF6,-0.007956351,-0.008452231,-0.009541457,0.008191745,0.008317995,0.0033038387,-0.006059324,-0.009648873,-0.009753517,-0.0003606561,-0.01030859,-0.0009499439,-0.004550695,-0.0021616793,0.0353982,-0.002258272,-0.054590862,-0.055240925,-0.066909105,-0.013388132,-0.059127647,-0.005480742,0.041493658,0.011672878,0.015443622,-0.021848435,0.003794196,-0.014949061,-0.11528188,-0.07655327,-0.02917814,-0.00480135,0.003702558,0.0027189536
BIRC3,-0.004985866,0.0011845449,0.00037926607,0.0038923717,0.0008738007,-0.0016632926,-0.00028426351,0.0014154746,-0.0016667069,-0.00025819417,0.008180536,-0.0007364872,-0.0006948641,0.00090612995,0.026678337,0.00237276,-0.0012707387,-0.0018189665,-0.0065533547,-0.00061510585,-0.002813009,-0.0007847899,0.0009930345,0.004551422,0.0024501833,-0.00092039024,0.04717811,0.0021087998,-0.0019953598,0.014815377,-0.0033311222,0.00013303448,0.0016593008,-0.00081119
PLAUR,-0.0062726433,-0.015605071,-0.040527847,0.012283719,0.01033684,0.02736503,-0.021743504,0.013261669,0.0016010178,-0.00077140366,-0.06946011,-0.0002401901,-0.0032343038,-0.024582254,0.057698753,-0.006557881,-0.1494835,-0.14925648,-0.0915485,-0.017764045,-0.14627467,-0.027362425,0.110889964,-0.016052581,0.0059463624,0.0126556875,-0.2912991,-0.07557153,-0.13930008,-0.037870653,-0.029255968,-0.022208827,-0.015393366,-0.02040204
ZFP36,0.00988864,-0.020159129,-0.03645481,-0.0058822506,0.028055301,0.018056987,-0.010561579,0.013066635,-0.00022184735,0.0053389166,-0.018392991,0.001245487,0.00079894083,-0.0071194298,0.031824462,0.011287057,-0.23395137,-0.24248077,-0.11562117,-0.008277178,-0.24815606,-0.010301864,0.049430504,0.00038749192,0.008287618,-0.011251677,0.008003148,-0.0444916,-0.24983074,-0.035892833,-0.027209124,-0.006199475,-0.008139382,-0.0005936756
ICAM1,-0.03719485,-0.011488609,-0.01797973,0.025108105,-0.003752345,0.012858243,-0.012296093,0.015099187,0.004870488,0.0022774013,-0.0052982857,-0.002472654,-0.017698132,-0.022165265,0.16887219,0.003998688,-0.2767111,-0.28006363,0.21474074,-0.015777411,-0.29417437,-0.028207466,0.08498588,0.010686596,-0.00052880973,0.0009180681,0.0070731244,-0.029276222,-0.2638766,0.05721395,-0.034778677,-0.026476454,-0.017209528,-0.0038009845
JUN,0.0024842462,-0.010372677,-0.03739141,0.005478477,0.016311815,0.005416054,-0.026124693,0.01855327,-0.0061067226,-0.005115783,-0.062157568,-0.006583369,-0.0017180992,-0.014777561,0.036901273,0.008916552,-0.13060774,-0.15139079,-0.07747837,-0.006106544,-0.14437851,-0.020898951,0.02496272,-0.0050286683,0.0111855995,-0.027004296,-0.22471908,-0.04228915,-0.2609017,-0.071123496,-0.039804704,-0.0031820596,0.0067366194,0.0082471445
EGR3,-0.0012096299,-0.0008210499,-0.0009412116,0.0025239524,0.0023294468,-0.00084819767,-0.0024509358,0.0017921804,0.0008555229,0.0040489906,-0.0005226093,-0.00039517233,0.0004893232,-0.00067194784,0.0044727996,0.001593367,-0.007755211,-0.0050366046,-0.009955238,0.00040245944,-0.004128505,-0.003994381,0.007328681,0.0037364648,0.0017143453,-0.00223386,0.014514244,-0.005216436,-0.008177202,0.01564894,-0.0011221418,-0.0020829013,-0.0013100194,-0.00035253604
IL1B,-0.014040662,0.0039422587,0.018061846,0.0027866028,0.0106114615,0.005267268,0.0018117465,0.012403993,-0.0010590631,0.0038065377,-0.011443303,0.0013893737,-0.0043216604,0.008987538,0.09391315,0.0064316997,0.13069676,0.13711272,0.10247404,-0.006623953,0.14603786,-0.003267854,0.042529576,0.01528387,0.00087685825,0.029951502,0.03588934,-0.040546115,0.18815817,0.09765276,-0.009829832,-0.008580028,-0.0033790288,0.001383792
BCL2A1,-0.009437164,-0.011890407,-0.013770223,0.010619212,0.0025299701,0.0065320986,-0.007958344,0.0031913556,0.011482644,-0.00012966503,-0.023006791,-0.0012478285,-0.004236404,-0.0057474766,0.028585149,-0.013826413,-0.09234635,-0.102790385,-0.11106365,-0.005424088,-0.10186268,-0.013624853,0.066893905,-0.006048241,-0.00079130405,0.015888935,0.011776108,-0.025238084,-0.09577869,0.0049444153,-0.0012833672,-0.012962592,-0.017847573,-0.0133858
PPP1R15A,-0.03324826,-0.003665651,0.011478878,0.020127485,-0.0022960328,-0.015101756,-0.020342153,0.01673128,0.009454703,0.008901797,-0.03966797,0.0001780289,-0.0072338195,-0.0022610708,0.11600563,0.015700698,-0.016882267,-0.0020718523,0.025351005,0.004310694,-0.015519733,-0.030994529,0.08496343,0.020696746,0.005294381,0.004292724,-0.023863055,-0.04944897,0.018667866,0.06294686,-0.031785555,-0.008585931,0.0062035,0.006825309
ZC3H12A,-0.0026146278,-0.009000064,-0.009473888,0.0066635255,0.00242419,0.0075656846,-0.00422956,0.0038185269,0.004109116,0.004343799,0.012099559,7.579707e-06,-0.005364638,-0.0009899518,0.012142402,0.0020649317,-0.075539045,-0.07573419,-0.019024303,-0.004233096,-0.07738214,-0.006006841,0.026847549,0.008186979,0.0032852516,0.0032278788,-0.00412202,-0.012470145,-0.09997391,-0.025713619,-0.0032188757,-0.01182834,-0.0032613054,-0.0021375131
SOD2,-0.050828032,-0.03546526,-0.026853412,0.00802036,0.018045887,0.017949866,-0.0108285425,0.024056032,0.0010705374,0.0054916237,0.0226073,-0.014462123,-0.021313692,-0.027550913,0.21407813,0.01701256,-0.7541867,-0.7646664,0.06686593,-0.019899745,-0.803604,-0.031660102,0.10272137,0.03226568,0.017011685,-0.0074023106,0.04868958,-0.057343703,-0.77300715,0.08941072,-0.07564036,-0.03981527,-0.01948539,0.018233659
NR4A2,-0.0030817532,0.0012019833,0.001069252,0.0010099618,0.00033519245,-0.00048584436,-0.0003953291,0.0007439057,-0.0012350018,0.002248829,0.006750716,0.0008342934,5.1049472e-05,0.001233485,0.0012022019,0.00047819456,0.014179096,0.014782197,-0.001939698,0.001711055,0.011950766,0.0021200858,-0.0030787156,-0.0006953574,0.0019257227,-0.0031735727,-0.015465546,0.0032797847,0.009346956,0.0056407456,-0.0014207748,0.0018320373,0.0027686176,0.0002476882
IL1A,-0.0013184644,0.0006829323,0.003268274,0.00031793962,-0.00082919846,-0.0009451477,-0.0009198373,0.00020439268,-0.00024616075,-0.00030134912,-0.0029242032,-0.00039043406,-0.00023029721,7.078253e-05,0.0021141137,8.411971e-05,0.0046798876,0.006586575,0.0083324555,-0.00029826062,0.0036099872,-0.0002755515,0.00091208867,-0.00062614813,0.00019579046,0.0006757137,-0.005181946,-0.00011047835,0.009997679,0.0053448924,-0.00012183466,0.00083723234,0.00088778744,0.0011603399
RELB,-0.015228819,-0.0064684157,-0.0016620128,0.010982141,0.0025540225,-0.0005646985,-0.011719099,0.0068762265,0.0017242469,0.0057469676,0.008280324,-0.0044830656,-0.0043622456,-0.0041391514,0.082089566,0.014819849,-0.024913032,-0.017020863,0.07850911,-0.000684125,-0.020391013,-0.012307891,0.036622785,0.015312875,0.011851715,-0.004916212,0.023461167,-0.020776307,0.015086537,0.0682954,-0.030391699,-0.010656829,-0.00089943386,0.0014138117
TRAF1,-0.0023602704,6.479148e-05,0.00078050874,0.00034919265,0.00025835438,-1.6577511e-06,-0.0001841211,0.00102918,-0.0014952162,-0.0007427954,-0.0023697368,-0.00090802216,-0.0017183815,-0.0015497302,0.025894118,-0.0012946095,0.0020952295,0.0029634798,-0.0042804456,-0.0044408417,0.0010241314,-0.003235105,0.0088274805,0.0003976568,-0.0009234165,-0.00010452603,0.01284594,-0.0020118728,0.0026191627,0.0025712263,-0.0032688738,-0.001721506,-0.0021522269,0.00082261115
BTG2,-0.010096366,-0.009973468,-0.006260308,0.016220942,0.020481773,0.009720928,-0.014317668,-0.00739894,0.002414885,0.00089654647,-0.017775463,0.0053541604,-0.0058490974,0.002760863,0.041759547,-0.0006863752,-0.029936243,-0.020349488,0.07750725,-0.007850041,-0.018026711,-0.013134755,0.07615444,0.0160719,0.009995772,-1.5412572e-06,0.09247144,-0.043608833,-0.00067515986,0.07666733,-0.025256263,-0.008938192,-0.004175339,-0.005419779
