,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.4166097026405125,2.407163806072313e-156,True,3
NTg10,0.42299186151766077,1.3063989090792835e-161,True,2
NTg2,0.43072379904086455,3.8255719457720706e-168,True,2
NTg3,0.464219546037556,1.7151799779405316e-198,True,5
NTg4,0.46597925206325364,3.5001185791665214e-200,True,3
NTg5,0.41927007407052114,1.586694418745773e-158,True,0
NTg7,0.400163944874151,2.711716509395554e-143,True,2
NTg8,0.4467030934534537,3.3807929275602454e-182,True,1
NTg9,0.39353418976157584,3.088747068045713e-138,True,3
tar-ATF2,0.4178157391384354,2.4844013638885735e-157,False,4
tar-BRD4,0.5347757276798426,1.1590917113094925e-274,False,6
tar-CAV1,0.34636604406900184,1.8140524588954072e-105,False,1
tar-CD86,0.3413877225230276,2.5358941400706576e-102,False,5
tar-CMTM6,0.3800481360602056,2.651046663258374e-128,False,2
tar-CUL3,0.6515303812982488,0.0,False,10
tar-ETV7,0.4546836172855437,1.671966363793243e-189,False,6
tar-IFNGR1,0.8965556483842059,0.0,False,18
tar-IFNGR2,0.8942936856521291,0.0,False,18
tar-IRF1,0.8269645835646189,0.0,False,18
tar-IRF7,0.41431882933883973,1.753276292488341e-154,False,6
tar-JAK2,0.8924308687429354,0.0,False,19
tar-MARCH8,0.4393555342530152,1.2159104788056725e-175,False,2
tar-MYC,0.5857655458805787,0.0,False,8
tar-NFKBIA,0.47428593503093636,2.6932268468176404e-208,False,7
tar-PDCD1LG2,0.41270810857840445,3.5042753675102497e-153,False,5
tar-POU2F2,0.45615146284642605,7.213372900030614e-191,False,6
tar-SMAD4,0.7765070632035828,0.0,False,16
tar-SPI1,0.4715323224423056,1.3958764639386654e-205,False,3
tar-STAT1,0.8787795047226291,0.0,False,19
tar-STAT2,0.7260638325819133,0.0,False,19
tar-STAT3,0.45031774314561857,1.7543855494576117e-185,False,3
tar-STAT5A,0.4331355322754205,3.2335176835482416e-170,False,3
tar-TNFRSF14,0.44105490164485717,3.8279626801857643e-177,False,3
tar-UBE2L6,0.4135570107389269,7.24355733564432e-154,False,5
