,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.49897965299482105,8.761037182602893e-234,True,2
NTg10,0.4464491221896319,5.7323094899102195e-182,True,4
NTg2,0.4807378255849278,9.36704656287674e-215,True,1
NTg3,0.49958193718546484,1.9695798080174028e-234,True,2
NTg4,0.538370815618883,4.79852525960608e-279,True,2
NTg5,0.4849925434599717,4.324611552576178e-219,True,1
NTg7,0.39754504791104456,2.7830945823578207e-141,True,2
NTg8,0.4857200321826844,7.734967431064803e-220,True,4
NTg9,0.4366839657067547,2.6842296194480113e-173,True,3
tar-ATF2,0.45288087889053485,7.773807868344913e-188,False,4
tar-BRD4,0.5452907113734438,1.2403790359081004e-287,False,8
tar-CAV1,0.4141288811188282,2.498134830558223e-154,False,2
tar-CD86,0.5024158507489745,1.686523929111534e-237,False,0
tar-CMTM6,0.42762404199326576,1.669035784654523e-165,False,3
tar-CUL3,0.5631835748864391,8.544011155009e-311,False,8
tar-ETV7,0.5028438078449239,5.7710929325533774e-238,False,4
tar-IFNGR1,0.6145445759828216,0.0,False,11
tar-IFNGR2,0.5840480242105339,0.0,False,5
tar-IRF1,0.5833664987495605,0.0,False,5
tar-IRF7,0.41844010410456156,7.638923983298144e-158,False,5
tar-JAK2,0.6464000210276365,0.0,False,7
tar-MARCH8,0.4876331592509744,8.205093444357117e-222,False,3
tar-MYC,0.570025102705027,4.9525e-320,False,5
tar-NFKBIA,0.48554908890539233,1.1594815984519845e-219,False,6
tar-PDCD1LG2,0.5502917705049661,5.767325604250681e-294,False,3
tar-POU2F2,0.46027783025923286,9.65193280032393e-195,False,4
tar-SMAD4,0.6293301623017413,0.0,False,6
tar-SPI1,0.5097502750408612,1.420903837812815e-245,False,5
tar-STAT1,0.6109767539979258,0.0,False,8
tar-STAT2,0.5575417462341224,2.4418039280279285e-303,False,3
tar-STAT3,0.4632636131720904,1.407191883336453e-197,False,3
tar-STAT5A,0.4681918560594958,2.539396845840443e-202,False,3
tar-TNFRSF14,0.5088128077724603,1.5691098013000685e-244,False,3
tar-UBE2L6,0.45178011561506737,8.013723746465707e-187,False,5
