,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.4396783007204822,6.313834882008766e-176,True,3
NTg10,0.4538576492285723,9.737254587538205e-189,True,4
NTg2,0.453981887361719,7.472610373579235e-189,True,1
NTg3,0.4526052288087595,1.3954254313679578e-187,True,5
NTg4,0.49773993933861327,1.8735269052265423e-232,True,4
NTg5,0.40580382005252613,1.0960978898104572e-147,True,1
NTg7,0.3996159460983617,7.171409460888499e-143,True,1
NTg8,0.4796065507992053,1.3005003270719037e-213,True,1
NTg9,0.4292795978818312,6.546699650390572e-167,True,4
tar-ATF2,0.4377856189919828,2.9162592149796422e-174,False,4
tar-BRD4,0.5574589928304665,3.133358145745148e-303,False,5
tar-CAV1,0.36796853405844043,8.524676277519354e-120,False,1
tar-CD86,0.3840996068943398,3.0769725588292704e-131,False,4
tar-CMTM6,0.43252589820135273,1.0846323852638908e-169,False,2
tar-CUL3,0.664612236337803,0.0,False,13
tar-ETV7,0.4629884841758345,2.5756501081480994e-197,False,6
tar-IFNGR1,0.8919307813953196,0.0,False,18
tar-IFNGR2,0.8835826396867679,0.0,False,18
tar-IRF1,0.8379407483256056,0.0,False,18
tar-IRF7,0.4620345093200963,2.0860567536286997e-196,False,2
tar-JAK2,0.8863796870033429,0.0,False,19
tar-MARCH8,0.46456758518110464,7.957891542029086e-199,False,4
tar-MYC,0.5744545525423641,0.0,False,8
tar-NFKBIA,0.507392636018564,5.883466569167679e-243,False,9
tar-PDCD1LG2,0.42995905400282874,1.7239539796995744e-167,False,5
tar-POU2F2,0.4936137574413802,4.5748278095845e-228,False,8
tar-SMAD4,0.8011868464099801,0.0,False,15
tar-SPI1,0.5169119226122904,1.189709732719686e-253,False,3
tar-STAT1,0.8694037893136373,0.0,False,18
tar-STAT2,0.731980077681341,0.0,False,20
tar-STAT3,0.4765312948055412,1.578565597218484e-210,False,3
tar-STAT5A,0.42829676235347297,4.486608738450138e-166,False,3
tar-TNFRSF14,0.4377879286691468,2.902694337741939e-174,False,5
tar-UBE2L6,0.422058476492364,7.821241040940083e-161,False,5
