,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.007486615,-0.0021212406,-0.018709237,0.0044559445,0.0017595534,-0.014690853,0.0052046217,-0.007158344,0.000653036,0.0074567734,0.1446809,-0.0032346619,-0.0024451395,-0.00952664,0.029377805,0.005707236,0.11695269,0.11458041,-0.0020821267,-0.01761238,0.075459555,-0.014700289,0.016964735,-0.019615076,0.0066145477,-0.037549164,-0.009041181,0.09777278,0.190277,0.034657754,-0.030410608,-0.013920377,-0.0054882253,-0.02043249
CXCL2,-0.002734298,0.0033528514,-0.0046689757,0.0045008846,-0.0032189384,-0.0005346805,-0.0038593365,0.004105302,-0.0023842393,-0.0035751855,-0.016354058,0.00071697286,-0.0013547068,-3.96591e-05,0.06421038,0.0013063534,0.03140724,0.027661959,0.022341572,-0.004991806,0.026791817,0.0002307144,0.0098923445,-0.00030277055,0.001035309,-0.0014551808,-0.014175524,-0.0038778984,0.014048087,0.0037774614,-0.010974523,-0.0004417373,0.0015005093,0.0014446469
ATF3,-0.016150951,-0.010926746,-0.010000025,-0.002849189,0.009816322,-0.0151711805,-0.008885106,-0.013220751,0.009757296,0.018154213,-0.012096134,0.0006836176,0.007106996,0.006392157,0.06324127,0.0018625713,-0.06272399,-0.0763656,-0.11828096,-0.0065508876,-0.06884855,0.0034254512,-0.017123226,0.012687036,0.005814909,0.0044977055,-0.055785067,0.00893358,-0.061581828,-0.017908365,-0.00036210613,-0.00070021313,-0.0062922626,0.000889456
NFKBIA,-0.009194559,0.026734577,-0.03239239,-0.0051735924,0.026205108,-0.037086543,0.0016400475,0.03525339,-0.002916437,0.008931496,0.16493355,0.0034619167,0.010443742,-0.018248739,0.13137175,0.0065809996,0.29803276,0.2811876,-0.039693363,-0.028120194,0.25645167,-0.016621806,-0.029357217,-0.08503452,0.029056128,-0.047434296,-0.00654763,0.15704629,0.3939012,0.13181987,-0.049577113,-0.026255915,0.004565343,-0.063029304
TNFAIP3,-0.0060989684,-0.00516001,-0.006052881,0.003864988,0.010623514,-0.0046763984,-0.01110025,-0.0008911042,-0.007117083,0.0042869733,0.04678579,0.0071738786,0.008882386,-0.007534405,0.04179906,-0.0013168151,-0.003612082,-0.024421375,-0.08582466,-0.0024548466,-0.024350358,0.0026431812,-0.0068356516,-0.005108186,-0.0026933323,-0.0137289055,-0.0012611838,0.0675753,0.030969236,0.0283856,-0.012175793,0.006044572,-0.0021514045,-0.0049598576
PTGS2,-0.0018138041,0.0021374458,0.00017747196,-0.0006458084,0.001707273,-0.0018588915,-0.0010784272,-1.3594233e-05,-0.00051658606,0.0013252164,-0.013017824,0.0020140156,0.0016260323,0.003499008,0.010532456,-0.0013721145,-0.0043853624,-0.0063797785,-0.015026713,-0.0012234631,-0.0033646505,-0.00094291416,-0.002310529,-0.0008398384,-0.0003800116,0.0022731011,0.0019888133,0.0009100155,-0.0005249924,0.009057981,-0.0028633256,0.0001038932,-0.0015858851,-0.003925301
CXCL1,-0.003104844,-0.0051651015,-0.010617299,-0.009541476,0.012836576,0.005294706,-0.008485717,0.012416701,-0.0009508734,0.0132495705,-0.07355405,0.007901332,0.009995773,0.00874344,0.08946469,0.02469164,0.0271336,0.051659852,-0.01940211,-0.00051690347,0.0406305,0.0053125815,0.010396186,-0.0077568684,0.007046715,0.015167009,-0.01722314,-0.034587786,0.07698659,0.05680052,-0.0010009478,6.4302805e-07,0.010216362,0.00726273
IER3,-0.0021774187,0.00290249,0.0034147766,0.0018093141,-0.0018109039,-0.00018947432,0.0023284364,-0.0010678899,-0.0007891105,0.002571838,-0.0066427365,-0.004472587,0.00043604916,0.0027153788,0.019076291,-0.00024272333,0.03830898,0.048504274,-0.029607145,0.00050107646,0.03795403,-0.0012978874,-0.0044639935,0.004502348,0.0009989291,0.008927449,-0.017505564,-0.008904316,0.072451584,-0.0025728045,-0.0029479577,-0.0020499458,0.0031711194,0.0009795654
CD83,-0.010119569,0.0020650278,0.01302632,-0.007761579,0.0073001897,-0.0026754115,-0.005216404,-0.014973317,0.011086147,0.016590938,-0.00760504,0.0006833312,0.010038349,0.007591517,0.0399617,0.0104044005,0.007459452,0.0082467925,0.05466968,-2.6648197e-05,-0.001632042,-0.0015477941,-0.014530531,0.018960347,0.0052373237,0.01977397,0.056489132,-0.004053239,0.0095807705,0.049087875,-0.00091107807,-0.008282565,-0.0028118494,0.0015538279
CCL20,0.005257187,0.007720196,0.011071667,-0.009222427,0.0095068775,-0.0038651794,-0.0022311485,-0.0013218188,-0.002386302,0.010917671,-0.043646734,0.0020065226,0.002511706,0.0033638626,0.05474173,-0.00036702206,0.10020339,0.10784386,0.025604753,0.0007575195,0.10090326,0.0018569791,-0.01543406,0.00614786,-0.0023551674,0.009370273,-0.021874664,-0.02167152,0.11242232,0.029910026,0.00015479662,0.008502379,0.0031133161,0.0003527799
CXCL3,-0.0056312447,0.0031999731,-0.0088291215,0.0038258974,-0.0006451316,0.0018258357,-0.003248595,0.007419955,-0.0052098525,0.0012527226,-0.018572036,-0.0053063757,-3.4631063e-05,-0.002980836,0.10384974,0.0011514769,0.0052323816,0.012399481,0.007521298,-0.0038396372,0.0046273097,-0.0003011476,-0.0047378414,-0.008118771,0.00028760626,-0.0017410448,-0.0090710465,0.0060579297,0.0013820395,0.0006391145,-0.009555458,-0.009903877,-0.0049933186,-0.00051723054
MAFF,-0.0074452176,-0.00036762355,-3.4098073e-05,0.000875318,0.0002725014,0.0021660787,-0.0013670003,-0.01049374,0.0021388298,-0.0001399787,-0.030498626,-0.0037125228,0.0020205816,-0.002659489,0.02712633,0.0031629347,-0.06995003,-0.068607315,-0.010518267,-0.003885414,-0.078786485,-0.0063300123,-0.009824933,-0.0009509757,0.006633093,0.011836949,-0.027156103,-0.00927279,-0.04992898,0.027239956,-0.005594578,-0.0028680207,-0.004371111,-0.0010657993
NFKB2,-0.005103938,0.0013480939,-0.0048935944,0.0002447321,0.0014765571,8.265064e-05,0.00092684827,0.0018163767,-0.004680632,0.0018496866,0.01568858,-0.0027456766,0.0069673397,0.0027039605,0.015865313,-0.0029974312,0.030364623,0.03212823,0.00782796,-0.0073981835,0.023439221,-0.001575653,0.007509285,-0.0005088712,0.0060161375,0.0008071183,0.01340783,0.019077873,0.03971625,0.014528164,-0.004664196,-0.00524072,-0.009214247,-0.003542284
TNFAIP2,-0.015095298,-0.018052017,0.0036310705,0.010329161,-0.036345217,-0.0074012163,0.016613213,0.0032058747,0.01889637,-0.015125671,0.02855466,-0.0041461866,-0.011631876,0.0027254343,0.016164664,-0.0028587999,-0.13265014,-0.11581812,-0.003208032,-0.0064393114,-0.12903619,-0.027566146,-0.002862304,0.022736449,0.00654871,-0.012956713,0.14919458,-0.0021733604,-0.055765525,0.09808789,-0.034389023,-0.0065379012,-0.012979487,0.00565343
HBEGF,-0.0041492707,-0.0020728882,0.0131210815,-0.005372093,0.0053647715,0.0011300452,0.0034291022,-0.0022986068,0.0045040837,0.005809077,-0.008420394,-0.0011588327,0.0060440134,0.0025747342,0.01970268,0.004461922,0.026066717,0.034763947,0.022024563,0.0058986847,0.037893016,0.0011473738,0.0006438797,0.006190366,0.003401096,0.009983241,0.066889964,-0.016365143,0.07750953,0.00409809,-0.00038589814,-0.0006157534,0.007227784,0.010935344
KLF6,-0.00745624,-0.017340718,-0.012200853,-7.663014e-05,-0.010258628,-0.0080109425,0.009682398,0.007825954,0.0086802775,0.0037816267,0.0048863334,-0.006714694,-0.0011431975,0.0010098007,0.0009963057,0.009976594,0.0019214967,0.041390922,-0.068792716,-0.014762672,0.008342048,-0.009399819,-0.00803368,0.01592878,0.0051966473,-0.003041856,0.006781811,-0.0017943712,-0.004212107,-0.061308745,-0.02085225,-0.003819428,-0.0017417029,0.0036981956
BIRC3,-0.0018143074,0.0023234582,-0.0014837172,0.002810548,-0.0020178857,-0.0022000005,0.000994408,0.0046702027,-0.0021869945,-0.0012711135,0.010084097,0.00041090054,0.0014236671,-0.0026673651,0.02231404,-0.0018692308,0.004768632,0.008275045,-0.011958229,-0.0016427703,0.0020185248,-0.004646686,-0.003765509,-0.0012996688,0.00052703824,-0.00423789,0.04576023,0.015398655,0.008217333,0.009755814,-0.0034598412,-0.003096224,-0.001739381,-0.0025219826
PLAUR,-0.0023591835,0.002080462,-0.026569888,-0.003473441,-0.014064693,0.00025222878,-0.01051948,-0.009114685,0.025620665,0.014320001,-0.03156022,-0.0049019973,0.0071919067,-0.014571322,0.017365497,0.019168418,-0.02570498,0.005973721,-0.08547725,-0.022095714,-0.022716021,-0.022211883,0.019041738,-0.043263428,0.001108139,0.01593308,-0.2871706,-0.07469973,0.070310995,-0.005672641,-0.0120764645,-0.009307495,0.0012989502,-0.02664607
ZFP36,0.001821118,-0.010637627,-0.036480997,-0.0029263338,0.0033632268,-0.0040257596,-0.0026520821,-0.0076301033,0.009355792,0.009074204,-0.008450153,0.012983246,-0.00030464446,-0.012510305,0.027634446,0.007943502,-0.11152659,-0.10867655,-0.10703969,-0.017950408,-0.11629695,-0.011885872,0.00062628835,-0.04639356,-0.0028506762,-0.031558435,-0.015804354,0.0070949183,-0.05213213,-0.009012227,-0.02929087,-0.010033116,-0.0031825588,-0.021448087
ICAM1,-0.031138193,0.0030449864,-0.029236613,0.013422847,-0.029956173,-0.0065050377,0.003313969,0.0031874117,0.027572809,-0.0049534137,0.04065273,0.0089074,-0.0073253014,0.0111147715,0.06999806,0.011413218,-0.1942626,-0.18608244,0.20588323,-0.019514972,-0.19706859,-0.026756667,0.003340066,0.001379675,0.0007050359,-0.0050949603,0.010844574,0.007417552,-0.089970514,0.04206007,-0.019475289,-0.020638213,-0.020445734,0.00066864793
JUN,-0.0063522905,-0.004351813,-0.048246123,0.013253614,-0.032934297,-0.02128036,0.0068006516,0.029970678,0.011689097,-0.017507019,0.045513183,-0.012674161,-0.015012266,-0.03181798,0.052029725,0.015366529,-0.06665351,-0.06827192,-0.10774938,-0.040756106,-0.057244916,-0.044023402,-0.008102847,-0.033526402,0.004558346,-0.055095285,-0.25029886,0.007498955,-0.15136711,-0.06320483,-0.05102199,-0.013617524,-0.000884612,-0.012893776
EGR3,-0.0026531727,0.00030243656,0.0011147815,-0.0005862572,0.0044440622,0.0017428672,-0.0028316455,-0.0028642996,0.0011706131,0.0055024885,-0.0037257,0.0008014708,0.004506358,0.0029602721,-0.0023506451,0.00041192537,-0.001933834,0.0016056945,-0.013506716,-0.0013797777,-0.002135831,0.0027195911,4.6946294e-05,0.0028295468,0.0034298077,0.00047221375,0.015808702,-0.0035127301,0.0044274284,0.018735392,-0.00020823313,-0.002679288,-0.0007722854,-0.0015101372
IL1B,-0.00091729884,0.0006323355,0.033828158,-0.014603687,0.013683521,-0.010821142,0.0063327863,0.003761772,-0.0032962007,0.0018811752,-0.05951104,0.008840654,0.010675378,-0.00032523746,0.10263641,0.0006855489,0.1654731,0.1731301,0.112120524,0.019535238,0.16373952,-0.0074895117,-0.012668769,0.009261187,-0.009339659,0.017927995,-0.0053380155,-0.052806348,0.23877999,0.08853397,-0.017543267,0.011289162,0.017202176,0.020591225
