,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.5000313176850626,6.455059999387456e-235,True,2
NTg10,0.44828183772544955,1.2565680019969088e-183,True,5
NTg2,0.5287181889389013,2.1401285161346756e-267,True,5
NTg3,0.39874330255503615,3.36151456714349e-142,True,0
NTg4,0.4229806270532882,1.334888553227893e-161,True,3
NTg5,0.45518190727143065,5.761960742041565e-190,True,1
NTg7,0.41105203826459225,7.490994470046569e-152,True,2
NTg8,0.461419956316153,7.9986513101239115e-196,True,2
NTg9,0.43335748190527645,2.079931626067491e-170,True,3
tar-ATF2,0.4383074568058198,1.0161279122294407e-174,False,1
tar-BRD4,0.46582272316128764,4.9525995218393696e-200,False,8
tar-CAV1,0.38514724222435887,5.276135973996352e-132,False,1
tar-CD86,0.3707403815793199,1.0246444732944919e-121,False,1
tar-CMTM6,0.33871544147226285,1.1719977701490122e-100,False,1
tar-CUL3,0.5450665038567593,2.3711174372563712e-287,False,2
tar-ETV7,0.3860324066772405,1.1832743013544194e-132,False,1
tar-IFNGR1,0.4239322489299161,2.1407024488335513e-162,False,2
tar-IFNGR2,0.5412782750859483,1.2513776590313303e-282,False,3
tar-IRF1,0.5107459075173052,1.0994630109365654e-246,False,2
tar-IRF7,0.4193250041821053,1.429725764485926e-158,False,5
tar-JAK2,0.5346062927280885,1.859435969656529e-274,False,3
tar-MARCH8,0.47702472870079204,5.076025556514376e-211,False,2
tar-MYC,0.3636603491995598,7.545152939719566e-117,False,3
tar-NFKBIA,0.5146885098058062,4.015832268678769e-251,False,3
tar-PDCD1LG2,0.444885446325958,1.4651605425455812e-180,False,5
tar-POU2F2,0.4163578095984508,3.8635895451793715e-156,False,1
tar-SMAD4,0.48405140870643254,3.983603762263849e-218,False,1
tar-SPI1,0.45536383684247816,3.903539328646618e-190,False,4
tar-STAT1,0.5806164482911231,0.0,False,1
tar-STAT2,0.3726397948131721,4.829177829778456e-123,False,3
tar-STAT3,0.46546697327644376,1.0893262339229696e-199,False,1
tar-STAT5A,0.5052107552139704,1.490551528788263e-240,False,3
tar-TNFRSF14,0.44280284276457316,1.069400620416705e-178,False,1
tar-UBE2L6,0.40705346149454924,1.134571530317685e-148,False,4
