,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.025517661,0.008153276,-0.009555406,-0.0027217134,-0.00843467,-0.011814117,0.0002076092,0.0010897343,-0.0016875603,0.023120167,-0.017497156,0.025921494,0.0059279776,-0.019187722,0.02368182,-0.0062964414,-0.033124488,-0.020621225,-0.00692006,0.02172996,-0.028676946,0.014220546,0.015775664,-0.010426059,0.003030735,0.018940935,0.005760557,-0.008042463,0.0006873633,-0.026106868,-0.011151612,-0.028686138,0.0037612345,-0.019754741
CXCL2,-0.005911451,-0.007714618,0.0039854655,0.0021680535,0.004841067,-0.0001581963,-0.0049406993,0.001692448,0.002661166,-0.0032238548,0.0016371656,0.0038007537,0.00050543965,-0.0020451732,-0.0025653604,-0.001160665,0.0051800213,0.0010832453,0.0006241219,-0.0060384106,0.0010873874,3.4821176e-05,0.0014274039,-0.00050105236,-0.003450816,-0.004199161,-0.0013289162,0.002230383,-0.0018206788,-0.0036130713,-0.0028301985,0.0046889093,0.004234607,-0.00057631306
ATF3,-0.018957939,-0.010726118,0.012237896,-0.010384708,-0.009496976,-0.008850514,-0.00042629967,0.022428662,0.0039926074,0.021229781,0.009175209,0.042379458,0.013528395,0.006792179,0.00370292,0.008852886,0.004608415,0.0049706977,-0.0011583816,0.01749523,0.007238378,0.0074513997,0.0131792845,0.017575786,0.011473141,0.0057633384,0.002474116,0.013088523,0.0012986424,-0.0137801785,-0.0076994696,0.02186935,0.024590833,-0.01144397
NFKBIA,0.009683197,-0.00666623,-0.021436976,0.013051128,-0.0060017304,-0.00010192526,-0.0013723224,-0.0034325302,0.017296256,0.018549541,-0.020624857,0.019684352,-0.004483607,-0.02333431,0.016602311,0.02068448,-0.02707043,-0.016939763,-0.017681813,0.0183377,-0.027352823,0.02105177,0.014105103,-0.032984678,-0.017323472,0.017616035,0.005945068,-0.013939041,0.013164062,-0.0430577,-0.044453986,-0.037386272,-0.022404255,-0.021526335
TNFAIP3,0.027479308,-0.0023506915,-0.008398406,0.0012465882,-0.007421097,0.0008910961,-0.0060372218,-0.010308429,0.0007812382,0.014887318,-0.018818637,0.010760207,0.003476455,-0.012231976,0.010597976,-0.0008308278,-0.008223892,-0.0019914922,-0.009556422,0.017578503,-0.0015371323,0.014604208,0.005850309,-0.0044096187,-0.008795829,-0.00031449352,0.0025419125,-0.016433053,0.005529236,-0.008848929,8.382387e-05,-0.015362159,0.006889995,-0.010723853
PTGS2,-0.0009366529,-0.00070572185,0.0009837629,0.00079936365,-0.00095336966,-0.000654211,0.00013410443,0.00031103817,-9.237912e-05,6.261405e-05,0.0009769985,0.00062932615,-0.0014325144,-0.0010046916,-4.407707e-05,-0.00095187745,-0.00074242125,-0.00054674235,-0.00047587714,0.0018703332,-0.0001836269,0.00035058148,0.0004580697,0.0008119597,-0.0011427184,-6.50225e-05,-0.00051416963,0.00083991914,-0.00014696445,-0.0010964428,0.0002717877,-0.0007755299,0.00069097657,-0.0017507379
CXCL1,-0.01765838,-0.0102161765,0.0077624973,0.011559129,0.011589858,-0.0018892863,-0.009013712,0.00271149,0.0034003078,-0.015198666,0.007678664,-0.00011137533,-0.0026627146,-0.0071566673,0.0059685465,-0.010769785,0.001293135,-0.002450913,-0.00710225,-0.02036457,0.0053040595,0.00861389,-0.0070327413,-0.005462669,-0.02495369,-0.020320866,-0.00031127912,-0.0054086354,0.0014070837,-0.007646227,-0.00634966,0.010007102,0.006520189,0.004634788
IER3,0.0010988562,0.0011509716,0.00090999604,-0.0040556304,-0.004521244,-0.0007198958,0.001248374,0.001191048,0.0058069737,0.0054066894,0.0031326695,0.0040411553,-0.002754445,-0.0019777417,0.00426447,0.0016879304,-0.0054185856,0.0036413067,-0.0034362026,0.007165668,-0.0061972137,0.0035668046,0.00048399396,0.00026491834,0.00020537275,0.0035103967,0.002563323,0.0044860514,4.0492218e-05,-0.006270277,-0.0036257608,-0.0032019578,0.0025644687,-0.0009223203
CD83,-0.015050829,-0.008461964,0.0014581716,-0.0030622445,0.0074546076,-0.009694513,0.016192958,0.011119344,0.0050178524,0.010860172,0.004030643,0.026621493,0.0042083114,-0.0030367053,0.0027937049,0.011038879,0.0048755473,0.005132795,0.0035338656,0.00932535,-0.0020058597,0.012230329,0.0037506882,0.011430732,0.0040586875,0.026181433,0.013203175,0.0077541475,0.0057631796,-0.012479049,-0.012944945,0.0112825325,0.0126432795,-0.005647627
CCL20,-0.0022556207,-0.0024544953,-0.00064209814,-0.0027459674,0.002506182,-0.005839804,0.0055691223,0.0017246689,0.0074620787,0.0012223894,0.001852017,0.0038498023,-0.00040673395,-0.006571973,0.0040557054,0.0008206746,-0.007151767,0.00036125953,-0.0027606657,0.002370049,-0.005797482,0.007232498,0.0027496133,0.0024262478,-0.0023879954,0.005671227,0.001767747,0.005027956,0.0016128367,-0.0033043167,-0.007047752,-0.0001637973,0.00072963774,-0.00091995427
CXCL3,-0.007117163,-0.0071211243,0.0027196757,-0.0005466051,0.0063008755,0.0001957796,-0.005783529,0.0035662851,0.0049280077,-0.0031838806,-0.00050355383,0.0071241776,0.0027920066,0.0019181161,-0.0066435817,0.0031453816,0.0059136585,0.001601003,-0.0027338946,-0.0032884383,0.0012463495,0.0005823188,0.0040930007,0.00021142326,-0.0023872205,-0.0045976276,-0.0007808514,0.0046175523,-0.0005264556,-0.0031856343,-0.004091713,0.0047681457,0.0034130665,-0.0010596017
MAFF,-0.0074633625,0.0008108958,0.0025107777,0.0018064706,0.0010612529,-0.00330696,-0.00010626691,0.0035875088,-0.002740376,0.004140847,0.0021527577,0.013058428,0.004462086,-0.0006051974,0.0011825628,-0.00036310617,-0.0025365136,0.00046500523,0.0023714693,0.0029334787,-4.604175e-06,0.003835731,0.0040359437,0.0021712938,-0.0011945943,0.0072532757,-0.00024675208,0.0008408872,0.002930651,-0.0039309645,-0.0065827947,-0.0016639738,0.0056330776,-0.002748007
NFKB2,0.0020670698,-0.0005957323,-0.0031646523,-0.00020431205,-0.00023934538,-0.00092035445,-0.0014672948,0.00034220636,0.0022392871,0.0026476108,-0.0044725905,0.0033195165,-0.00037573313,-0.00253921,0.0006736872,-0.001341582,-0.0018485216,-0.0006200279,-0.00010804767,0.003349588,-0.00062897214,0.004542668,0.0007168667,-0.0008728199,-0.0022893096,0.0022454595,0.0009211325,-0.0042936304,0.0018654744,-0.0033816032,-0.0059189973,-0.0027321577,0.0020668604,-0.0018166443
TNFAIP2,-0.0017099377,-0.0064409026,-0.0033261504,0.0041631986,0.006047503,-0.0026315444,-0.0025517193,0.005501517,-0.004959142,0.00034285756,0.0032607825,0.017407,-0.0031839209,-0.003967866,0.010276908,-0.0068259453,0.0049730507,0.0013156999,0.0075043603,-0.0018715701,0.0018558294,0.0033442685,0.0007611462,0.006498041,-0.001325098,-0.001955424,-0.005865564,-0.0047884514,-0.0047112876,-0.010314311,-0.005319991,0.0006062653,0.0050250418,0.0013851916
HBEGF,-0.0015712304,-0.0029730278,-0.0030988287,-0.010998802,0.002890332,-0.005597916,0.009498459,0.0034106032,0.0048536784,0.0026294575,0.004213423,0.009740726,-0.00021505819,-0.007358591,0.003793129,-0.00017847326,0.002209623,0.006788298,-0.0062740417,-0.00089493615,-0.008397729,0.0045639267,-0.00555548,0.007348537,-0.004647678,0.007361637,0.0015695592,0.0032124904,0.005297751,-0.007257846,-0.006209332,0.0017067449,0.0059174653,0.003847228
KLF6,-0.00830988,-0.014167175,-0.0016573044,-0.007590417,0.0033602307,-0.0027077615,0.013178291,0.0048692054,-0.005655706,-0.011693578,0.014063747,0.016785154,-0.008282,-0.013193646,0.00825756,0.0017907601,-0.010260186,0.0073681436,-0.005169124,-0.0026841976,0.008945168,0.009846019,-0.010732824,0.004199381,-0.020650027,0.00052990345,-0.013245484,0.005553465,-0.005806231,-0.030664427,-0.014332992,-0.0042978264,0.006969708,0.012517189
BIRC3,0.002290127,-0.0016960854,-0.0031450512,0.00060758734,0.0022906833,-0.0013893595,-0.0007266647,0.0005573067,0.0012539122,0.003046933,-0.0024604364,0.0011724276,-0.0012526177,-0.0028169798,0.0014811951,0.0021998137,0.001162135,0.0017284083,-0.0014455041,0.0027965358,-0.0013995668,0.0022331805,0.001990481,-0.00093725964,0.0007514504,0.0022679912,-0.00057865476,-0.0023072525,0.00068218255,-0.0008246935,-0.0029795445,-0.003041724,-0.00066748733,-0.0010582223
PLAUR,-0.021209942,0.014708498,0.02634124,-0.029587213,-0.0034228961,-0.037238624,0.016731778,0.01611554,0.0066581336,0.0138591975,0.03855786,0.046352845,0.018443152,0.008590196,0.021362072,-0.014781206,-0.018699618,0.014682221,-0.011384741,0.007705708,-0.0030607642,0.028793273,0.010397992,0.015886815,-0.009640388,0.012517386,0.035056945,0.023036964,-0.008856456,-0.0205441,-0.021197166,0.010395695,0.022614842,-0.005101009
ZFP36,-0.00024197047,0.012921926,0.0061446996,0.008572965,-0.020113537,-0.0050231363,-0.014916223,0.012222931,-0.010209684,0.011267614,0.001510452,0.03318472,0.019360619,0.00323653,0.033420973,-0.010467649,-0.02328616,-0.0059664156,-0.009356632,0.020633565,0.003241279,0.0074241185,0.0122478735,0.00032306142,0.0012437915,-0.011508101,0.0032646335,0.0016404465,-0.018675007,-0.014245843,0.0076350616,-0.0053771017,0.012704913,-0.0110802855
ICAM1,-0.020625018,-0.0096318275,0.0043147723,0.005195755,0.01833511,-0.019178065,-0.003900187,0.017004129,0.003278959,0.018495752,0.006004421,0.02916667,0.013331763,-0.0007768691,0.009084876,-0.007038733,0.013607954,-0.00022128671,0.012198536,0.0018814421,-0.002401229,0.01669765,0.018978802,0.01326986,0.010902895,0.010129694,0.012881917,0.001278948,0.010812519,0.0035079562,-0.019631429,0.0101797255,0.015485351,-0.011237686
JUN,-0.041718423,0.0035683599,0.017300813,-0.0017314554,-0.009941607,0.012577429,0.00019018717,0.012510766,-0.016670402,-0.0115678655,0.008752946,0.042818233,0.0027603693,0.0051028426,0.0039732326,0.004670239,-0.025502825,0.008881242,-0.019820688,-0.0067047947,0.015155866,0.009667326,-0.0020026858,-0.005607737,-0.009006246,-0.011111581,-0.021588348,0.016596546,-0.0070293415,-0.031230303,-0.029294454,-0.01825387,0.0023836165,0.013423241
EGR3,0.00043014588,-0.0011614517,-0.0018428306,-0.0019842545,0.00078051724,-0.00062279054,0.0026087863,0.0020815313,0.0009341136,0.0024350781,0.0013915816,0.004820229,0.0018343292,-0.0013286048,0.0029619671,0.00039762876,7.4857244e-06,0.00089377287,-0.0019158393,0.0017167376,-0.001895588,0.0010614208,-0.00016488836,0.004526602,-6.669183e-05,0.0024077548,0.0008621915,0.0021939583,-0.00048766506,-0.0018910475,-0.0007873973,0.0022057744,0.0017098348,-1.8936322e-05
IL1B,-0.0037371612,-0.021893395,-0.002053539,0.0036125132,0.011343493,-0.007215252,0.009162139,0.0013229441,0.009646964,-0.007601995,-0.00039260357,-0.0036639988,-0.013004969,-0.0151195675,-0.0017004311,-0.0082699135,0.0014904796,-0.0014979739,-0.013150757,-0.016107649,-0.021565434,0.012700745,-0.0061815237,-0.009743447,-0.03990619,-0.010371759,0.0069289114,-0.002719583,0.009387371,-0.01767412,-0.012334424,-0.009196183,-0.014885173,0.009464566
BCL2A1,0.0061642756,0.011085489,0.0078034317,-0.011284211,0.0011479771,-0.018224224,0.004753398,-0.0018399142,0.0020053978,0.016025823,0.009279537,0.015166718,0.011294016,0.0038103939,0.0040238895,-0.010269164,-0.0034976937,0.0025191996,0.005696426,0.007221694,0.0020299004,0.011010228,0.0156125855,0.008646459,0.010324733,0.0056666876,0.020031197,-0.0017245184,-0.0038461145,0.008888019,0.009598123,0.010354338,0.024451848,-0.011838873
PPP1R15A,-0.015692705,-0.005402059,0.010198202,-0.010857326,0.0013755498,-0.016047146,0.01647857,0.0074336,0.003158676,0.0114913825,0.008729597,0.0350973,0.006084299,0.0019616785,-0.005643725,0.008085384,0.002121293,0.023197627,-0.0015742232,0.0015694395,0.008306614,0.017584901,0.012609565,0.01811142,0.0018573569,0.016850684,0.01165144,0.009245885,0.0002158656,-0.0066431873,-0.015006143,0.001579918,0.027116373,0.0048946394
