,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.47195633016255795,5.351420848939019e-206,True,5
NTg10,0.44816943355711425,1.5894172503057137e-183,True,2
NTg2,0.44885180291856386,3.8117323374311483e-184,True,2
NTg3,0.45608607582984145,8.300236712052244e-191,True,1
NTg4,0.4768451109975424,7.673298954504016e-211,True,3
NTg5,0.43255215532538827,1.029595750730283e-169,True,1
NTg7,0.4402418864958445,2.0072223300158443e-176,True,4
NTg8,0.45256221387973194,1.528739002089357e-187,True,3
NTg9,0.4637828540221189,4.489800453390549e-198,True,1
tar-ATF2,0.44027984995852626,1.8579601898407253e-176,False,5
tar-BRD4,0.6653683433670227,0.0,False,10
tar-CAV1,0.48128327238456103,2.625439594926578e-215,False,1
tar-CD86,0.458255933454292,7.749678244652664e-193,False,3
tar-CMTM6,0.48006589153534795,4.474319562568947e-214,False,3
tar-CUL3,0.6018645327791987,0.0,False,9
tar-ETV7,0.4938725628370337,2.437431117950851e-228,False,11
tar-IFNGR1,0.7671071790197093,0.0,False,15
tar-IFNGR2,0.7423819178791001,0.0,False,15
tar-IRF1,0.8076978633993948,0.0,False,18
tar-IRF7,0.4424272284504896,2.311057460214586e-178,False,3
tar-JAK2,0.7501126730950927,0.0,False,16
tar-MARCH8,0.4750061157624458,5.202228841432004e-209,False,5
tar-MYC,0.538829001868846,1.3142544127156748e-279,False,2
tar-NFKBIA,0.5379127946165463,1.7476961325968122e-278,False,6
tar-PDCD1LG2,0.4536515028697269,1.5103914807324164e-188,False,5
tar-POU2F2,0.5012456875335813,3.140992268664542e-236,False,7
tar-SMAD4,0.7476501145743923,0.0,False,12
tar-SPI1,0.5281159943919287,1.1085565823757473e-266,False,5
tar-STAT1,0.7055775201700212,0.0,False,17
tar-STAT2,0.7215221437443707,0.0,False,19
tar-STAT3,0.4778408045637619,7.741416854754255e-212,False,1
tar-STAT5A,0.46028957288136324,9.408381742251334e-195,False,5
tar-TNFRSF14,0.4603025953896693,9.145454412325047e-195,False,3
tar-UBE2L6,0.47217235295559995,3.281765202212865e-206,False,8
