,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.0023409857,-0.0065252953,-0.013923314,0.00983508,0.011678192,-0.0051193996,-0.0064450693,0.0073000565,-9.669255e-06,0.007887743,0.054037854,0.0041725533,-0.0011978592,-0.0063025504,-0.0034714467,0.00822221,0.04812215,0.04656852,0.06957187,0.0008086865,0.04362599,0.0005997978,0.010074306,0.002497959,0.0061763776,0.0026642517,-0.0058940337,0.04914705,0.039383177,0.014720678,-0.0031775078,0.0009807606,0.005448548,0.002604218
CXCL2,0.001556377,0.0032548774,-0.0007604312,-0.001965178,-0.00017151926,-0.0023870948,-0.0025031513,0.0042417953,-0.00038911082,-0.0017809288,-0.011691432,-0.0017663969,-0.00052141567,0.00073935196,0.03303747,-0.0001863129,0.008224488,0.0057363063,-0.009172197,-0.0012473594,0.008416745,-0.0017770666,0.007482743,0.001067768,-0.0009261585,-0.0013032199,-0.009133728,-0.0019637176,0.0069238264,-0.0024022586,-0.0015451836,-0.00090821186,-0.0005108425,-0.001844773
ATF3,-0.00050701055,0.0022109463,-0.0032620712,0.0117121115,0.0025088917,-0.011503992,-0.0021184422,0.0005398452,-4.42309e-06,0.009886747,0.0028011147,0.00030885526,0.00054730003,0.00459103,0.023148846,0.007856383,-0.022163184,-0.027690385,-0.095394865,-0.0026073414,-0.023760062,0.0033986608,-0.005709659,0.010309347,0.0075104944,0.0069671506,-0.03527655,0.0038897905,-0.029052801,-0.014775479,-0.0021005718,-0.0056194123,-0.0040535335,0.0018842506
NFKBIA,-0.0021631133,0.0032283752,-0.008332254,-0.011205268,0.020550115,-0.0072886497,-0.012820385,0.029452326,-0.010443577,0.008080968,0.05133946,0.007907874,0.0061088004,-0.015036831,0.030138457,0.014082893,0.11273092,0.09441877,-0.0125975385,-0.0044675837,0.100767516,-0.006044709,-0.0059607704,0.00026894454,0.0015534558,-0.0072755916,-0.043723594,0.058107447,0.09931417,0.02299267,-0.014344438,0.0033868207,0.007381923,-0.0050132237
TNFAIP3,0.004037448,-0.0022719286,0.00096195773,-0.004975431,0.0067146565,-0.0028024372,-0.00581749,0.006944582,-0.0006985097,0.0055528223,0.0042652553,0.003982224,0.003610128,-0.008165635,0.018356718,0.0043926537,0.0028572483,-0.007731818,-0.06613823,0.00079440325,-0.004829136,0.0017587242,0.0032089963,0.0051255487,-0.001231749,-0.001335646,0.011944988,0.023565413,0.012235174,0.012439523,-0.0034046883,0.0022957812,0.0023311554,-0.002745876
PTGS2,0.00041296118,0.00010515853,0.00083865534,0.00045572672,-0.00065988366,-0.00028218934,-3.159634e-05,-0.00030068905,-0.0004152353,0.00066333107,-0.004780264,-1.29933e-05,0.0003762102,0.00016904762,0.0061782943,0.0006392467,-0.0011235117,-0.0016347176,-0.016177177,1.0846403e-05,-0.001515508,0.0008669665,-0.00043129313,0.00096255646,0.000676988,0.00054170407,-0.00039497935,0.0007587441,-0.0018012237,0.00037179817,5.708851e-05,0.00073351146,0.00031982863,0.00017129676
CXCL1,0.0048685446,0.0015900051,-0.0014058471,-0.008553779,0.0056387223,-0.0057768202,-0.0009971871,0.0038740283,0.0023680564,-0.0011440141,-0.052815083,-0.00317373,0.0044320966,-0.0034589213,0.047839202,0.0082218265,0.004183186,-0.001207944,-0.07881892,0.00078792666,0.0002061667,-0.0021453314,0.014168893,0.0026384084,-0.004643805,0.001209145,-0.04010768,-0.0034444034,0.033574045,0.01942993,0.00036208637,-0.0011072606,-0.00049625366,0.0005939506
IER3,1.1633218e-05,0.0009690731,0.002015718,0.002064868,-0.0014680467,-0.0031198587,-0.0010802161,-0.001980346,0.0021555582,-0.00021386275,-0.0032399704,-0.0033876929,-0.0011097024,-0.00086959027,0.008501549,0.0010981441,0.009789263,0.011021833,-0.0383889,-0.0005908107,0.009586806,-0.0015995383,0.004420929,0.0005694969,-0.0005434038,0.0023840382,-0.014338376,-0.0033580002,0.0057333484,0.006233115,-0.00034001682,0.0010959142,-0.000283835,0.0015830527
CD83,-0.0033018482,0.003383758,-0.0076210042,0.0018265494,0.009637311,-0.0032964265,-0.0029023401,0.004341525,-0.0005400445,0.0053140437,-0.019465275,0.0024523435,0.0006927505,0.0020534056,0.005650088,0.005599231,-0.0013439532,-0.00013934633,0.04977316,-0.0016761766,-0.0017388323,-0.0014409246,0.004052737,0.008870477,0.0037416855,0.00389904,0.01984312,0.0127573395,-0.007195023,0.011547951,-0.0069306577,-0.0036445525,-0.001708496,0.0057084006
CCL20,-0.00372758,4.3805453e-06,0.0016199702,0.0045268876,0.0022164138,-0.0013366356,-0.00093896483,-0.00033071436,0.0012776089,-0.0016398947,-0.018921759,-0.0046950183,-0.000390939,-0.002124617,0.014471579,0.00060715893,0.029264975,0.032744825,-0.004725082,-0.0017855322,0.032075148,-0.0008614709,0.005752704,0.00070779177,0.0007630835,0.0030757813,-0.027261008,0.0023090153,0.01944427,0.00018088351,-0.0018094148,0.0033358454,-0.00084260944,0.003934793
CXCL3,0.0016095408,0.0017872839,0.0023153492,-0.0013914822,-0.0019115054,-0.001474488,-0.0018202319,0.002339968,-0.0019357097,-0.0010717671,-0.013665559,-0.0026488174,-0.00085301686,0.00016782837,0.06478727,-9.982798e-05,0.0018777672,0.0006824182,-0.022389334,-0.0015703135,0.00020937351,-0.0013121964,0.00171959,0.00037786024,-0.0008870428,-2.0213745e-05,-0.008823,0.0011345297,0.006936707,-0.00510384,0.0007769272,-0.00093162194,-0.00065194943,-0.0025225955
MAFF,-0.0006730338,-7.590791e-05,-0.0028166808,0.004554027,4.5277586e-05,-0.0011553017,0.0010865967,-0.0022163491,0.00043196845,0.0016393273,-0.0113877505,0.00074336305,-0.0004448055,0.0008744398,0.011213898,0.0039581116,-0.023623541,-0.021935647,-1.34940565e-05,-0.0008022185,-0.023963246,-0.00092045916,-0.003622933,0.00089581084,0.00078377925,0.003088824,-0.013637421,-0.0021864744,-0.022383267,0.005448652,-0.0016585547,-0.0016883863,-0.0014249039,0.0019412941
NFKB2,-0.00025918597,0.00071836327,-0.0009163225,-0.0009364201,0.000740156,-0.00016988229,-0.0017549504,0.0036813205,-0.00122621,0.0008422429,-0.00052383373,0.00059915986,0.00024168471,-0.0012270443,0.009676647,0.0016287481,0.010744939,0.010332717,0.0034221497,-0.0015931507,0.012722244,-0.0010641441,0.00225493,0.0012277754,0.00038335923,-0.0002532567,0.009310297,0.0038001733,0.008647691,0.0025143924,-0.0018392458,-0.0012909079,-0.000731766,0.0005129938
TNFAIP2,-0.0023812512,0.0018441225,-0.01132215,0.003007346,-0.0013745069,0.0006241204,0.0008446013,0.004516767,0.002192812,0.0006450588,0.010074539,-0.0011571755,0.00060415297,0.0024713718,0.011059029,0.0016003201,-0.040989276,-0.038865954,-0.0023534556,0.00017427819,-0.043532882,-0.0065380214,0.019544909,0.0091032395,0.0009747688,-0.0043301783,0.11021684,0.004800268,-0.028948164,0.019851523,-0.0022542686,-0.00744312,-0.004412644,-0.003028442
HBEGF,-0.0013060499,0.0008832045,-0.0028958968,0.0017631792,0.0022791303,-0.0025676417,0.001873071,-0.0013425379,0.00035357726,0.00022967109,-0.01085675,-0.0012797791,-0.0011569326,0.00018524565,0.0072426335,0.00023699233,0.0004682804,0.004401693,0.011347808,-0.0012161349,0.0036710673,0.0006071842,0.006241489,0.0042534443,0.0025555843,0.0036222597,0.048156966,0.008674756,0.013229918,0.0012051633,0.00014234605,2.0165511e-05,-0.00062426366,0.003510433
