,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.5106124218390438,1.5502423585761113e-246,True,4
NTg10,0.505621331622843,5.276683657621076e-241,True,1
NTg2,0.4706412820600788,1.0421754669399862e-204,True,3
NTg3,0.43544110834747435,3.251578046805055e-172,True,2
NTg4,0.5086157449640135,2.5971923342619014e-244,True,3
NTg5,0.5112841566500075,2.7467308081409893e-247,True,2
NTg7,0.4712282552144234,2.773837831643705e-205,True,4
NTg8,0.4879901628773727,3.501529765963246e-222,True,3
NTg9,0.4728062333308568,7.799885884743506e-207,True,5
tar-ATF2,0.537952766500317,1.5613857827536766e-278,False,7
tar-BRD4,0.680866418282247,0.0,False,10
tar-CAV1,0.5386656493060467,2.085912274726813e-279,False,3
tar-CD86,0.5484464561453505,1.2885463137029103e-291,False,4
tar-CMTM6,0.6024489371908832,0.0,False,5
tar-CUL3,0.6762545627046002,0.0,False,14
tar-ETV7,0.5724514192798542,2e-323,False,13
tar-IFNGR1,0.802931835472437,0.0,False,17
tar-IFNGR2,0.7987991956012102,0.0,False,17
tar-IRF1,0.7831132190417558,0.0,False,18
tar-IRF7,0.5292207697772505,5.409745067402079e-268,False,6
tar-JAK2,0.7861051379419688,0.0,False,18
tar-MARCH8,0.5696101317831002,1.825e-319,False,6
tar-MYC,0.5711279854730915,1.53e-321,False,3
tar-NFKBIA,0.6166797231560112,0.0,False,8
tar-PDCD1LG2,0.5290402708647091,8.867397946451939e-268,False,2
tar-POU2F2,0.5454622970078854,7.551901228023295e-288,False,10
tar-SMAD4,0.7598014499654353,0.0,False,12
tar-SPI1,0.5636775530999965,1.870533914339e-311,False,9
tar-STAT1,0.7439917390201334,0.0,False,19
tar-STAT2,0.717982087974965,0.0,False,19
tar-STAT3,0.5545312655919087,2.032092299170495e-299,False,7
tar-STAT5A,0.5096381987317328,1.894261635477387e-245,False,5
tar-TNFRSF14,0.5714200273029008,6.03e-322,False,6
tar-UBE2L6,0.530811622930576,6.854305289030322e-270,False,5
