,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.4456519801900009,2.997814806743778e-181,True,1
NTg10,0.5121249272863861,3.131316139413292e-248,True,5
NTg2,0.5314105425961994,1.3154552483794242e-270,True,5
NTg3,0.48754451138641464,1.0135547825066315e-221,True,3
NTg4,0.5593899331965685,9.141371960959798e-306,True,14
NTg5,0.4949237217493419,1.8788878474251046e-229,True,3
NTg7,0.4549366053065798,9.737039301561006e-190,True,4
NTg8,0.5411327044071361,1.8952005555173144e-282,True,8
NTg9,0.46381814065903454,4.154129782908775e-198,True,5
tar-ATF2,0.4886896389039828,6.5824164026014404e-223,False,5
tar-BRD4,0.6700382810307481,0.0,False,11
tar-CAV1,0.5137207224493053,4.9938515000235515e-250,False,2
tar-CD86,0.5078486412173113,1.840999199811247e-243,False,6
tar-CMTM6,0.5049244519732354,3.0723006072498563e-240,False,4
tar-CUL3,0.650809636493997,0.0,False,11
tar-ETV7,0.5097745567091031,1.3350696772543883e-245,False,9
tar-IFNGR1,0.7561896738380985,0.0,False,15
tar-IFNGR2,0.7398668649571418,0.0,False,15
tar-IRF1,0.7595239135407216,0.0,False,15
tar-IRF7,0.4793472934397448,2.373215725150186e-213,False,7
tar-JAK2,0.73028612891919,0.0,False,16
tar-MARCH8,0.4968421480822034,1.7080124344211706e-231,False,7
tar-MYC,0.5637838868059564,1.348383631965e-311,False,5
tar-NFKBIA,0.5413087924605112,1.1470599483267617e-282,False,8
tar-PDCD1LG2,0.5119543732320716,4.866880912886202e-248,False,3
tar-POU2F2,0.5146039925731972,5.006263108545331e-251,False,8
tar-SMAD4,0.6758000965112951,0.0,False,9
tar-SPI1,0.5436895296197489,1.2545754971413615e-285,False,11
tar-STAT1,0.6833552894865127,0.0,False,14
tar-STAT2,0.635922419901444,0.0,False,17
tar-STAT3,0.5094718333851393,2.9021373997831366e-245,False,3
tar-STAT5A,0.474650118300715,1.173239829863146e-208,False,4
tar-TNFRSF14,0.46905841915824004,3.652171490923138e-203,False,4
tar-UBE2L6,0.484668693335253,9.292213174206045e-219,False,5
