,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.5059691420817664,2.1869334445747977e-241,True,1
NTg10,0.4995564137682318,2.0983040451716266e-234,True,2
NTg2,0.5201892454424225,2.0617679612510646e-257,True,4
NTg3,0.521652056958426,4.1888991389014483e-259,True,3
NTg4,0.5601284372551534,9.706360316609312e-307,True,8
NTg5,0.5219106665161047,2.0993507432633186e-259,True,2
NTg7,0.5049069978436865,3.210729824072207e-240,True,3
NTg8,0.5201908658342547,2.052910140317678e-257,True,1
NTg9,0.514643076493215,4.521100477473235e-251,True,2
tar-ATF2,0.4754723222884754,1.7906751296529753e-209,False,5
tar-BRD4,0.6128157929439613,0.0,False,4
tar-CAV1,0.5155403257078311,4.33869173696497e-252,False,2
tar-CD86,0.5204340294557989,1.0756154559942887e-257,False,2
tar-CMTM6,0.5260361104083832,3.168334990334362e-264,False,2
tar-CUL3,0.5736193887347698,0.0,False,2
tar-ETV7,0.5412776932320813,1.2534560462596366e-282,False,4
tar-IFNGR1,0.5981746992583146,0.0,False,2
tar-IFNGR2,0.6257751687414719,0.0,False,2
tar-IRF1,0.5574056141168101,3.6800224861273967e-303,False,4
tar-IRF7,0.5549366188525536,6.059435755946147e-300,False,2
tar-JAK2,0.6380227346744103,0.0,False,1
tar-MARCH8,0.5226118444622861,3.216143328730468e-260,False,5
tar-MYC,0.5495503893584296,5.087866383007958e-293,False,3
tar-NFKBIA,0.5667732041680001,1.29503313e-315,False,5
tar-PDCD1LG2,0.5193104141758352,2.1226237239400482e-256,False,3
tar-POU2F2,0.5099168961961665,9.264656328414491e-246,False,2
tar-SMAD4,0.6254934320717709,0.0,False,4
tar-SPI1,0.5389722809956828,8.762428273871921e-280,False,2
tar-STAT1,0.6087605579067586,0.0,False,2
tar-STAT2,0.5680220313730899,2.6403757e-317,False,0
tar-STAT3,0.4810691065604737,4.327307185109787e-215,False,1
tar-STAT5A,0.5310500221134582,3.5545132228762673e-270,False,0
tar-TNFRSF14,0.5264048011364391,1.166012557019338e-264,False,5
tar-UBE2L6,0.52082419842247,3.808560252336478e-258,False,4
