,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.5178869048114071,9.137153474456872e-255,True,4
NTg10,0.5040913374814525,2.5107881133726054e-239,True,0
NTg2,0.4943784922241405,7.10737386015577e-229,True,3
NTg3,0.4908727565359834,3.483310963332216e-225,True,1
NTg4,0.5425306368813699,3.490334103397378e-284,True,2
NTg5,0.48761288950438897,8.611287976683621e-222,True,0
NTg7,0.47229589416167544,2.4807983034805075e-206,True,3
NTg8,0.5001805287024771,4.455298517228646e-235,True,4
NTg9,0.5051008324268506,1.9678132366678113e-240,True,3
tar-ATF2,0.4620337487893295,2.0895328183654082e-196,False,5
tar-BRD4,0.6351373593737956,0.0,False,14
tar-CAV1,0.4906179170909195,6.435359332243806e-225,False,1
tar-CD86,0.5061197723820844,1.492908501842027e-241,False,2
tar-CMTM6,0.4921516099272219,1.5878200795110702e-226,False,3
tar-CUL3,0.641303812915528,0.0,False,10
tar-ETV7,0.4818062232116429,7.738243719099635e-216,False,9
tar-IFNGR1,0.8468569795110813,0.0,False,17
tar-IFNGR2,0.8401737425081444,0.0,False,17
tar-IRF1,0.8093123292595821,0.0,False,18
tar-IRF7,0.4897635012490009,5.020036025346925e-224,False,4
tar-JAK2,0.8314959565175298,0.0,False,18
tar-MARCH8,0.5012346214483592,3.2288970171217653e-236,False,5
tar-MYC,0.585861162943251,0.0,False,4
tar-NFKBIA,0.5558858231189929,3.5401153992228713e-301,False,9
tar-PDCD1LG2,0.48346078378205,1.5992540510013808e-217,False,5
tar-POU2F2,0.5521427061969931,2.453987974107745e-296,False,9
tar-SMAD4,0.7754027179845062,0.0,False,12
tar-SPI1,0.5368184288684719,3.8039641431940184e-277,False,5
tar-STAT1,0.8058424986789802,0.0,False,18
tar-STAT2,0.7399930166233197,0.0,False,19
tar-STAT3,0.4730281306564443,4.713371589161805e-207,False,3
tar-STAT5A,0.4808183946405132,7.76371384684902e-215,False,3
tar-TNFRSF14,0.4908399227970977,3.7700872632623e-225,False,3
tar-UBE2L6,0.4914260469507807,9.1713205532857e-226,False,3
