,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.47995514328930916,5.7878162074218186e-214,True,5
NTg10,0.4955083779440304,4.499293771892545e-230,True,1
NTg2,0.46801174982026045,3.7972054960924203e-202,True,3
NTg3,0.4565556981389592,3.027088421520896e-191,True,1
NTg4,0.5094622573071785,2.9742641899566765e-245,True,6
NTg5,0.49161586499437604,5.799032072424857e-226,True,2
NTg7,0.4396702363122637,6.418122419068425e-176,True,3
NTg8,0.47349786910139957,1.620722638217101e-207,True,3
NTg9,0.43737879695983384,6.625651150940162e-174,True,1
tar-ATF2,0.4599439033237925,1.9955690953029332e-194,False,6
tar-BRD4,0.6600618288447042,0.0,False,9
tar-CAV1,0.4818657802052054,6.732251366900144e-216,False,0
tar-CD86,0.4756520958183101,1.186372719446086e-209,False,2
tar-CMTM6,0.4657869612971702,5.361222782950809e-200,False,2
tar-CUL3,0.6360251884865938,0.0,False,11
tar-ETV7,0.4886448702453495,7.326457948685375e-223,False,10
tar-IFNGR1,0.7734379315612202,0.0,False,14
tar-IFNGR2,0.7680480821342731,0.0,False,15
tar-IRF1,0.789824742145223,0.0,False,16
tar-IRF7,0.46378406008825956,4.477892496313346e-198,False,3
tar-JAK2,0.76055168502055,0.0,False,14
tar-MARCH8,0.4852483191186616,2.362358736838848e-219,False,7
tar-MYC,0.5538805029714978,1.4128506447697208e-298,False,4
tar-NFKBIA,0.5469278720686714,1.0772126008429249e-289,False,8
tar-PDCD1LG2,0.47929192259496967,2.6983575072937336e-213,False,3
tar-POU2F2,0.49341008078103077,7.50593974455301e-228,False,6
tar-SMAD4,0.7025338748672486,0.0,False,9
tar-SPI1,0.5525464397912512,7.424980363552481e-297,False,7
tar-STAT1,0.6864172490489078,0.0,False,16
tar-STAT2,0.6853385642750656,0.0,False,18
tar-STAT3,0.4742014324019291,3.26548754789336e-208,False,2
tar-STAT5A,0.4479134668289798,2.713234388778896e-183,False,5
tar-TNFRSF14,0.4698293054139485,6.47606799231945e-204,False,6
tar-UBE2L6,0.46228107755258935,1.2156371930551556e-196,False,7
