,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.0081695095,0.0014279144,-0.021023395,-0.0010125907,0.009287176,0.003463692,-0.0008587309,0.0059952373,0.0038204736,0.0082829,0.081322014,0.0069316747,0.0020064788,-0.009443514,0.011495488,0.004930145,0.06739009,0.0689695,0.06313702,-0.00056388887,0.067628495,0.0023336543,-0.008611283,-0.0008339238,0.013144716,0.0020712905,0.013404394,0.049764607,0.047031518,0.008475315,-0.0075629577,0.0026904002,0.018202424,-0.0031531332
CXCL2,-0.000119891054,-0.0011615938,0.0006946177,0.0007182228,-0.0013586185,-0.0018707189,-0.0030283874,0.0052650953,-0.0015539491,-0.001605222,-0.018555213,-0.00048821326,-0.0008858505,0.0003299614,0.03346179,0.0022600489,0.01598966,0.016315307,0.0053805024,-1.7540053e-05,0.01777824,-0.0013866029,0.012363692,0.00012818424,-0.00082678936,-0.00055544375,-0.013216215,-0.0037313814,0.006396176,0.0005048709,0.0002655122,-0.001081026,-2.5498111e-05,0.00077811297
ATF3,-0.007929971,0.0010192987,-0.00034287162,0.00024161408,0.008172034,-0.007921326,-0.0017734743,0.0071534873,0.0018738263,0.010516486,-0.0031610106,0.009889539,0.0024012306,0.004035773,0.021532265,0.008022683,-0.039907478,-0.041104626,-0.0935781,0.0056503247,-0.044884328,0.000987746,-0.010084792,0.0061553596,0.013836652,0.0029046447,-0.03468136,-0.026596794,-0.04668607,-0.018586366,-0.005166784,0.0019687125,0.0027876727,-0.0047442066
NFKBIA,-0.014963284,0.017135845,-0.031245412,-0.009031716,0.006490303,0.0029488972,-0.006396164,0.03419519,-0.003968787,0.008936816,0.061803997,0.006315608,0.008076934,-0.01506259,0.050703917,0.0145675875,0.18633944,0.17743643,0.0041641286,-0.0069120815,0.18959886,-0.0040113484,-0.012437645,-0.013911714,0.007880515,-0.01709801,-0.05146525,0.063025616,0.12405934,0.026004296,-0.0056072045,0.008066687,0.013578284,-0.009680597
TNFAIP3,-0.0056921793,0.0006090564,-0.005451354,-0.00251835,0.00062629394,0.0056911553,-0.0040903003,0.0061427495,0.003602867,0.005617037,0.013744392,0.002819073,0.0037024114,-0.007409202,0.025375849,0.0050691837,0.010492369,0.0038682288,-0.06846649,-0.00028421002,0.0067385305,0.0022160534,0.0010365159,-0.001467075,-0.0012205656,-0.005280821,-0.0053776735,0.019344484,0.0023091105,-0.0026633686,0.0012365221,0.004547979,0.003362546,-1.0939782e-05
PTGS2,9.984593e-05,-7.0275884e-05,0.0011996037,-3.0016432e-05,-0.00027807395,-0.0014905767,0.0007641593,-0.00013101519,0.00014638092,0.0012261769,-0.0033585145,-9.439938e-06,6.766454e-05,-5.075224e-05,0.003986625,0.00069535995,-0.0017050669,-0.0013051186,-0.016575938,0.0006901236,-0.0015169436,-0.00042573063,-0.00053707924,0.0015330395,0.0005772668,0.00087795587,-0.0009065401,-0.0034394332,-0.0017182449,0.005165288,-0.00057182316,0.00066553516,0.0002564268,-0.00055136887
CXCL1,-0.0021563077,0.0034090434,0.004395682,-0.007780744,-0.0075905505,-0.0020642397,-0.0016404848,0.011843351,0.0016076047,0.0027450905,-0.048707854,0.0002883199,-0.0010282594,-0.002550406,0.039271202,0.008784843,0.00050260284,-0.0056507015,-0.067770265,0.00040780642,0.00035024137,-0.006818285,0.015525102,0.0074753077,-0.004266049,0.0018488626,-0.043155193,-0.027789896,0.016842518,0.03155065,-0.00059311616,0.002264294,-0.001382557,0.0019446816
IER3,-0.0013125367,0.0017233109,0.0015851343,-0.00013856427,-5.9813174e-05,-0.003244992,0.0021330882,-0.002734406,0.0025899312,0.00052929186,0.0065763453,-0.0004352633,-0.0010656685,-0.00090993114,0.008060052,0.00026701632,0.017700695,0.019756656,-0.036446396,0.00038631144,0.016225828,-0.0007134748,0.004386845,0.002577057,0.0014094902,0.0036613045,-0.015873339,-0.00070230174,0.02045255,0.004196773,-0.0017082242,0.0017451348,0.0035107522,0.00083254237
CD83,-0.01065787,0.005164703,-0.0048393942,0.0015864768,0.007883267,0.0006471791,-0.0030577332,0.007815874,-0.0027432726,0.007307019,-0.0017280917,0.004202832,0.0060336567,0.0038767061,0.026017426,0.007845278,0.00033130948,0.0028877356,0.04803893,0.0029744967,0.0016563413,-0.0012460685,0.0062580053,0.004904163,0.010472669,0.00087748957,0.03137306,-0.0023668879,0.0045407177,0.0106651755,-0.006226855,-0.00040621858,0.003169945,0.00095579977
CCL20,-0.0061470536,0.0053191697,0.0028828883,0.0021512776,-0.0010369573,-0.0026138844,0.002946736,-0.0005854059,0.001637487,0.0027811124,-0.023248453,-0.003069871,-0.0013964698,-0.0020899381,0.027041318,0.0017134253,0.046799738,0.05272199,0.004494817,0.0026006869,0.046944622,0.00069389865,-0.003649685,-0.0016832456,-0.0010607854,0.0050302427,-0.024709644,-0.013120855,0.04101954,-0.0012977241,-0.0006503845,0.0031686958,0.0011009647,0.004477492
