train_total,train_recon,train_kl,val_total,val_recon,val_kl
0.2005499460867473,0.19823852394308364,0.023114232266587872,0.14426117922578538,0.14422710239887238,0.0003407870993084673
0.14924360513687135,0.14864478026117597,0.005988244406346764,0.14291321805545262,0.1429096566779273,3.5621605742822536e-05
0.14594447527612958,0.1456019048179899,0.003425717613260661,0.142446830868721,0.14244421890803746,2.6125131106320104e-05
0.1439454517194203,0.14374754173415047,0.0019791149933423313,0.14193627451147353,0.14193131455353328,4.960152987873049e-05
0.1417378625699452,0.1416344416993005,0.0010342065943405032,0.14080424819673812,0.140797991837774,6.253630895766296e-05
0.14022390501839774,0.14017256498336791,0.0005134024757093617,0.13975459975855692,0.13974838810307638,6.210840469326026e-05
0.13904182910919188,0.13901358374527523,0.0002824554635610964,0.13849837013653346,0.13848810749394552,0.00010262606312088402
0.1375975544963564,0.13757909834384918,0.00018454705963709525,0.13743398444993155,0.13742491177150182,9.0713615853539e-05
0.13646003774234228,0.1364477562052863,0.00012281226434944463,0.13720901310443878,0.13720457468714034,4.437015793103326e-05
0.13596091738768987,0.13595186940261295,9.047585356581424e-05,0.13712602640901292,0.13712054278169358,5.48738961307598e-05
0.13558627579893384,0.13557933952127185,6.936872814549133e-05,0.13664838671684265,0.13664551079273224,2.8769822165486403e-05
0.13528022638389042,0.13527443536690303,5.79106632877873e-05,0.13637031614780426,0.13636721883501327,3.095778707315081e-05
0.13494669795036315,0.13494106786591667,5.629256390550706e-05,0.13633637981755392,0.13633328889097487,3.0896968382876366e-05
0.13477133044174738,0.13476634877068655,4.981173499670279e-05,0.13603017585618155,0.13602734463555471,2.8294471381481605e-05
0.13450346163340976,0.13449840205056326,5.060996138906505e-05,0.1359636208840779,0.13595926335879735,4.356983377614857e-05
0.134358640227999,0.134354088136128,4.551273284180622e-05,0.13570299744606018,0.1357004408325468,2.557627625979616e-05
0.13412953913211823,0.13412532082625797,4.2183440902070806e-05,0.13555397306169784,0.1355492366211755,4.733648893306963e-05
0.1340467780828476,0.13404218767370496,4.589743257383816e-05,0.13551458503518785,0.13551211144242967,2.474350055438533e-05
0.1338499435356685,0.13384549915790558,4.443707647234467e-05,0.1353507169655391,0.13534866912024363,2.049901922873687e-05
0.13375585292066847,0.13375153115817479,4.321149961989639e-05,0.13518897124699183,0.13518677013260977,2.2019562363441635e-05
0.13368265926837922,0.1336766677243369,5.9917715303267216e-05,0.13508360513619014,0.13508077604430063,2.829231691846092e-05
0.13351599872112274,0.13350958100387028,6.417309642919073e-05,0.13513620410646712,0.1351322361401149,3.966317412310413e-05
0.13352474783148086,0.1335124637399401,0.0001228365855890193,0.13492279819079808,0.13491420660700118,8.591779935938706e-05
0.13350348813193186,0.13348576554230282,0.00017722163465805352,0.13493281177112035,0.1349179446697235,0.00014865591843512708
0.13338248431682587,0.1333538958004543,0.00028587833138382326,0.1347904907805579,0.13476345794541494,0.0002703226720249014
0.1332290828227997,0.13312315685408457,0.0010592551286598402,0.13456743104117258,0.13436260606561387,0.0020482494146563113
0.1329787437404905,0.1324773562805993,0.005013866779128355,0.13363462260791234,0.13284501007625035,0.007896113974441375
0.13264350124767849,0.13188336193561553,0.007601399427013738,0.13331701500075205,0.13270557139601027,0.00611445088205593
0.13262854388781956,0.1318296445267541,0.007989000076694147,0.1332656251532691,0.1322521482195173,0.010134758394477623
0.132414801631655,0.13151805230549404,0.008967482232089553,0.13325269094535283,0.13244350041661943,0.008091901794874243
0.13226381412574223,0.13129869869777133,0.009651155463818993,0.13297564004148757,0.13202335153307235,0.009522887944642986
0.13221920941557203,0.13108445022787366,0.01134760467601674,0.13310431795460836,0.13211096610341752,0.009933529222118003
0.13204465465886253,0.13085170728819712,0.011929485654192312,0.13255257053034647,0.131298337663923,0.012542311900428363
0.13181289775030955,0.1305049159697124,0.013079819721835001,0.13249130972794124,0.13100523182324,0.014860789424606733
0.13160210081509183,0.13018469512462616,0.014174047192292554,0.13215961839471543,0.13063424825668335,0.015253704174288682
0.1313853966338294,0.12972004605191095,0.01665350491447108,0.1319323969738824,0.1301810038941247,0.01751394835965974
0.13121398304189955,0.12942236151014055,0.01791620525930609,0.1319774921451296,0.1298614272049495,0.02116066323859351
0.13113019210951668,0.1292783424258232,0.01851850907717432,0.13167925391878402,0.1299394347837993,0.01739815010556153
0.13107733598777227,0.1291303732565471,0.019469620872821128,0.13184237480163574,0.12996747664042882,0.018748994916677475
0.13087151731763566,0.1289405032992363,0.019310122834784643,0.13152120794568742,0.12949459041867936,0.020266149725232805
0.13087012214320046,0.12886595555714198,0.02004166415759495,0.13144077360630035,0.1293733503137316,0.020674227869936397
0.13068970569542476,0.12870130496365684,0.019884001623306957,0.13142949981348856,0.12936198711395264,0.02067513284938676
0.13067633083888464,0.12864398104803904,0.020323502378804342,0.13140070012637547,0.12932260760239192,0.02078092470765114
0.130637212736266,0.12856735161372593,0.020698612555861473,0.13143178394862584,0.12915721535682678,0.022745664896709577
0.13077703842094968,0.12871505149773188,0.020619873596089227,0.13156491730894362,0.12957909064633505,0.01985826050596578
0.13057606241532735,0.12849347591400145,0.02082587272993156,0.13135055984769547,0.12941105663776398,0.019395026245287487
0.13055906423500607,0.12844425248248237,0.021148130936282022,0.1312574659075056,0.12913734572274344,0.021201196791870252
0.13051839513438088,0.12846676068646568,0.02051635416490691,0.13142424396106175,0.12927744856902532,0.02146797121635505
0.13039000545229232,0.12829614962850297,0.020938542538455555,0.13127477679933822,0.1291119498865945,0.021628285625151226
0.1304215976170131,0.1283002870423453,0.02121310909943921,0.13124810797827585,0.12916345042841776,0.0208465898675578
0.13034977572304862,0.1281839668750763,0.021658099602375712,0.13124178562845504,0.1292002158505576,0.02041570975312165
0.13027237057685853,0.1281109950372151,0.02161375039390155,0.13124043600899832,0.12920714914798737,0.020332869940570424
0.13019574199404035,0.12805516634668623,0.021405761476073946,0.1312234593289239,0.1289248445204326,0.022986140634332384
0.13021494150161744,0.12809206673077175,0.02122874829385962,0.13117602254663194,0.12901293167046138,0.021630898118019104
0.13008689199175152,0.12789352387189865,0.021933691682560104,0.13144017968858993,0.12910854603563035,0.023316324821540287
0.13015711605548858,0.1279717728495598,0.02185343360262258,0.13146233984402247,0.1293695867061615,0.020927528451595987
0.13010609809841428,0.12791716073240553,0.02188936381467751,0.1314950202192579,0.12935984134674072,0.021351786330342293
0.1300523830311639,0.12784198224544524,0.02210400439798832,0.13127257355621882,0.12896400477205003,0.02308568331812109
0.12999376228877477,0.12775684041636332,0.02236921467951366,0.13119260966777802,0.128959949527468,0.02232657266514642
0.12988633215427398,0.12768567034176417,0.02200662392590727,0.131220315183912,0.12911081101213182,0.021095029743654386
0.1296999956880297,0.12751162371465138,0.021883720425622803,0.13101077718394144,0.12879990892750875,0.022108682032142366
0.12953665384224483,0.12731535413435527,0.0222129904798099,0.1310301125049591,0.12869757413864136,0.02332539058157376
0.129528403707913,0.12724148780107497,0.022869164283786502,0.13103335457188742,0.1289280844586236,0.02105270405965192
0.12960052532809122,0.12732495729412352,0.022755680126803263,0.13104861336094992,0.12879475951194763,0.0225385491337095
0.12948448487690517,0.12722975994859423,0.02254724076816014,0.13124043813773564,0.12892487006528036,0.023155699617096355
0.12960273112569537,0.12733960556132454,0.02263124180691583,0.13103406769888742,0.12874274594443186,0.022913188274417604
0.1294143855571747,0.12718107466186795,0.02233310863375664,0.13098980060645513,0.12879500005926406,0.021947992965579033
0.12935064222131457,0.12706449840750014,0.022861428878137042,0.13120132897581374,0.12888237408229283,0.02318952658346721
0.12935077548027038,0.1270727921809469,0.02277982942759991,0.13107384528432572,0.12882366137845175,0.022501808192048754
0.12943091137068613,0.12716033522571837,0.02270575181714126,0.1312310035739626,0.12901980323450907,0.022112008184194565
0.12935797316687447,0.12712335692984716,0.02234616982085364,0.13119264585631235,0.12872604174273355,0.024666060294423784
0.12936163672379086,0.12706954734666007,0.022920894037399973,0.13109561588082994,0.12877251633575984,0.023230976558157375
0.1292939794915063,0.12701657031263625,0.02277409535433565,0.13120730434145247,0.1288884345974241,0.023188688925334384
0.12911840081214904,0.12678926565817425,0.02329136138515813,0.130954704114369,0.12866641793932235,0.02288286733840193
0.1291771948337555,0.12689127368586403,0.022859218290873937,0.13108120220048086,0.12877550721168518,0.023056970110961368
0.1290303145136152,0.12671697778361185,0.023133367246815136,0.1311189638716834,0.1286634121622358,0.024555512304816927
0.1290774119751794,0.12677029286112104,0.023071187841040747,0.13100585554327285,0.1287689826318196,0.022368735234652246
0.12912872178213938,0.12680126620190485,0.023274545690843036,0.13102200627326965,0.12871448695659637,0.023075187844889506
0.1289967051574162,0.12667480898754938,0.02321895994246006,0.13105455253805434,0.1286320686340332,0.024224814559732164
0.12903500752789634,0.12669315252985272,0.023418555036187172,0.13104239319052016,0.12873551036630357,0.02306884340941906
