,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.46269209106395653,4.9367575198666646e-197,True,4
NTg10,0.4637461797123835,4.86739887694268e-198,True,4
NTg2,0.47160484647459183,1.1848671058987134e-205,True,2
NTg3,0.4535584916620639,1.8410573038465655e-188,True,3
NTg4,0.4965529853997561,3.475566411962722e-231,True,2
NTg5,0.46135812208073107,9.15544673249368e-196,True,3
NTg7,0.41955418379481296,9.255692021123126e-159,True,4
NTg8,0.4594591286526363,5.720006700228489e-194,True,0
NTg9,0.42433983995151936,9.756898295588248e-163,True,2
tar-ATF2,0.4586720882743557,3.1499698428354927e-193,False,4
tar-BRD4,0.6509503100730802,0.0,False,12
tar-CAV1,0.5078299284127404,1.9309668655021038e-243,False,5
tar-CD86,0.5026853560293698,8.585674094025467e-238,False,0
tar-CMTM6,0.48394063395544246,5.171095153451033e-218,False,2
tar-CUL3,0.6193017398455812,0.0,False,12
tar-ETV7,0.4875699562048622,9.53917534745373e-222,False,6
tar-IFNGR1,0.8006929654432396,0.0,False,16
tar-IFNGR2,0.7952600731907103,0.0,False,17
tar-IRF1,0.8326783341083183,0.0,False,18
tar-IRF7,0.4210519918883168,5.35294369569877e-160,False,7
tar-JAK2,0.7873868763293186,0.0,False,17
tar-MARCH8,0.5323886397084077,8.814951088102664e-272,False,5
tar-MYC,0.5525047976290808,8.399966725852995e-297,False,4
tar-NFKBIA,0.5570174624620692,1.1839249909138933e-302,False,7
tar-PDCD1LG2,0.460475389408512,6.277975167436227e-195,False,3
tar-POU2F2,0.49563241053023044,3.321221860118065e-230,False,7
tar-SMAD4,0.7522422986099067,0.0,False,13
tar-SPI1,0.5361184587473122,2.7121236836752647e-276,False,6
tar-STAT1,0.7436751940386258,0.0,False,18
tar-STAT2,0.7343215273025011,0.0,False,19
tar-STAT3,0.4719466018535425,5.470524231119621e-206,False,1
tar-STAT5A,0.4742219918414427,3.115961594577968e-208,False,5
tar-TNFRSF14,0.4896215839814761,7.057382841700863e-224,False,5
tar-UBE2L6,0.46220358931522126,1.4405465645322896e-196,False,4
