,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.00449525,0.013321009,-0.011528696,0.008430825,-0.00030750243,-0.015493333,-0.0145694455,0.016330946,-0.004551271,0.0089488905,0.08886556,0.0051124557,0.0022746613,-0.009330403,0.036674224,0.0015657293,0.08924651,0.084236205,0.052810855,-0.007702153,0.093480416,-0.0019537904,0.016339988,-0.0008273239,0.006444391,0.0029377537,-0.0076704975,0.05741651,0.06753466,-0.017530987,0.00096601003,-0.0038341756,0.01483222,-0.00772613
CXCL2,-0.00049419136,-0.0010111544,0.00086123473,0.0014816121,-0.0023962092,-0.0008181311,-0.0015310594,0.0017477941,-0.0013910646,-0.0015451041,-0.04150298,-0.0005006084,0.00092500605,0.0019455726,0.049944386,-0.00067595736,0.021837793,0.01975676,0.01712683,0.001990746,0.022571841,-0.00019712733,0.008180269,0.000754747,0.003891034,-0.0012403638,-0.014940194,-0.001642732,0.011132257,-0.0027454656,-0.0031047596,-0.0010374429,0.002388704,-0.0028608625
ATF3,-0.003238662,0.019007947,0.0039971364,0.006682599,0.003514224,-0.022787247,-0.010574491,0.0033582214,-0.0063340124,0.0047502485,-0.01282399,0.0011981308,0.0026064047,0.0012185754,0.008917394,-0.001200156,-0.05994083,-0.06129906,-0.11086917,-0.0031236103,-0.06639524,-0.008377051,0.00059654796,0.002509478,0.009264551,0.0039128223,-0.025566336,-0.015922427,-0.03183544,0.012759858,-0.0048095253,-0.0119963065,-0.00219137,-0.001223307
NFKBIA,-0.0024870327,0.017141765,-0.030562563,0.007364659,-0.0069024856,-0.007912604,-0.018109407,0.03856802,-0.0023629623,0.009978139,0.084744476,0.0060100434,0.007972566,-0.012803958,0.06883963,0.010857525,0.25929514,0.24766834,0.030084796,0.0028701583,0.2790495,0.0022744415,0.010154835,-0.018705733,0.015133991,-0.00015512989,-0.053228445,0.055734266,0.18131952,0.0009987429,0.004274921,0.0012558652,0.027003184,-0.016970197
TNFAIP3,-0.00048435054,0.00066505285,-0.010984236,0.0037956645,-0.004700416,0.004508555,-0.003991221,0.008812459,2.053156e-05,0.004590681,0.028140642,0.0011703344,0.0034299227,-0.0022980664,0.02174089,0.008711683,0.022901062,0.021131987,-0.04478338,0.009477223,0.021530185,0.004098112,0.01062327,-0.0046413513,0.006112847,-0.0020023417,0.0129340915,0.029004611,0.0273579,0.0056587295,0.0057005826,0.0017355586,0.0100170635,-0.0010052421
PTGS2,-4.600742e-05,0.00021238568,0.00042687336,0.00046015834,-0.00055435003,-0.0016436186,0.0005744438,0.0010406348,-0.0012356611,0.00055541896,-0.0067116325,-0.0013844743,-0.00022255818,-0.00028319776,0.0035459674,0.00080369506,-0.0034070392,-0.002179367,-0.017669814,-0.0011430653,-0.0013262392,0.0006958928,-0.0010177257,0.00077454903,0.00013869237,0.00135302,-0.00047433557,-0.0020079028,0.001628543,0.0083428025,-0.00016295808,0.00014739449,-0.0013544974,-4.5330784e-05
CXCL1,-0.001519931,7.701384e-05,-0.00025733555,-0.0053828955,-0.0049011093,0.0030552133,-0.0037694476,0.0146460775,0.0039425865,0.0014273581,-0.0729838,-0.0018052092,0.00074343215,-0.0012467678,0.058061335,0.005100857,0.025483888,0.023050135,-0.05421358,0.005656706,0.032472488,0.00021557184,0.018725721,-0.00057481765,0.0030524035,-0.004979143,-0.03830451,-0.013858573,0.05157334,0.017366229,-0.00039833164,-0.0017391101,0.006847074,-0.0010254063
IER3,0.0009922113,0.0018251081,0.0030166435,0.0004048759,-0.0016579404,-0.0075515537,-4.2127886e-05,0.0046756216,-0.0026030533,-0.0012645657,-0.0021190254,-0.0026972243,-0.00020315513,-0.0028896828,0.008783961,-0.0007477026,0.016621172,0.01688434,-0.03955749,-0.001625313,0.0205956,-0.0032260953,0.002402916,0.0021468988,-0.001174471,0.003777942,-0.016106537,-0.0012209964,0.015722886,-0.0053975596,-0.0021500795,-0.00075282744,0.0021240867,-0.0018770578
CD83,-0.010029329,0.010509446,-0.00067655306,0.0054882537,0.0076227835,-0.007486919,-0.006163956,0.010719613,-0.0029822506,0.0053733033,-0.013009891,0.0036299264,0.0013622628,0.003188206,0.015997842,0.0031611035,-0.00831176,-0.0027630555,0.04855758,-0.0038209246,-0.00056704524,-0.0013083146,0.013527176,0.008162475,0.008912897,0.0056154705,0.027252333,-0.0046078158,0.0019757745,0.0109738745,-0.0033864607,-0.0057180254,-0.0006472786,0.0013943975
CCL20,-0.0042865616,0.0021511486,0.006842121,0.0068591195,0.0026230353,-0.0042663263,0.00018360287,-0.003291905,-0.00028606373,0.00024610644,-0.02072188,-0.0026814977,-0.003901729,-0.0033487338,0.028347004,-0.0020612406,0.05183119,0.05700977,0.0076658796,-0.006232549,0.058813576,0.0012058684,0.004195788,-0.001745727,-0.0012064057,0.0033860703,-0.038865235,-0.00079450366,0.06361949,-0.0034989268,-0.00086143764,-0.001996988,-0.0014757222,-0.0008341901
CXCL3,0.0015750498,0.00091024284,0.0001429686,0.0007222008,-0.0028753458,-0.0004918073,0.00017069367,-0.0020761227,-0.0008988672,0.0008547316,-0.02502554,-0.00030967745,0.0009013196,0.0011001156,0.085077904,-0.0011633881,0.0046612844,0.004275366,0.0009501878,0.0033190192,0.0066987923,-0.0002886326,0.004299923,0.0017381028,0.0024655857,0.00094367634,-0.0033840989,0.0028855747,0.0016382425,-0.009123232,-0.0007765977,0.0010981845,0.0018163605,-0.0015381677
MAFF,-0.0017054331,0.0027677282,0.0056555816,0.001727979,-0.000827518,-0.0033001928,-0.0028236457,0.0006563608,-0.0015652978,0.0011001102,-0.03009349,0.0009048581,6.9468006e-05,-0.0001482445,0.020368056,0.002388458,-0.047709335,-0.044335946,-0.006402081,-0.0004587654,-0.05201743,-0.0018056557,0.00039477184,-0.00032278144,0.0030607297,0.005403643,-0.006652729,-0.003852341,-0.0406613,0.012402563,-0.0025138052,-0.00366308,0.00017846293,0.003466185
NFKB2,-0.0018043071,0.0008742086,-0.0008956783,0.002427536,-0.002287356,-0.0014978077,-0.0008244208,0.0039229435,-2.4243861e-06,-4.665206e-05,0.009492037,0.00014832245,0.0005732593,-0.0003998837,0.013027064,0.0021237128,0.028044423,0.029132161,0.009886905,-0.00038969726,0.032841995,-0.0015553588,0.0003730821,-0.00010789114,0.0016335981,5.3563355e-05,0.007802411,0.00963628,0.02509088,0.0051655066,-0.0010487809,-0.0013119743,0.0013160793,0.00044073758
TNFAIP2,0.002051603,-0.0022228616,0.0067665284,0.0034123296,-0.0035784491,-0.008461021,-0.0019215813,0.0030370287,-0.00056531996,0.0025911352,0.010652176,-0.0021813791,0.004931283,0.0049588936,0.014446601,0.00080140494,-0.06361315,-0.06385806,0.0019122735,0.0016171138,-0.070220254,-0.008701126,-0.008007616,0.011179483,-0.001236608,-0.002926488,0.107538246,-0.006325153,-0.013291422,0.08164208,-0.009419285,-0.005925822,-0.001795039,0.0012197632
HBEGF,-0.0027649726,0.00045436097,0.004445419,0.0012135375,0.00072127616,-0.0026544344,-0.0025082887,0.0004385523,-0.001927458,-0.0014588173,0.0015167159,-0.0007765104,-0.0031871416,-0.0042936867,0.01227166,-0.0043474175,-0.011040121,-0.0063205534,-0.0024133453,-0.004875071,-0.00711115,-0.0033348063,0.012647682,0.004256578,0.002830826,0.0031309617,0.0479255,-0.0072970227,0.0025760701,-0.018191375,-0.0016667817,-0.0032639254,-0.000898493,0.0015835003
KLF6,0.009251521,0.012265867,-0.0034762514,0.00012999284,0.0017923629,-0.01523152,-0.0101508675,0.015486018,-0.014794651,0.0041001346,-0.028001122,0.006275533,0.010160382,0.0038923563,-0.015973581,0.00339196,0.015224501,0.0152130015,-0.04827863,-0.008566535,0.013800658,-0.0027631347,-0.0020429746,0.011579747,0.009735464,0.0028649266,0.024635635,0.0011309683,0.010845722,-0.030518094,-0.002405852,-0.0041518784,0.0040265196,0.0018701607
BIRC3,0.0002464599,0.0001720797,-0.0018993333,0.00087029627,-0.0014467636,-0.0010440798,-0.0006242062,0.0030800116,0.00030228955,1.7353457e-05,0.013420649,0.0012833534,0.0010915939,-0.0006991557,0.0075314427,7.320757e-05,0.0054440717,0.00565709,-0.009026746,-0.0012625551,0.0076176752,-0.002424743,-0.0018316803,0.001019538,-0.00035359428,-0.0010426297,0.024625236,0.00090129947,0.0022700443,0.0038718174,-0.00057403673,-0.0011422589,0.00034107655,-0.0014763927
PLAUR,0.006053386,-0.0015088833,0.014773117,0.007599412,-0.003554039,-0.015123667,-0.013106404,-0.0050566653,0.0008395086,0.004725521,0.014360551,0.0048015555,-0.0021584092,-0.00294522,0.022227617,0.003925976,-0.017850153,-0.0060829883,-0.08729363,-0.0025207042,-0.013745836,-0.00070510025,0.027222486,-0.010520983,0.009380478,0.0243228,-0.16172786,0.0017328821,0.026587065,-0.029327724,-0.0060193846,-0.0014540115,0.0072582904,-0.002038809
ZFP36,0.010418685,0.020758407,0.0034902678,-0.0047206506,0.007775637,-0.017420724,-0.015665554,0.012105586,-0.010337852,0.016198948,-0.026020631,0.006009743,0.0069098095,0.003863445,-0.0016289648,0.007046559,-0.09044328,-0.10083873,-0.044899087,-0.010787045,-0.10116071,0.00086193177,0.00032754242,0.0006372609,0.007669601,0.008433616,0.048281237,-0.03774139,-0.045291945,0.017439699,-0.003534906,-0.0033062303,0.0008332619,-0.0036868309
ICAM1,-0.011059849,-0.001628656,0.0038321004,0.010502274,-0.008044087,0.00088119035,0.0033635285,0.0008699146,-0.0028922611,0.001047983,0.007395297,0.007783886,-0.004310746,0.004501376,0.040868446,0.0113070635,-0.059882414,-0.06194139,0.18594165,0.001877384,-0.07104349,-0.005940073,0.015623088,0.0039467067,0.004570463,0.005988507,-0.007270331,0.0058574695,-0.03890919,0.030903416,-0.009086766,-0.0073481207,-0.00037349746,0.009929184
JUN,0.025526693,0.021784652,-0.008988936,0.00045991078,0.0028566227,-0.035280455,-0.019437112,0.023942972,-0.016555574,0.0047878395,0.008813986,0.008727831,0.012078326,0.0012854233,0.024884054,0.0033085232,-0.020221533,-0.03190614,-0.015195686,-0.019253625,-0.02632427,-0.0009037967,0.005860616,0.0066729016,0.008811266,0.0072756805,-0.03962521,0.013338446,-0.011502124,-0.02290611,-0.0012044616,-0.0045662434,0.010357198,-0.004266462
