,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.0040389737,0.0027552755,-0.0127534475,0.008951953,0.0064282743,-0.006773959,-0.0032427236,0.0047935722,0.0022707505,0.0033621606,0.050444707,0.0119623775,-0.0009522641,-0.0011939362,0.018853948,0.010849066,0.041932084,0.038304757,0.07080166,-0.0041079326,0.035181627,0.0063948818,0.0053181197,-0.0063023684,0.0070102876,0.00049819204,-0.009429831,0.02932549,0.030795347,0.017068591,-0.007761575,0.0024132915,0.010294408,-0.0026322063
CXCL2,-0.0015535498,0.0006440773,0.0008389171,0.0021958645,-0.000623591,-0.0009243674,-0.0006028087,6.6444877e-06,-0.0012040691,-0.001958968,-0.0034790046,-0.003283229,-0.00042981043,0.0007719965,0.031679507,-0.0009794227,0.002641111,0.0015645637,-0.011211138,0.00047274123,0.0010911425,-0.0020763474,0.008809899,-0.00013610581,-4.204019e-05,-0.0020779988,-0.015284365,-0.00031334578,-0.0058247484,-0.0055465917,-0.0006254084,-0.00028586737,0.0013658362,-0.0025052968
ATF3,-0.0046895323,0.0053688465,-0.0049062744,0.004185743,0.0026427077,-0.012996975,-0.0019556696,0.009241405,-0.0011084598,0.0067498633,0.0049495725,-0.0010627797,-0.0023842265,0.00016102381,0.0257113,0.0029412324,-0.025154874,-0.028231833,-0.07519131,-0.0006759711,-0.031625073,-0.00017083033,0.0043677874,0.0028593198,0.005907947,0.005317277,-0.04631782,-0.006876327,-0.02191382,-0.0009573974,-0.0054737995,-0.0035389105,0.0011621361,-0.00411819
NFKBIA,-0.00410749,0.012088338,-0.024040982,0.0011979351,0.008167461,-0.0023436586,-0.008889977,0.002015808,0.014657164,0.0009974285,0.040592887,0.0039190534,0.00300983,0.0011517522,0.041966222,0.021390855,0.09575671,0.0842693,0.0058214664,-0.005702483,0.10199752,0.004040468,-0.007009748,-0.0053753373,0.0047103143,-0.0063972212,-0.004565261,0.028982833,0.028242685,0.007601885,-0.014764245,0.002580032,0.010898087,-0.019154333
TNFAIP3,0.00091537915,-0.00076600787,-0.0052718767,0.0005140947,0.001628337,0.0021374961,-0.0046631475,-0.0059456774,0.007936606,0.00012975637,0.0018732125,-0.00031695628,0.0011312757,-0.00024942055,0.017825445,0.005658208,-0.00859624,-0.0136675285,-0.06826449,-0.00012239562,-0.0091652945,0.003338464,-0.0029563475,0.0028115336,0.00048027103,-0.0017930678,0.00033525447,0.011584741,-0.022259012,0.00067961466,-0.0022437286,0.0014666269,0.0032206455,-0.005465253
PTGS2,-0.00028834183,7.815307e-05,0.000109757115,0.0006933292,0.00015769027,-0.0004905308,0.00019895018,-0.0004301012,1.933165e-05,0.00017339422,-0.001109014,-0.00012999549,0.0004187998,4.2727934e-05,0.0028973948,0.0012973173,-0.0024581673,-0.0020437574,-0.018508429,0.0006297836,-0.0020922888,0.00039917824,-0.0006578366,0.0002245785,0.0009506312,0.0008096832,0.0016253779,-0.00059922464,-0.00037838455,0.0007777895,0.0005205134,0.00016464607,0.00014687546,0.00031458455
CXCL1,-0.0076635377,0.0032593051,0.002025275,0.0015360399,-0.00090478145,0.0032001084,0.0009617738,-0.0027946115,-0.002419112,0.00052626,-0.028350033,-0.0003702442,-0.0019733014,-0.0005084636,0.044246677,0.0099530155,-0.01025655,-0.011852861,-0.06881095,0.0060161855,-0.012713048,-0.0005144608,0.012676506,0.0036374754,0.00045827925,-0.0033911956,-0.033416472,-0.012196384,-0.0010943209,0.010505109,-9.532998e-05,0.0035650274,0.0027735415,-0.0021078705
IER3,-0.00029065245,0.0025548046,0.0014893309,-0.00023652849,-0.0011390767,-0.0033226036,3.139204e-05,0.0005226087,0.00046369035,-0.00018417358,0.00013717289,-0.00011687197,-0.0025793277,-0.0019550305,0.0052837734,0.000733523,0.0055898894,0.008093949,-0.034586497,-0.00069742446,0.006542161,-0.00032422532,-0.00018108256,-0.0024049063,0.00090310705,0.0031629358,-0.018342832,0.0001968029,0.009277078,0.004727348,-0.0012281778,0.0023586634,0.0015091847,-0.00091116154
CD83,-0.0036479742,0.0051481635,-0.0023601702,-0.0021778643,0.0030394439,-0.0046532694,-0.0032390885,0.002200793,0.0068112514,0.005054616,-0.0061542518,-0.0013455073,-0.00089151855,0.0026587564,0.01495483,-0.0019580012,-0.0013070005,-0.00035468463,0.048512645,-0.0013073415,0.0011121971,0.0006394568,0.0034930015,0.0070260926,0.0047530537,0.0035222697,0.020636605,-0.0037903737,-0.0016426136,0.013419057,-0.008831781,-0.0005799828,0.00043159327,-0.0041104136
CCL20,-0.0033377944,0.008210159,0.002675105,0.002022518,0.0003310738,-0.0031760805,-0.0023004953,-0.0018777084,-0.0004682281,0.0010790024,-0.010374889,-0.003425041,-0.0033320705,-0.00082563324,0.015189271,0.001339337,0.02368303,0.029852107,-0.0037613697,-0.002276305,0.02568233,0.0021539151,-0.00044583261,-0.0009989841,0.0022406445,0.0040301657,-0.0258153,-0.008364274,0.024538755,0.0008044418,-0.00076309714,0.00029203028,8.1245445e-05,0.0016085844
