,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.538333386443596,5.3335223669989156e-279,True,2
NTg10,0.5287909949799248,1.753800200299993e-267,True,2
NTg2,0.5014392584913018,1.9378040382227814e-236,True,2
NTg3,0.5061731620828891,1.3039048169249525e-241,True,1
NTg4,0.5631833036622216,8.551134036917e-311,True,3
NTg5,0.5171119190831056,7.032257896435277e-254,True,2
NTg7,0.5259012991029556,4.564944482088581e-264,True,2
NTg8,0.5094109799292097,3.3920610816196313e-245,True,2
NTg9,0.5075984469714038,3.483324640660257e-243,True,2
tar-ATF2,0.5077348268218128,2.4607276416236973e-243,False,4
tar-BRD4,0.5817223122948949,0.0,False,6
tar-CAV1,0.5460549862540325,1.357443997915291e-288,False,0
tar-CD86,0.5304683992756906,1.7625501776852472e-269,False,2
tar-CMTM6,0.5349792238683937,6.568041481883918e-275,False,1
tar-CUL3,0.5716978167166783,2.57e-322,False,4
tar-ETV7,0.5393571764390529,2.9461911087261925e-280,False,2
tar-IFNGR1,0.6180282028628576,0.0,False,1
tar-IFNGR2,0.6313603764846716,0.0,False,0
tar-IRF1,0.5903405077381452,0.0,False,5
tar-IRF7,0.5368360747616684,3.61996923226648e-277,False,5
tar-JAK2,0.6396432418202337,0.0,False,1
tar-MARCH8,0.523052102357977,9.880741288711848e-261,False,2
tar-MYC,0.5893743256389861,0.0,False,5
tar-NFKBIA,0.540802351951125,4.857549373229531e-282,False,3
tar-PDCD1LG2,0.5143013016753042,1.1019694161722922e-250,False,4
tar-POU2F2,0.4962850841732962,6.708254217234793e-231,False,3
tar-SMAD4,0.6219870716363398,0.0,False,4
tar-SPI1,0.4949388931316777,1.810539296514078e-229,False,2
tar-STAT1,0.6068980950769699,0.0,False,0
tar-STAT2,0.5487178288405792,5.82851194542018e-292,False,0
tar-STAT3,0.4647682044537536,5.109483086663531e-199,False,0
tar-STAT5A,0.5318577575204549,3.826775556346614e-271,False,1
tar-TNFRSF14,0.5367028552218133,5.262933183016917e-277,False,4
tar-UBE2L6,0.5050086614022843,2.4837317891587176e-240,False,1
