,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.4745362069826914,1.5216466777801184e-208,True,5
NTg10,0.4398525775213984,4.4308950221480436e-176,True,2
NTg2,0.462703822579449,4.8113097118628363e-197,True,3
NTg3,0.4813685427921093,2.1515622259486416e-215,True,2
NTg4,0.4770812381428226,4.456996821819295e-211,True,1
NTg5,0.44868474570214195,5.408409902365848e-184,True,2
NTg7,0.43349736809953615,1.5747112663048226e-170,True,2
NTg8,0.4441354531149884,6.892635685714442e-180,True,3
NTg9,0.4166454970305579,2.2505650606880978e-156,True,2
tar-ATF2,0.41568576153832193,1.3625828282914995e-155,False,4
tar-BRD4,0.655242977820899,0.0,False,9
tar-CAV1,0.4658417932471672,4.747569431712464e-200,False,2
tar-CD86,0.4900843563220178,2.3226557097248905e-224,False,4
tar-CMTM6,0.458366682891477,6.099407243416611e-193,False,4
tar-CUL3,0.6278164106076315,0.0,False,9
tar-ETV7,0.48476619982874986,7.381501227490359e-219,False,9
tar-IFNGR1,0.7667447010385664,0.0,False,15
tar-IFNGR2,0.7484098610997795,0.0,False,16
tar-IRF1,0.810390381868439,0.0,False,18
tar-IRF7,0.4426810155350764,1.3732007514950196e-178,False,5
tar-JAK2,0.7490955872890457,0.0,False,16
tar-MARCH8,0.4982479747783916,5.348671487724672e-233,False,5
tar-MYC,0.5419661116848075,1.755536918547693e-283,False,5
tar-NFKBIA,0.5467629391320334,1.7397088371769485e-289,False,9
tar-PDCD1LG2,0.4424505116792243,2.2033209760095028e-178,False,4
tar-POU2F2,0.4841427013768828,3.212666779760887e-218,False,7
tar-SMAD4,0.7154266058092844,0.0,False,11
tar-SPI1,0.5345055151955708,2.4627115979941914e-274,False,5
tar-STAT1,0.6943038518475834,0.0,False,16
tar-STAT2,0.7203287040399643,0.0,False,19
tar-STAT3,0.4950275009761425,1.458148594763902e-229,False,4
tar-STAT5A,0.45527165786007145,4.755059092621272e-190,False,4
tar-TNFRSF14,0.4678154431041356,5.885664539159029e-202,False,2
tar-UBE2L6,0.45889705842969064,1.9351777539110326e-193,False,5
