,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.49478455380150627,2.6392714691185174e-229,True,4
NTg10,0.4458850360905407,1.849041625706491e-181,True,2
NTg2,0.5270670158099988,1.930218790113202e-265,True,3
NTg3,0.49476111491235314,2.794689353528195e-229,True,2
NTg4,0.5313721367408336,1.462479969010178e-270,True,7
NTg5,0.46599149696610687,3.406328863864983e-200,True,2
NTg7,0.4304588086474064,6.448289820788208e-168,True,4
NTg8,0.5075654918600373,3.7883910058936206e-243,True,5
NTg9,0.45504461384974054,7.728989377178305e-190,True,4
tar-ATF2,0.4446400509438706,2.432826780315433e-180,False,3
tar-BRD4,0.6167455360050627,0.0,False,10
tar-CAV1,0.5061382646543165,1.4245331768687341e-241,False,1
tar-CD86,0.4769005666631103,6.754405094220291e-211,False,4
tar-CMTM6,0.4817282593300603,9.285369274114429e-216,False,3
tar-CUL3,0.6661871271439119,0.0,False,10
tar-ETV7,0.5109581220004139,6.36526713881496e-247,False,8
tar-IFNGR1,0.7878247966935112,0.0,False,14
tar-IFNGR2,0.7774686339192303,0.0,False,15
tar-IRF1,0.7737000027623755,0.0,False,16
tar-IRF7,0.5148293655775568,2.7807319027039154e-251,False,4
tar-JAK2,0.7661584053704855,0.0,False,16
tar-MARCH8,0.5056045302587654,5.505897818108219e-241,False,5
tar-MYC,0.5186865087305736,1.106531607823188e-255,False,6
tar-NFKBIA,0.5272939320201506,1.0412491991036944e-265,False,9
tar-PDCD1LG2,0.5120881052265667,3.4441773231683962e-248,False,6
tar-POU2F2,0.512126717730028,3.1168489669924397e-248,False,5
tar-SMAD4,0.6972482407034314,0.0,False,9
tar-SPI1,0.5482313822355706,2.4151209255978553e-291,False,6
tar-STAT1,0.7134157496249268,0.0,False,16
tar-STAT2,0.639980040486448,0.0,False,17
tar-STAT3,0.48256024266302744,1.3244207087540675e-216,False,4
tar-STAT5A,0.47540352072550823,2.0961184893496367e-209,False,3
tar-TNFRSF14,0.48412016742619063,3.3878564909373497e-218,False,4
tar-UBE2L6,0.482145670814865,3.497532315999387e-216,False,7
