,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.006366065,-0.00817429,-0.009745832,0.0021746675,0.0087083345,-0.0054934276,-0.014513945,0.0056885458,0.0080584055,0.011810037,0.09574444,0.003149586,0.0057625957,0.0008657908,0.008119851,0.0074767396,0.12293242,0.12022338,0.03312598,-0.00079494086,0.134057,-0.0029796874,0.0057448167,-0.0056861565,0.005080687,0.00065356045,-0.016582655,0.07859864,0.11145452,0.008801336,-0.0014534654,0.006550831,0.013500661,0.004373765
CXCL2,-0.0013031969,0.0024065857,0.003899387,0.0015463287,0.00076696556,-0.00046012574,-0.005294127,0.00019570357,-0.001450978,-0.0028214017,-0.03141144,-0.0022847804,-0.0021491032,-0.0010474498,0.051671483,0.0016012217,0.013650212,0.013086816,0.0017775018,0.0020498044,0.017460287,-0.0035986297,-0.0021221058,0.0020807618,-0.0014250748,-0.0025095637,-0.011106384,0.0021290153,0.012999928,0.0012244774,-0.0053164735,-0.0020070176,-0.0015312867,-0.005432666
ATF3,-0.003299922,0.007990236,0.0030114069,-0.0025940652,0.010478814,-0.013722943,-0.013280112,-0.005741554,0.004099794,0.011840394,-0.009669454,-0.0009164161,0.0013173147,0.005160115,-3.1728025e-05,0.001785999,-0.04334958,-0.048801523,-0.113011435,0.0036837566,-0.04833669,0.00075136236,-0.0073786476,0.013913807,0.0063411472,0.0013760987,-0.031163082,0.0229764,-0.03622944,0.0014953665,-0.008505639,-0.0004940786,-0.000939184,-0.0019667489
NFKBIA,0.016049897,-0.00023524597,-0.015531945,0.00018715324,0.021948352,-0.011440997,-0.028657945,0.018906783,0.009420374,0.01397545,0.09516342,-0.0034251816,0.013460782,-0.0032322526,0.04994445,0.025091369,0.2574164,0.23773558,-0.01355304,0.00052700983,0.26246142,-0.018968243,-0.021597655,-0.021198576,0.0008605908,-0.013570649,-0.072834395,0.114292026,0.22311759,0.038356755,0.0012943748,0.008048344,0.016495097,-0.005194653
TNFAIP3,0.0043918514,-0.003877656,-0.0025160154,-0.0015807662,0.010804188,-0.0010002691,-0.005101608,-0.0016303362,0.0018904617,0.010010429,0.020214075,0.0039828555,0.006872019,-0.0020567526,0.026794434,0.008314938,0.008909216,0.0049604434,-0.06453964,0.00873486,0.008070508,-0.00079075387,-0.0001786323,0.0028742324,0.0033940778,-0.004302747,-0.0032621103,0.066428475,0.010355311,0.00795552,0.0037917607,0.00447644,0.007921463,-0.00024393537
PTGS2,0.00027245338,0.0008365741,-0.00042329732,0.0010491443,-0.0005672294,-0.000513848,0.00062340195,-0.0011384061,5.3757294e-06,0.0007812894,-0.0022347164,-0.000965919,-0.0010880975,0.00048379958,0.0024791376,0.00090031244,-0.0049314033,-0.0039254157,-0.021751326,0.00059063855,-0.004344432,0.00028054224,-0.0019394591,0.00048059304,7.323818e-05,0.0012084633,-0.0019059256,0.0017749416,0.0013634053,0.006050362,-0.000631807,2.6992964e-05,-0.0006930447,-0.00016500271
CXCL1,0.0031728647,-0.0002567669,0.01257277,-0.006718499,0.0018750266,-0.00056328747,-0.010039337,0.00040960885,0.0010014381,-0.0009885043,-0.079884835,-0.00018467777,-0.0038950732,-0.005447682,0.06664726,0.008546754,-0.005043016,-0.007644948,-0.07081638,0.005366265,-0.0037885197,-0.0076518394,0.0013613055,-0.0011298885,0.0013206761,-0.0020439113,-0.026911737,0.015041488,0.03231431,0.0081283795,-0.0073564257,-0.0022041376,0.0031483292,-0.0087454105
IER3,-0.0016368241,0.0024375753,0.0003167059,0.00434489,-0.00023761974,-0.0029982359,-0.0010107474,-0.0015628135,0.0023520328,0.0012695389,-0.0037863322,-0.0006189649,-0.0011736004,0.0005580032,0.010634838,-0.0005511711,0.023748497,0.02556484,-0.042764444,0.0012283323,0.027278226,0.000107378335,0.0025244858,-0.002514461,0.00052487233,0.003855372,-0.021235075,0.009218695,0.026736218,-0.005773324,-0.002300016,0.003581503,0.0015888992,0.00075254677
CD83,-0.0062107863,0.0006371467,0.000822708,0.00039814026,0.007970988,0.0022822248,-0.013230574,0.0033862195,0.0031493264,0.0026037775,-0.027344763,0.0013928381,0.004548936,0.004128146,0.0067121545,0.005625181,0.009653709,0.011866553,0.042166747,0.0037468057,0.015784826,-0.0045216274,0.008491031,0.010965274,0.008333065,0.00087014947,0.03206639,0.012663047,0.016118115,0.02575701,-0.010594528,0.0006978929,-0.0019343988,0.0019007447
CCL20,-0.0034239246,0.0033829308,0.0007357302,0.0034489725,0.0014237757,0.0005828971,-0.002774614,-0.0036242467,0.0026622852,-0.0008016095,-0.019989127,0.00065469916,-0.0021177484,-0.0025072638,0.040834244,0.0016652007,0.067012966,0.072951116,0.005566504,-9.044064e-05,0.073731564,0.0020867675,0.0034089447,-0.0038521132,0.0017857633,0.0022643125,-0.018367833,0.0075629614,0.06083364,0.00012671697,-0.0018112877,0.0041552144,0.0024458687,0.0030671794
