,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.5002115400963585,4.124775553878719e-235,True,4
NTg10,0.4960292361890466,1.2563396468643804e-230,True,2
NTg2,0.5267785500432232,4.2273812513208575e-265,True,3
NTg3,0.5037340318705926,6.170514720590705e-239,True,3
NTg4,0.5756394568912178,0.0,True,10
NTg5,0.49924252435880573,4.5688989845103163e-234,True,4
NTg7,0.4659811183520207,3.4856589442932356e-200,True,5
NTg8,0.5207882875398537,4.190690646634526e-258,True,3
NTg9,0.45390665088812987,8.771994853785657e-189,True,2
tar-ATF2,0.4719653547817974,5.24324913053157e-206,False,5
tar-BRD4,0.6548778366212168,0.0,False,11
tar-CAV1,0.5073114420870912,7.234286928210243e-243,False,2
tar-CD86,0.49237700193593364,9.200907087401013e-227,False,3
tar-CMTM6,0.4935448289399533,5.409559279827102e-228,False,0
tar-CUL3,0.650669504806912,0.0,False,11
tar-ETV7,0.4862619130982229,2.140444657523781e-220,False,10
tar-IFNGR1,0.7711377846955194,0.0,False,14
tar-IFNGR2,0.7682487840534161,0.0,False,14
tar-IRF1,0.7731205730385788,0.0,False,17
tar-IRF7,0.5129018133222056,4.1873729485457963e-249,False,7
tar-JAK2,0.7715442817085104,0.0,False,15
tar-MARCH8,0.5331016273625733,1.222075939990032e-272,False,9
tar-MYC,0.5650299610917549,2.88494043885e-313,False,3
tar-NFKBIA,0.5575587665547469,2.319703796370658e-303,False,5
tar-PDCD1LG2,0.509232869810121,5.353865745816181e-245,False,5
tar-POU2F2,0.5176969551590869,1.5074824232042351e-254,False,9
tar-SMAD4,0.6851733254798587,0.0,False,8
tar-SPI1,0.5446804879433866,7.226611770812196e-287,False,10
tar-STAT1,0.7281404606250447,0.0,False,15
tar-STAT2,0.6713115682589476,0.0,False,16
tar-STAT3,0.46627120981971776,1.8310189557951555e-200,False,2
tar-STAT5A,0.4647890616261366,4.879381000821048e-199,False,4
tar-TNFRSF14,0.4831537896352713,3.2901012732393095e-217,False,2
tar-UBE2L6,0.47576060462680664,9.25232362295299e-210,False,8
