,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.00599803,-0.00925714,-0.014407183,-0.009650349,0.016979886,0.004769007,-0.0016576744,0.009441194,-0.0016412198,0.0074202293,0.01903778,-0.0055654375,-0.008768356,-0.0042993994,0.056182843,0.0020190885,0.010498585,0.0040091067,0.015208144,-0.01679665,0.00693008,-0.017290562,0.025974546,0.00015150357,0.014879956,-0.013026082,0.038508635,-0.0034997116,-0.0031026087,0.050266445,-0.02421964,-0.0068206326,-0.014855811,-0.0032937645
CXCL2,-0.0090745175,7.4014155e-05,-0.0024010984,0.014213971,-0.0011670849,-0.002035949,-0.008729132,0.0005385582,-0.0044880486,-0.0037950457,-0.019613149,-0.0024766093,-0.0054218685,0.0006516715,0.07068873,-0.0036419313,0.027171912,0.02573404,0.023168975,-0.009117494,0.030511161,-0.010124094,0.043163165,-0.0016223991,0.0012771613,-0.0021147833,-0.019274332,-0.006480997,0.0050382335,0.012324457,-0.012388614,-0.0031671359,-0.003846078,-0.00035827397
ATF3,-0.032318167,-0.00820607,-0.0141383475,0.014194781,-0.0019754013,-0.015589912,-0.016231382,0.011670691,0.00041714322,0.0059825988,-0.026068315,-0.0046683825,-0.011008721,-0.006107368,0.1142121,0.0031295484,-0.14513525,-0.14857559,-0.11933805,-0.01150127,-0.16071242,-0.027964648,0.08736142,0.0037718976,0.006001791,-0.007368072,-0.10977496,-0.024452932,-0.19915904,-0.036682725,-0.033029653,-0.012215235,-0.007885432,0.007731024
NFKBIA,-0.02551457,-0.0018706567,-0.0035910974,-0.00071295706,0.010938172,-0.012559653,0.001646977,0.017372683,-0.008406645,0.003767715,0.020860065,-0.004738094,-0.011234601,-0.0022622582,0.083830975,0.006538448,0.20194033,0.2056923,-0.01803659,-0.014350131,0.20388934,-0.019649442,-0.00984975,-0.011637752,0.023085903,-0.016436303,0.052478015,-0.0139984945,0.22284968,0.1476306,-0.037603732,-0.015456121,-0.008931768,-0.015475417
TNFAIP3,-0.016735902,-0.009635526,-0.012193936,0.013828543,-0.0037397663,0.0017776634,-0.006426855,0.00032582745,-0.0017012391,0.0023538803,0.008591066,-0.0017195543,-0.005730614,-0.0038663154,0.040181253,0.0021313045,-0.0814521,-0.090529725,-0.081572585,-0.013157435,-0.08631458,-0.006747686,0.013925717,0.0042073377,0.0057951873,-0.009605098,-0.019499226,0.007887422,-0.12079703,0.018525884,-0.01859593,-0.010756546,-0.01144972,-0.0077109453
PTGS2,-0.00025154022,-5.4654956e-05,-0.0007122385,0.0017816846,-0.0013819939,0.00030107805,-0.0008274405,3.6925958e-05,-1.1165487e-05,0.00029871994,-0.004993048,0.0012528853,-0.0016083809,-0.00019581437,0.0051463344,-0.0012142382,-0.010621827,-0.008185091,-0.019307494,-0.0010771486,-0.011318825,-0.0014277106,0.0051393486,-0.0009992842,-0.002100158,0.0014307457,0.00048282597,-0.0010537426,-0.004613457,0.010794593,0.0013442237,-0.0024705657,-0.0030228181,-0.0010727585
CXCL1,-0.000142632,0.0020066034,-0.012820991,0.013933023,0.0036084838,-0.0020469013,-0.012760206,0.0074040703,0.0020274906,-0.004868018,-0.041895658,0.00068227516,-0.00722309,-0.0050198743,0.08327339,0.0020134333,-0.012351293,-0.01592337,-0.03436103,-0.00804709,-0.002002923,-0.023856416,0.090939075,-0.007951952,0.008848705,0.014770513,-0.039244447,-0.019807577,-0.015020719,0.04313622,-0.01333718,-0.016768672,-0.012230526,-0.014159195
IER3,-0.00342832,0.0016783493,0.003852714,0.0019170657,0.0021922856,-0.004368777,-9.857541e-05,0.005394161,-0.0051547284,0.0029426708,0.008739246,-0.0008291102,-0.0026388115,0.0034616697,0.02558468,0.0065531805,0.033040702,0.0398538,-0.023318363,0.0023832344,0.0359808,-0.0061922716,-0.00037823603,0.0050347038,0.007165165,-0.00033981516,-0.01776872,-0.00446317,0.056240555,0.007508513,-0.0021637927,0.00524661,0.0027385242,0.00080573204
CD83,-0.024094336,-0.008583184,-0.009007745,0.01861168,0.0077344603,0.0038052124,-0.012681763,0.008411695,0.0015505636,0.0049382215,0.007618277,-0.004876927,-0.010837984,-0.0020172955,0.09372805,0.004124986,-0.03944854,-0.03702841,0.068426706,-0.017627195,-0.030322326,-0.022766491,0.0634305,0.009161828,0.0051581888,-0.0013924841,0.04011748,-0.0058420897,-0.04682999,0.027745206,-0.018831724,-0.010284782,-0.01090451,0.0013197322
CCL20,-0.00023011224,0.0013486499,0.0029247687,0.004791521,0.0039566113,-0.0013792708,-0.0030135019,0.0049755275,-0.0062928637,0.0006531502,-0.012020259,-0.0031266655,-0.00083974766,0.00036777323,0.034793913,0.0018673114,0.09694472,0.10696946,0.03421561,-0.002299381,0.10388891,-0.0075765373,0.013694554,-0.0011120713,0.0034358471,0.0041853297,-0.016633466,-0.0139990775,0.1259325,0.02348805,-0.0028358882,0.0027525902,-0.0020903586,-0.00018936215
