,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.44073715581961814,7.3189588915937075e-177,True,3
NTg10,0.42665957524822534,1.0919180911436761e-164,True,5
NTg2,0.44718124091020384,1.24959392827604e-182,True,1
NTg3,0.4328917372540018,5.248040542308738e-170,True,5
NTg4,0.44612830298045847,1.116141189030466e-181,True,5
NTg5,0.4256126228383776,8.330555626188074e-164,True,0
NTg7,0.3646283409528188,1.657524643213819e-117,True,3
NTg8,0.46537702307082135,1.3293808732085747e-199,True,0
NTg9,0.40880341153070676,4.659594279870214e-150,True,3
tar-ATF2,0.4104506952631483,2.2677894336163392e-151,False,5
tar-BRD4,0.5164430147673389,4.075859654171587e-253,False,7
tar-CAV1,0.34055950810341795,8.353275607779893e-102,False,1
tar-CD86,0.38046556855800556,1.3271174768744752e-128,False,5
tar-CMTM6,0.4365504413243475,3.510886235319076e-173,False,2
tar-CUL3,0.6509480598474245,0.0,False,10
tar-ETV7,0.43880049939230176,3.746262814522317e-175,False,6
tar-IFNGR1,0.8899950379328919,0.0,False,18
tar-IFNGR2,0.9018172646623356,0.0,False,18
tar-IRF1,0.8364857448237081,0.0,False,18
tar-IRF7,0.4231023510563056,1.0566031764482772e-161,False,4
tar-JAK2,0.8958263137350918,0.0,False,19
tar-MARCH8,0.43845555056702434,7.531122078874638e-175,False,4
tar-MYC,0.5983469518349309,0.0,False,9
tar-NFKBIA,0.4814314402629738,1.8576847632642843e-215,False,6
tar-PDCD1LG2,0.41950250453780347,1.0209521771904136e-158,False,3
tar-POU2F2,0.46154274037500587,6.116379248742362e-196,False,5
tar-SMAD4,0.8246707357013648,0.0,False,15
tar-SPI1,0.493550279181635,5.338351236068352e-228,False,1
tar-STAT1,0.8902899880103566,0.0,False,19
tar-STAT2,0.735984835722826,0.0,False,19
tar-STAT3,0.46723025022981657,2.1698920952648625e-201,False,1
tar-STAT5A,0.4125701650493351,4.525470308675443e-153,False,3
tar-TNFRSF14,0.4326724833666165,8.109610789329754e-170,False,4
tar-UBE2L6,0.3784438098105568,3.752101093178693e-127,False,5
