,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.010502487,0.00037512984,-0.009321551,-0.0007296941,0.0032075108,-0.0063407896,0.009418227,-0.011602274,-0.00092375715,-0.0020206778,0.0025894365,-0.0020410384,-0.0038294194,-0.0038626997,0.006135517,-0.0026226812,-0.0031672446,0.002034814,-0.006762527,-0.0016178947,0.00442835,0.008116933,-0.006916247,-0.0087691685,-0.009667627,0.0017199052,-0.0075069075,-0.012872371,0.010640958,-0.0056776805,0.0010475419,-0.009935046,0.0106220525,0.0036032165
CXCL2,-0.005858978,-0.006672931,0.00634697,0.0007145537,-0.0016305987,-6.938402e-05,-0.0048446544,0.0020249523,0.002237767,0.0014781946,-0.0042975224,0.002167526,-0.00095747336,9.152099e-05,-0.0083945,-0.0022710524,0.0007128945,-0.0022657048,0.004328366,-0.001233221,5.1505667e-06,-0.0046607303,-0.0015419243,0.0047866707,0.0037150197,0.0008277282,0.00015454068,0.0013429889,-0.0014592125,-0.00023852129,-0.0037885576,0.0058995904,-0.0014789246,-0.0034116819
ATF3,-0.0117501905,-0.0154538825,0.01146019,-0.003566093,-0.00610927,-0.0037505631,-0.0058749323,0.00893767,0.009878282,0.0037039572,-0.0042616525,0.009818971,-0.0024302704,0.0058652284,-0.016720891,-0.0003032245,0.0027950145,-0.00060321105,0.012057919,0.0017927163,-0.002509192,-0.011373278,-0.00363693,0.01322238,0.00056544086,0.007715097,0.0051587485,0.0033794416,-0.00089959934,0.0006365797,-0.008769943,0.016320761,-0.0021734347,-0.0093875155
NFKBIA,0.01539736,0.0024583528,-0.019723425,-0.00052564824,-0.0044104103,0.00067521713,0.0105181895,-0.0106598465,0.00040933592,0.0053547635,-0.0037035462,-0.0024634409,-0.008022617,-0.009378663,0.012467957,-0.0017223143,-0.00048542846,0.002877258,-0.010582699,-0.009461544,0.0019014708,0.012629944,-0.00793258,-0.014874409,-0.018099189,-0.009269478,-0.014580434,-0.025570327,0.017635712,-0.010424754,-0.008998253,-0.01371456,0.0078097982,0.0010551348
TNFAIP3,0.0033695076,-0.0004190743,-0.00573164,-0.0022771305,-0.001538818,0.00079471926,0.0029620728,-0.005267554,-0.0005765634,0.0027305232,-0.00086866174,-0.00079736067,-0.0014106763,-0.0008178868,0.00097597094,-0.000649428,-0.0005463848,0.0010756914,-0.0032284465,-0.0011457045,-0.0003644754,0.0028442387,-0.0044063767,-0.0024694307,-0.004477564,-0.0008329317,-0.004597389,-0.00857229,0.0054355627,-0.0033829454,-0.0012713269,-0.005856453,0.006950519,-3.2122443e-05
PTGS2,-0.0010434341,-0.0012594847,0.0013967834,0.0014861904,-0.0010516956,0.00024559614,-0.0010172464,0.00019944411,0.0012244206,-0.0005962141,6.772845e-05,0.0008922521,-0.00023737288,0.00058964273,0.0006779387,-2.1827911e-05,-0.0004181017,-0.0005758006,0.0014110567,0.00021069047,0.00033108497,-0.00019632235,0.00069363817,0.00063580106,0.0017015957,0.00016769582,-0.00030037784,0.00054438907,-0.00012548966,-0.0007498783,-0.00079925224,0.00047379723,-0.00016383898,-0.0007101111
CXCL1,-0.012860996,-0.008110143,0.014127357,0.0055565815,-0.0060764193,0.0019396739,0.00035260533,0.00056086306,0.005583496,-2.131484e-05,0.002733833,0.00047866878,0.00091926346,-0.0021865263,-0.010590851,-0.0013298366,-0.00042422107,-0.0058536795,0.006062154,-0.0035168803,0.007058423,-0.0033882826,-0.0009309828,0.006127699,0.0059149708,0.001239069,-0.0004196679,0.0011894917,-0.003004164,0.00017636365,-0.01110637,0.00781685,0.0037137237,-0.001423137
IER3,0.0021961592,0.0006844153,-0.003561568,-0.002317801,7.599646e-05,-0.001073448,0.0021838702,-0.0030152153,0.0015167791,-0.0014171887,0.0003483978,-0.0032245826,-0.0021894453,0.0013358267,0.001103298,-0.002181364,0.0007757046,0.00010894894,-0.0029770138,-0.0011281853,-0.0005256511,0.0031279176,8.82339e-05,-0.0042763534,-0.0036933264,-0.002820393,-0.0023218575,-0.0038070998,-0.00026620002,-0.0012991348,0.000980302,-0.0024659315,0.00046392722,0.00013625265
CD83,-0.008696393,-0.008016968,0.0070043905,-3.4771525e-05,-0.0033326105,0.0008566837,0.0008029874,0.0035627186,0.0024215353,0.0013027041,-0.0034285088,0.0049215695,-0.0010573613,-0.0008660857,-0.009310656,0.0013050172,-3.9429237e-06,-0.002057114,0.0059822793,-0.0016496676,0.0028878627,-0.0052637896,-0.0022522805,0.0072449595,0.0034703142,0.002335769,0.003098243,0.0009804325,-0.0010568001,-0.0012034097,-0.00687446,0.007741642,0.003931415,-0.0038745108
CCL20,0.0020302408,-0.0003363959,-0.0018533493,0.0006756396,-0.0019226045,-0.000572305,0.002035485,-0.00068333896,0.0009536004,-0.00039450216,-0.0015709945,0.00187796,0.0012751591,-0.0006208282,0.0027518845,0.0016525731,-0.0004134157,-0.00016242299,-0.0012173266,-0.00044120397,0.0008428968,0.0010786578,-0.0009241545,-0.0028296066,-0.00015778467,0.00050833507,0.00011311805,-0.00035033925,0.0021455374,-6.675731e-05,0.0002735236,-0.0013873891,0.00066958467,0.0011750153
CXCL3,-0.0053600515,-0.0058331136,0.006997712,-0.0016927023,-0.0037658263,0.0009821982,-0.004887519,0.002213104,0.0025447218,0.0020971396,-0.004533369,0.003756745,-0.00011841258,0.002391208,-0.0074685384,-0.0010137369,0.0001446552,-0.00091326924,0.005879936,-0.0013378252,-0.0007414322,-0.0044550514,-0.0010119146,0.0038391505,0.0048757903,0.0012480867,0.002667035,0.0015763339,-0.00046389533,-0.0011534974,-0.004259545,0.0077886856,-0.002222604,-0.003753939
MAFF,-0.0014803275,-0.0017244493,0.00081803947,0.0017144604,-0.00078604143,-0.0021596826,0.0014163717,0.0022280705,0.001602077,-0.0009736778,0.0018808639,0.0034368776,0.0011711261,-0.0003661811,-0.0043140664,0.000773427,0.0005809037,0.00035564907,0.0033163985,0.0019077309,0.0024924802,-0.0008334627,-0.0006121043,0.002415534,0.0010909917,0.004594734,0.00056004716,0.00048371064,-0.0010151544,0.00082295225,-0.002081139,0.0012523854,0.004080394,0.00038796023
NFKB2,0.0017567562,-0.00039510697,-0.0019909593,-0.001385232,0.00032527783,-0.0004460448,0.0027388402,-0.002711089,0.00014116209,0.0019230086,-0.0009805772,-0.0011423316,-0.0018864516,0.0004219974,-0.00040986083,-0.0019336523,-0.0007807019,0.00066907745,-0.0013209603,0.00026386837,0.001486893,0.0011452887,-0.0018818661,-0.0015637627,-0.0017902781,0.0003234445,-0.0021532504,-0.0028431348,0.002909246,0.0007610464,-0.0006321602,-0.000995609,0.003669126,-0.00086318963
TNFAIP2,-0.0026180106,-0.0015206933,0.0026716003,-0.0050931475,0.00072811823,-0.0013226775,8.001505e-05,-0.0028641846,-0.0005372075,0.0019195304,0.0005463806,-0.00094708754,-0.0017740357,0.0021247568,-0.0059938715,0.00015945882,-0.001886709,0.0011108085,0.004164399,-0.00059480034,0.0001607929,-0.0026564829,-0.00061578595,0.003844065,0.0023121973,0.004915105,-6.502295e-05,-0.00091988285,-0.0028265577,-0.0031931405,0.00011546134,0.003517234,0.0043235826,-0.0027382162
HBEGF,9.946056e-05,-0.00013052212,-0.00079312705,-0.0015825317,-0.00068183296,-0.00034622816,0.0043633254,-0.0026372473,0.0013309807,-0.000619117,0.0013191642,-0.00040549898,-0.0016094018,-0.0007060944,0.00048689306,0.0002968503,0.0001578174,-0.00078834157,-0.00074980105,0.00016130017,0.00083652645,0.0019293868,-0.0007128025,-0.0012590128,-0.0035564033,0.00092814537,-0.0007718491,-0.0013526388,-0.0012789337,0.0005515049,0.00037269582,-0.0011128914,0.003750952,-0.0006610659
KLF6,0.0005447057,-0.0015838557,-0.0033728436,-0.002738187,0.0016648311,-0.003268271,0.001113292,-0.0052222065,-0.0021828373,-0.0013958531,0.0018309661,0.002992684,-0.0023792835,-0.0009378641,-0.0055355765,-0.0003571525,-0.0012173395,-0.00047154812,0.0005133616,-0.0010596988,-0.00020879303,-0.0008443595,-0.005393627,0.0011549509,-0.0047186296,0.0057490924,-0.0036565068,-0.0062599145,-0.0008576495,-0.004207108,-0.0047314125,-0.0035332942,0.004374498,-0.0027495301
BIRC3,0.0003895361,0.0004020251,-0.0011970096,-0.00020078343,-0.00060771126,-0.00034575615,0.0010041848,-0.0007499428,-0.00021412625,0.0004989312,-0.0012610067,1.6361697e-05,-0.001141229,-0.00073127705,0.00087724195,-0.00048183097,-0.0004434497,0.00087650877,-0.0007296584,-0.00037514287,0.00050857075,0.0011519444,-0.0011755212,-0.0005480499,-0.00039660718,-0.00075076293,-0.00089457317,-0.002611601,0.0012701974,-0.0005379532,-0.00056631013,-0.00032398495,0.0022548446,0.000497178
PLAUR,-0.019860776,-0.012102024,0.013329266,0.010579073,0.003022127,-0.0071806265,-0.0035851158,0.0028715092,0.00971892,-0.0044732797,0.008962969,0.007857795,0.0050419313,0.00053120055,-0.019700374,-0.009905787,-0.003587538,-0.008982617,0.010530317,0.0041737547,0.015578355,-0.0072277975,0.0007412798,0.005225723,0.00926968,0.006073633,-0.0024029799,0.009805915,-0.007615155,0.005195927,-0.012373694,0.016367672,0.0052409354,-0.0037193848
ZFP36,-0.005263397,-0.005819296,0.004600482,0.0074013188,0.0034296524,-0.0046739806,-0.0009264495,0.00036385018,0.0038855989,-0.004089556,0.009198646,0.005120799,0.0071994085,-0.00033578338,-0.008525254,-0.00012360976,-0.0039165476,-0.0017410709,0.0036782003,0.0031441292,0.010786804,-0.0025953923,-0.0012514857,0.0039419513,0.0011380723,0.009973398,-0.0024684223,0.0053231716,-0.0026388667,-0.00085883145,-0.0068526277,0.0057561486,0.0022465945,0.0043470687
ICAM1,-0.018001571,-0.01068884,0.01083881,-0.00031156582,-0.0022478101,0.00028004602,-0.0027294143,0.0033889327,0.005365745,0.0038897991,-0.002903907,0.0044885627,0.00021601073,0.0013154116,-0.020153798,-0.0073778327,-0.00088087504,-0.005205451,0.010783649,-0.0028193048,0.005149828,-0.008534984,-0.0006888676,0.009515158,0.011234307,0.0050728647,0.0014593331,0.00037346347,-0.00547443,0.0011589149,-0.01163703,0.014234658,0.008372056,-0.009624474
JUN,-0.0074924007,0.0021341483,-0.002704372,0.0010707481,0.0071200873,-0.00395919,-0.001988655,0.0018541132,0.0016104063,-0.004313122,0.009100209,0.0036185218,0.0023264275,0.001346195,-0.009406833,-0.009345671,-0.0077126906,-0.005475966,0.005014585,0.0014388709,-0.0019804048,-0.005118951,-0.0016879931,-0.0055065574,0.005083535,0.008202785,-0.009493592,0.004622206,-0.0062690554,-0.0022122855,-0.0043798983,-0.001240195,0.004419034,0.0024671697
EGR3,-0.000990128,-0.0013250922,0.00066369085,-0.0005725378,0.00016540012,0.00024029955,0.00048063032,0.00010446841,0.0002693669,0.00011382176,0.00020175644,0.0008002915,0.00089257665,-0.0008822274,-0.00061583007,0.0008237633,-0.00035396562,-0.000976759,1.7961453e-05,-0.00033105002,0.0005306549,-0.0012270549,-1.9561732e-05,0.0016765194,-0.0004542,9.523573e-05,0.0002699178,9.813455e-06,-0.0009758746,0.00028626158,-0.00031672348,0.0002417251,-0.0007440714,0.00046552773
IL1B,-0.002125545,-0.006698241,0.0037818532,0.0031737955,-0.0018350723,-0.0010821169,0.010404628,-0.0021262018,0.002323421,-0.002251966,0.0009321222,-0.0007562066,-0.004774831,-0.00090060465,0.0011122684,0.00074376946,0.0033319923,0.0016527696,-0.0024053445,-0.005841348,0.005739909,0.003930439,-0.0025347015,-0.0074768537,-0.0055487826,-0.0037583658,0.0014236337,-0.004763438,0.0034579001,-6.6465844e-05,-0.003030746,0.00023990967,0.0024322283,-0.00026764325
BCL2A1,-0.01089649,-0.008320885,0.009316921,0.0005481613,-0.00017677424,-0.0006629531,0.00037543403,-0.0013377123,0.002444989,-0.0032570825,-0.00030360481,0.0022214965,-0.00095198775,0.0014570003,-0.0124201,-0.0045048855,-0.0018732114,-0.004641244,0.006096906,-0.0004276011,0.0044184634,-0.0024515842,-0.0018743064,0.0026006324,0.005676378,0.00040521187,-0.0006669118,0.0042764046,-0.0048457687,0.00039652866,-0.0019370551,0.009097843,0.002169994,-0.002846903
PPP1R15A,-0.0053142323,-0.009525328,0.0065306956,-0.003907352,-0.0036017678,-0.007956079,0.0024924744,-0.0015242776,0.011037781,-0.0007169143,-0.0011493566,0.0039315424,-0.005925124,0.0054110936,-0.00937454,-0.0003679298,0.0002934466,0.0031617994,0.003654995,0.0018858502,-0.0014926004,-0.0041470327,-0.0033330654,0.002739833,-0.0041691014,0.0056099924,0.002221116,0.0010499811,-0.0022773826,0.0033624645,-0.0011062785,0.006658444,0.005303405,-0.0064433613
ZC3H12A,-0.0014640015,-0.0030383763,0.0008415911,-5.2499263e-06,0.0015126589,-0.00094519876,0.0033205065,-0.0032055608,0.0013447694,-0.0013456548,0.0016435406,0.00069735514,-0.0006153979,-0.0015164516,-0.004526026,0.00090674905,-0.00057028345,0.00048077066,0.0011807156,-0.0009684788,0.0024245626,-0.0007253731,-0.0011310352,0.0019228881,-0.0015558988,0.0035538638,5.6648132e-05,-0.0005021303,-0.002531613,-0.00038870433,-0.0008584044,-0.00075554976,0.0047304407,6.288877e-05
SOD2,-0.02439336,-0.018640468,0.014113905,0.0018432343,-0.0024134933,-0.0025921909,-0.0045483476,0.0032144657,0.012676336,0.0055207303,0.0010707626,0.012235912,0.00064961077,-0.0035637796,-0.021824006,-0.010356479,-0.002575628,-0.010451652,0.016195789,0.00029517492,0.014368296,-0.009792679,-0.005465532,0.015134054,0.004018639,0.00967828,-0.004472773,0.0010660017,-0.0022460246,-0.0032342693,-0.024196764,0.026073659,0.009792557,-0.00902684
NR4A2,0.003277813,-0.00014310205,-0.0035195204,-0.002550556,0.0011606328,-0.0014378836,0.0019714015,-0.0011780981,-0.00092164846,0.0007324922,-0.0003458936,0.000528723,-0.0010540377,-0.0004362921,0.0012631031,0.0014706252,-0.0012398707,0.0020556443,-0.0020864783,0.0003830366,-0.003109498,0.00031075985,-0.0017401435,-0.001749485,-0.0025591238,0.0016701518,-0.0004909384,-0.0020828072,0.001005659,-0.0010239758,0.0010834173,-0.0035636737,0.00065442245,0.00062833476
IL1A,0.00038599854,-4.1790237e-05,0.0003804163,-0.00040722926,-4.6787813e-05,-0.00013287932,-0.00038406847,-0.00027324847,0.00050424796,6.1895575e-05,-1.9710853e-05,-2.9617924e-05,-0.0006135666,-0.00026788865,2.8094943e-05,-0.00013069766,0.00021662435,-0.00046064946,-0.00020395128,-0.00045054324,-0.0005513629,-0.000605636,0.00036620113,-0.000519902,-0.00025873448,-0.00021303321,0.000397421,-8.448191e-05,-2.5132771e-05,-0.00035265327,-2.5154022e-06,-0.0004988434,-6.5249765e-06,-0.00059162057
