,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.504045094567469,2.8208285463565786e-239,True,4
NTg10,0.4634652911221145,9.031403591709952e-198,True,2
NTg2,0.45084641624792404,5.7589439725945205e-186,True,2
NTg3,0.47615826226006863,3.7173480750816766e-210,True,2
NTg4,0.514005612375431,2.3799353087390577e-250,True,4
NTg5,0.42424693944548053,1.1671633398816823e-162,True,0
NTg7,0.4268827320274764,7.074331254789647e-165,True,4
NTg8,0.48799658826454334,3.448241219460209e-222,True,2
NTg9,0.4688394063163798,5.965280330222648e-203,True,3
tar-ATF2,0.4565223695493695,3.251896995167477e-191,False,5
tar-BRD4,0.623497825726352,0.0,False,11
tar-CAV1,0.5049003361964175,3.2651908929140153e-240,False,2
tar-CD86,0.4849214435322211,5.115696007470097e-219,False,0
tar-CMTM6,0.46523288249209044,1.8289149656760342e-199,False,3
tar-CUL3,0.6599453609923849,0.0,False,11
tar-ETV7,0.48805800367692087,2.978041899553826e-222,False,9
tar-IFNGR1,0.8759215005004275,0.0,False,17
tar-IFNGR2,0.8669153516062561,0.0,False,18
tar-IRF1,0.8348118834888358,0.0,False,18
tar-IRF7,0.4480060419840722,2.2362118500545404e-183,False,5
tar-JAK2,0.8724302522421945,0.0,False,18
tar-MARCH8,0.4981309851586011,7.139936328313278e-233,False,3
tar-MYC,0.5635781922839764,2.539505979401e-311,False,5
tar-NFKBIA,0.5592305973564097,1.4819211506157877e-305,False,8
tar-PDCD1LG2,0.484645591197525,9.812988449429543e-219,False,5
tar-POU2F2,0.5233209180883049,4.802462853616967e-261,False,7
tar-SMAD4,0.763193083553906,0.0,False,15
tar-SPI1,0.5244896974726384,2.0695561605020128e-262,False,5
tar-STAT1,0.8322739734082046,0.0,False,18
tar-STAT2,0.760653506897375,0.0,False,19
tar-STAT3,0.4816933179371735,1.0075544781212675e-215,False,4
tar-STAT5A,0.47911728330900905,4.044884033469898e-213,False,4
tar-TNFRSF14,0.4744916981404439,1.6843271190414883e-208,False,4
tar-UBE2L6,0.45993647960495226,2.028036564748238e-194,False,8
