,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.0198308,-0.01536175,-0.0004711036,-0.006935711,0.0067617665,-0.012037653,0.017395163,0.0041554794,0.009238541,-0.019988151,-0.014202307,0.027719226,0.010285998,-0.0071977186,0.015219692,0.009165117,-0.0029864,-0.011401441,0.013449156,-0.012160297,-0.0109891975,-0.012393866,-0.011508982,-0.011385277,-0.0046796496,0.015703162,-0.008324182,0.0030347984,-0.00038603108,-0.023527807,0.0038810063,-0.0034693712,0.012686739,-0.025861839
CXCL2,-0.0013927907,-0.005203686,0.0052224407,0.0009193231,-0.0013803288,0.0014055248,0.0010832797,-0.0019680026,-0.00065371796,-0.0020187483,-0.0030622522,-0.0038732714,-0.0028143327,-0.0029259848,-1.14399245e-05,-0.0055486597,1.3139461e-06,-0.0019048159,-0.00058858644,0.0022093158,0.0011014524,5.8448135e-05,0.0025904553,0.0035009475,-0.0039215595,0.00082223566,-0.00055209524,0.00070615555,-0.0016285189,0.0018771266,-0.0021871591,-0.0044312575,0.0061316076,0.0008310254
ATF3,-0.014831559,-0.012622093,0.0032261407,0.0032322346,-0.010015188,-0.0069390344,0.0061696246,0.010201394,-0.0024412344,0.0045823385,0.016326422,0.006472639,-0.0035062227,-0.017570646,0.0021178762,0.014678829,0.0037722427,0.0016832141,-0.003249177,-0.017519308,-0.0017505679,0.016556295,0.0039375364,0.015782636,-0.002920015,0.0053747357,-0.0036684521,0.007977291,0.0038509944,-0.01867719,-0.01403301,-0.016427446,-0.008567054,-0.0052686995
NFKBIA,-0.01883312,-0.04566853,0.014086763,-0.0026532349,0.014910929,-0.025128497,0.037005756,0.009746027,0.0013891121,-0.026620315,-0.023464497,0.017301772,0.0064423545,-0.028624792,0.032813344,-0.017797478,0.01244703,-0.036551986,0.0041010473,-0.0023183387,-0.017024575,-0.011389891,-0.026564255,-0.00999266,-0.021375442,0.01814741,-0.039934203,-0.0229877,-0.01781481,-0.037689757,0.00032479718,-0.021399928,0.022866113,-0.00999824
TNFAIP3,-0.0061736247,-0.008606659,0.005672652,0.0063784635,0.0056227148,-0.016485099,0.0121170115,-0.00050541945,-0.004152399,-0.009572387,-0.014248987,0.0038279595,0.007892822,-0.011122266,0.004536976,-0.0001794013,0.003014926,-0.014208261,-0.011271692,-0.0037240202,0.0013065829,0.007495116,-0.006999507,0.009290819,-0.009760309,0.013954037,-0.008055676,-0.010000124,0.004681364,-0.011870759,-0.008681038,-0.0070361476,0.013730153,0.016808413
PTGS2,-0.000690559,-0.0007848718,-8.573589e-05,0.00049108494,-0.00072022906,-0.0013287134,0.0007035717,0.0011080696,0.0005818688,1.2652017e-05,-0.0002586196,0.00021171679,-0.00026167242,-0.002367453,-0.0033807429,-0.00018319729,0.0014843007,0.00013660885,-4.883266e-05,0.00068799645,-0.00017875257,0.0005827403,-6.5772176e-05,0.0022016547,-0.0010823025,0.00070622575,-0.001084361,0.000923054,0.0011392718,0.00056270236,-0.0020784095,-0.0007986709,-0.0002871577,-5.0351166e-05
CXCL1,-0.015615408,-0.007187865,0.015050529,0.007812853,-0.0051482185,0.0020564115,-9.744452e-05,-0.00254027,0.00605456,-0.0013885869,-0.0045800684,0.00048001946,0.00076388376,-0.007145806,-0.0009164556,-0.018298585,0.0062055695,-0.005515607,-0.0026899348,-0.0014112727,0.012512237,0.01263221,0.005130554,0.018307308,-0.0014876014,-0.0058758482,0.0020376507,0.001931229,0.015013887,0.0022652997,-0.0048555504,-0.0022645693,0.03164658,0.014105385
IER3,-0.0038741564,-0.0015172532,-0.0024829558,-0.0014825457,-0.0023584526,0.0035116351,0.00014674543,0.0021462832,0.003346544,-0.002756148,-0.0021272972,0.00041009235,0.00077213335,-0.0016047691,-0.005764673,0.0064275633,-0.002062858,-0.0004629166,0.007178895,-0.00576809,-0.0017531835,0.0005065286,-0.0032768105,0.0026013819,-0.00013842335,0.004054378,-0.001676884,0.0068864482,0.006649085,0.00012757753,0.00065025536,-0.0029698622,0.0018010616,-0.0034488116
CD83,-0.013592008,-0.016012665,0.0018434696,-0.0025688338,0.0034980385,-0.00039356525,0.0076839128,0.011158401,0.0010376744,-0.00059142767,0.009716916,-7.74064e-05,-0.008442054,-0.008527579,0.0011481353,0.009878304,-0.0017133215,0.003921837,0.008834877,-0.010145338,-0.0027038713,0.0026029104,-0.012434027,0.0056607574,-0.00034614067,0.0036178716,0.0048637893,0.00086963037,0.006169445,-0.020808341,-0.012008327,-0.008804022,-0.0011092346,-0.0074070846
CCL20,-0.007528733,-0.004332492,-0.006109799,0.0063670953,-0.0058238655,0.0124227,-0.00092759816,-0.0059107435,0.0030258382,-0.0048680142,-0.0061133923,-0.00039512184,-0.001151976,-0.0089434115,-0.015150525,0.011401225,-0.010563032,-0.003519793,-0.003729927,-0.011785265,-0.008878645,-0.0020427322,-0.008591132,-0.0055513065,-0.002116328,0.0037019758,-0.0012120191,0.0035464866,0.010986242,-0.0029386452,-0.005099945,-0.006737369,-0.006598024,-0.0040636077
CXCL3,-0.002113942,-0.007113388,0.0037716595,0.0012194186,-0.0008828966,0.0004336228,0.00096633413,-0.00075288635,0.0024645485,-0.0040393313,-0.0031638523,-0.0014913871,-0.0010896389,-0.0042439196,-0.008688506,-0.0071918615,0.0015101689,-0.0017738116,-0.0022446648,0.0036214609,0.0019731028,0.0014125863,0.0039465777,0.00089681736,-0.0057690027,0.0027747808,-0.0022251748,-0.00047184623,6.389499e-05,0.004871323,-0.005679058,-0.002434943,0.005337183,-0.0013265313
