,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.4706247027711563,1.0818366312112232e-204,True,3
NTg10,0.47750606827234693,1.675260429739174e-211,True,4
NTg2,0.5072483147379271,8.495094434530482e-243,True,2
NTg3,0.4801477669404442,3.698764082542227e-214,True,3
NTg4,0.5286201467008382,2.79791874206168e-267,True,5
NTg5,0.4826530580294525,1.0654351789744141e-216,True,2
NTg7,0.4404631112817745,1.2793113138529167e-176,True,2
NTg8,0.49246459129906167,7.442070378488585e-227,True,2
NTg9,0.4565174754325207,3.2862837887030617e-191,True,1
tar-ATF2,0.46678557243435487,5.838242148807068e-201,False,4
tar-BRD4,0.660511293886991,0.0,False,10
tar-CAV1,0.46930295087910806,2.110863950926635e-203,False,3
tar-CD86,0.5082127425915612,7.271372460602693e-244,False,2
tar-CMTM6,0.5001902891722001,4.348513798387114e-235,False,1
tar-CUL3,0.633134777330746,0.0,False,12
tar-ETV7,0.5082942626929482,5.905030108296499e-244,False,8
tar-IFNGR1,0.7447392860288755,0.0,False,14
tar-IFNGR2,0.7421765577358993,0.0,False,14
tar-IRF1,0.7619575520450569,0.0,False,15
tar-IRF7,0.4689278825452162,4.892943392126926e-203,False,6
tar-JAK2,0.7319116327529743,0.0,False,15
tar-MARCH8,0.4970142079129872,1.1188283294550056e-231,False,6
tar-MYC,0.548964929029676,2.828502876837207e-292,False,4
tar-NFKBIA,0.530329427294902,2.5827896001695294e-269,False,8
tar-PDCD1LG2,0.4886568775999132,7.119027804783242e-223,False,5
tar-POU2F2,0.479028177125675,4.9724281075124196e-213,False,6
tar-SMAD4,0.6735050094920416,0.0,False,9
tar-SPI1,0.5413743015729497,9.515375851034608e-283,False,9
tar-STAT1,0.6661495630379095,0.0,False,14
tar-STAT2,0.6499138756919903,0.0,False,18
tar-STAT3,0.4637768818045706,4.5492340305138924e-198,False,5
tar-STAT5A,0.452646180707808,1.2793081193166967e-187,False,3
tar-TNFRSF14,0.480980450669744,5.321182073045416e-215,False,4
tar-UBE2L6,0.4599900971081026,1.8048852071886043e-194,False,6
