,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.0007418605,0.013062051,-0.00919193,0.0006478463,-0.004234441,-0.010802053,-0.009491386,0.008339743,0.0014354491,0.0010750769,0.082887575,0.006324721,0.008682471,-0.00084630016,0.014720075,0.0034829003,0.13676241,0.12500018,0.06718385,-0.009486672,0.151515,-0.0015661204,0.013396652,-0.014165294,0.010334044,0.00207672,-0.0024064735,0.07120719,0.07157034,-0.017241402,-0.00983053,-0.005449738,0.011646105,-0.006954081
CXCL2,0.0004906072,0.00026227173,-0.0002129723,0.0030654415,-0.00025662815,-0.00031185464,-0.005876321,0.005361825,-0.0036654572,-0.0006377678,-0.026134135,-0.00028673,0.0013639923,-0.00060651044,0.043954,0.00035292655,0.020030791,0.01815641,0.004822304,0.0011435049,0.023780022,-0.0018725486,0.004805369,0.0016456555,0.00051455735,0.00023434442,-0.009598612,-0.001915982,0.0063529294,0.002940932,-0.0052969106,0.0010333166,0.0009810532,-0.003128481
ATF3,0.0018390876,0.01610425,-0.0071306257,0.0031565935,0.0021601361,-0.016672669,-0.0025118163,-0.010922524,0.0006252406,0.010782399,-0.027089877,0.0016457764,0.0017370188,0.0015795946,0.011612191,-0.0012266263,-0.05247039,-0.05314987,-0.102211155,-0.005744637,-0.045953512,0.0026452546,0.00386058,0.0015143359,0.008230289,0.002117819,-0.03451929,0.00066976325,-0.037913594,-0.007875659,-0.015566828,-0.0028936118,-0.0018817371,-0.007828869
NFKBIA,-0.0144518,0.02025023,-0.019028414,0.001167785,-0.0008870227,0.0036655902,-0.026500072,0.019708674,0.01236803,-0.002098269,0.082952514,-0.002948323,0.020218143,-0.006987141,0.043261614,0.013437525,0.3032641,0.28609097,0.020553503,-0.018157486,0.33288088,-0.004260706,-0.0010538219,-0.033490356,0.0078310575,-0.006606708,-0.057652332,0.08172368,0.20509197,0.036122087,-0.014825623,-0.012817949,0.019914333,-0.0238226
TNFAIP3,-0.005577386,9.972237e-06,-0.0029174369,0.0025975925,-0.0026202095,0.0010713657,-0.0042017135,0.0020529465,0.00645894,0.0005041053,0.007837822,0.00075251417,0.00761162,-0.004137403,0.02160077,0.004016649,0.033268467,0.025861442,-0.05480835,-0.0028947887,0.032139465,0.002816192,0.0017643837,-0.0050479597,-0.0013379861,-0.0027806046,0.008253323,0.02775024,0.020128561,0.0073968777,-0.00020697677,-0.0030954988,0.0017084501,-0.0034440022
PTGS2,0.00089545414,0.0010818787,0.00017348073,0.00055761595,-1.5907153e-05,-0.00066377793,-0.0004060271,-0.0015742609,7.107519e-05,0.0023551004,-0.00469811,0.00011238366,0.00055288867,0.0005803167,0.0036488785,0.0014886985,-0.004859,-0.004453623,-0.01876967,0.00023608938,-0.004157602,0.0012316556,-0.00073602784,0.00066056714,0.0011550235,0.0018681812,-0.0009135684,-0.00076799555,-0.0003294414,0.005744619,-0.00017011652,0.00032778492,0.00049843715,0.0005777928
CXCL1,-0.003952371,0.002898375,0.001332523,-0.0018597713,-0.005826696,0.0047693546,-0.012288372,0.010779964,-0.00023027409,0.00080289243,-0.07110388,-0.0025783721,0.0017485801,-0.011078234,0.054256752,0.0044017453,0.01408939,0.012540587,-0.06490235,-0.0027157331,0.020516694,-0.00252741,0.007917381,-0.0024965357,-0.004453768,-0.003609693,-0.03216743,-0.0030234568,0.036427185,0.020200651,-0.004908033,0.00036955613,0.0006647406,-0.0047582705
IER3,-0.00013375485,0.0025259966,0.002668467,0.001102685,-0.0027630741,-0.005118422,0.0008147389,-0.0009410535,0.002084885,0.0011666932,-0.00604722,0.0001508678,0.00042984035,-5.333064e-05,0.00891699,0.001934065,0.024390034,0.026071044,-0.024374196,-0.0024328711,0.02880978,0.0010175451,0.0054809353,0.0005493934,0.0020079385,0.0037297893,-0.007256364,0.009205218,0.017879212,-0.0017898384,-0.0011091408,0.0009845989,0.0049810805,-0.0002582333
CD83,-0.005396842,0.009075229,-0.0011847438,0.0051467647,0.007152252,-0.003923285,-0.0059838113,-0.0045933467,0.0026518146,0.005999055,-0.008860276,0.0033164541,3.4290864e-05,0.0070548397,0.0034437974,0.004806097,0.015376975,0.019294452,0.075045764,-0.0025018847,0.02012478,0.0010574522,0.004563795,0.008001377,0.0060030622,0.0068692327,0.03983383,-0.0013737091,0.011504161,0.012133806,-0.009964239,-0.0044353274,0.003917929,-0.0005299792
CCL20,-4.055532e-05,0.004958323,0.004478979,0.0010697002,-0.0030505033,-0.0028441395,0.002270198,-0.0013429539,0.0009053359,0.009196357,-0.021006249,0.0009287439,0.0009533625,-0.0002980219,0.029899372,0.0028808494,0.06753169,0.07059534,0.021291746,-0.0011417418,0.07150732,0.006272595,-0.006020574,0.003681588,0.0058891545,0.0042892504,-0.01578064,0.0057428586,0.054912366,0.00029317875,0.0014294622,0.0034589467,0.0045616897,0.0069621475
CXCL3,0.0014482603,-9.470344e-05,-0.001402307,0.0015501663,-0.0030170418,0.00054979644,-0.0037707768,0.005959363,-0.0036324365,0.0010515921,-0.023846343,-0.0007307407,0.0009731563,-0.0024819267,0.09308493,-0.00014824001,0.0020286092,0.00026729432,-0.014345476,-0.0003631811,0.004088718,0.00034383405,0.005057493,0.0009936418,-6.176415e-05,0.0027613845,-0.008647923,0.00021686785,-0.002005355,-0.0113726,-0.0021346218,0.001323317,0.0023641246,-0.0013394437
MAFF,-0.0018304624,0.0014812503,4.2834567e-05,0.00096028176,-0.00093233277,-0.0019467234,0.0008464883,-0.0026950669,0.00064301654,0.0014002154,-0.025487723,-0.0019789794,0.0009922113,-7.537536e-05,0.02027246,0.0026381281,-0.03719674,-0.034725003,0.0008786494,-9.3727445e-05,-0.039526727,-0.0012698986,-0.0042590457,0.0010831035,0.0005204479,0.004104219,-0.011390402,-0.007964541,-0.027294427,0.007634428,-0.005529316,-0.003099352,0.0004766383,0.0025027317
NFKB2,-0.001165824,-0.00088467955,-0.0022917425,0.0014194688,-0.0013646918,-0.0022639188,-7.635088e-05,0.004213923,0.0014862203,-0.0021681609,0.0038566361,-0.0025025995,0.0019649048,-0.00010454819,0.010223498,0.0018958418,0.030655699,0.03427118,0.011009699,-0.0025127444,0.03587878,-0.0012771994,0.0038319621,-0.0005729098,-0.0010787615,5.44377e-05,0.008441616,0.007781781,0.014630105,0.00373433,-0.0028045787,-0.0026462576,0.00054174586,-0.0021302556
TNFAIP2,0.0006467137,-0.0047291066,-0.0060891807,0.008716008,-0.0007507362,-0.0084067425,-0.0041991905,0.0040913178,-0.0010716184,-0.007008014,-0.0043006428,-0.0008037048,0.0059481976,-0.0007833809,0.0018731604,0.004111891,-0.064905494,-0.058206853,-0.010666966,-0.0010908593,-0.068701215,-0.012437105,0.002001622,0.010215076,-0.0008344827,-0.0018384295,0.121405736,0.016843177,-0.014657673,0.072727576,-0.0108056255,-0.005799648,-0.0063277585,-0.007658533
HBEGF,-0.0041065356,2.9419807e-05,0.000911143,0.0009092501,-0.0011596631,-0.0013131436,0.002943743,-0.0019514782,0.003005779,0.00010291605,-0.0058032246,-0.0039658127,-0.0016406579,-0.0012580026,0.009557092,0.0006240319,-0.0014549118,0.0034840833,0.017123876,-0.0018998184,0.0031284227,0.0019707175,0.0071907616,0.0015177084,0.0042940616,0.0051636263,0.05621873,-0.0032347385,0.010377023,-0.010881113,-0.0057844925,-0.0028518578,0.0018028022,0.0026413847
KLF6,0.0016621371,0.012666338,0.0029979425,0.0063533382,0.0074126185,-0.01757522,-0.0034420697,-0.009037995,-0.010798123,0.012167205,-0.019920157,0.010621298,0.009084383,-0.0006626721,-0.027297039,0.0036325038,-0.00513746,0.00013130438,-0.05238385,-0.0026203622,0.002768523,0.008161475,0.0077987495,0.0031034523,0.0072691836,-0.00088707695,0.023026463,0.0031682923,-0.0061206645,-0.042357545,-0.010562962,0.0063221203,0.008944399,-0.0040744394
BIRC3,0.00075267686,0.00054207916,-0.0037590023,0.00039875557,-0.0006617043,-0.0009899819,-0.0009673281,0.0033571178,0.0007977857,-0.0013744632,-0.0007659294,-0.0002709667,0.00043899906,-0.000534302,0.00764779,-5.959807e-05,0.006985999,0.0087414365,-0.014503436,-0.0031222918,0.009704589,-0.0025545647,-0.001889946,-0.00023929452,0.00035010782,-0.00021292904,0.022131473,0.0087637175,-0.0014155362,-0.0030523303,-0.0023458991,-0.00041836564,-0.0010974739,-0.0029487389
PLAUR,-0.0060525644,0.017828228,-0.02112991,0.0035484307,-0.0021944488,-0.012302557,-0.0018494457,-0.012655094,0.00843715,0.005784248,0.034197792,-0.0024644919,-0.0013100493,-0.0021776767,0.010338473,0.0037137081,0.030280117,0.027800802,-0.02653028,-0.0014474788,0.044410467,-0.0051529766,0.017978575,-0.0114964675,0.0023761147,0.014992194,-0.10783313,-0.0070397654,0.055137333,-0.01420364,-0.011201704,-0.0008882162,0.009564617,-0.0007111528
ZFP36,0.013331395,0.027365595,-0.004774229,-0.0015765704,0.0053694835,-0.012335491,-0.018843384,-0.008591036,-0.008118253,0.0116119245,-0.031948213,0.00764203,0.0017354998,-0.0044965465,-0.022163898,0.0025508895,-0.05853849,-0.064092055,-0.042862233,-0.0014443459,-0.053108558,-0.005024664,0.0056288326,-0.01211291,0.010838639,-0.0041661263,0.07147694,-0.026008978,-0.0022758278,0.017183812,-0.019353507,0.0033503526,0.005589485,-0.0072036097
ICAM1,-0.017656662,-0.0037150413,-0.0054854527,0.010081343,-0.0014841827,-0.0057083163,0.0020159495,0.01131744,-0.00016853804,-0.008396501,0.007884231,-0.0035880185,0.0011804403,-0.00045698512,0.029099006,0.010392642,-0.038413923,-0.043376148,0.20120792,-0.0059000785,-0.04772678,-0.009820222,0.0063704727,0.0029941252,-0.0045854286,0.0074844873,0.0025253962,0.013223304,-0.012973006,0.050909415,-0.015623087,-0.014352975,-0.007867192,-0.0010864175
JUN,0.008977938,0.017586773,-0.0034958243,0.0043366,0.010933029,-0.030244336,-0.008821806,0.007888182,-0.020295236,0.005450807,0.034161806,0.010468499,0.0029118552,-0.009299615,0.024296043,0.007752052,-0.039104477,-0.0452598,-0.04121126,-0.013888292,-0.032743413,0.00018177611,-0.005426807,-0.008093072,0.0060426495,-0.0033833405,-0.039109528,0.03716223,-0.045969605,-0.02620465,-0.024720807,0.008022068,0.0150477365,-0.013043718
EGR3,-0.0003970359,0.001865297,0.0009693117,-0.0003326677,-0.0007281262,-0.0010728714,0.0010703249,-0.0010820184,0.0009581499,0.0023145399,-0.0032545992,0.00027499805,0.00040544855,0.0010660467,-0.0028686402,-0.00034707852,-0.004865447,-0.004559781,-0.017602226,-0.0009389245,-0.00588677,0.0026865713,0.0046424787,0.0016002795,0.0014319133,0.0016387174,0.010148267,-0.0013321879,-0.0027768125,0.0056375153,-0.0020798384,-2.894744e-05,0.001238951,0.0010428538
IL1B,-0.015296549,0.00079012854,0.015152922,0.003422414,-0.02015741,-0.0047105337,-0.0028431723,0.0121972505,0.007307067,0.0014573749,-0.016833898,-0.0016526099,-0.0017132711,-0.012036839,0.112805314,0.0035867,0.076105244,0.08133087,0.027690304,-0.0003784509,0.08052478,0.008901629,0.005910808,-0.005005401,0.0002044901,0.009631946,-0.058097925,-0.012926593,0.046268072,-0.0010386644,-0.0011745074,-0.007546077,0.012038392,0.009544305
BCL2A1,-0.004620856,0.011495632,0.0068310415,0.0016993263,-0.0032941538,-0.0010817922,-0.007729054,-0.006715468,0.0032318095,0.005053891,-0.004358138,-0.0015061836,0.00023293232,0.0033833925,0.01166941,0.0004085552,-0.023897571,-0.021491434,-0.10026058,0.00343641,-0.025926333,-0.0032403325,0.016482672,0.004907975,-0.0021685723,0.008417576,0.03671251,-0.015368604,-0.0069820015,0.014754453,-0.002229922,0.0032595433,-0.0011141915,0.0020290816
