,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.4789371260082866,6.139889853873148e-213,True,3
NTg10,0.44963932874544416,7.306035511803861e-185,True,5
NTg2,0.4604683433969806,6.375053062549902e-195,True,2
NTg3,0.4835578147874765,1.2730029913429743e-217,True,5
NTg4,0.5211035775074482,1.8094076572498251e-258,True,2
NTg5,0.4490249235828971,2.6519817324707006e-184,True,1
NTg7,0.433209948717485,2.788956671646925e-170,True,2
NTg8,0.45202199638304574,4.803015855991258e-187,True,0
NTg9,0.45700678739580974,1.1470973904646314e-191,True,3
tar-ATF2,0.4749256999348986,6.251861460522462e-209,False,5
tar-BRD4,0.5748252168214951,0.0,False,6
tar-CAV1,0.42771347984329194,1.4018009242667756e-165,False,0
tar-CD86,0.43583259814609127,1.4837479789893945e-172,False,4
tar-CMTM6,0.4435607109357097,2.252159982644025e-179,False,3
tar-CUL3,0.6874698322831092,0.0,False,11
tar-ETV7,0.5032558700007143,2.0520783679157487e-238,False,4
tar-IFNGR1,0.8876889219723808,0.0,False,18
tar-IFNGR2,0.8784332691724765,0.0,False,18
tar-IRF1,0.8237447952562176,0.0,False,18
tar-IRF7,0.46559027354838206,8.290041008645276e-200,False,4
tar-JAK2,0.8776609479020082,0.0,False,19
tar-MARCH8,0.47921536606425236,3.222406311258038e-213,False,4
tar-MYC,0.6166108632261571,0.0,False,8
tar-NFKBIA,0.49613499442863024,9.693812764137744e-231,False,10
tar-PDCD1LG2,0.46557665127304176,8.544018925598098e-200,False,4
tar-POU2F2,0.5126724355303305,7.588657567689453e-249,False,6
tar-SMAD4,0.7897580580328035,0.0,False,15
tar-SPI1,0.5259033159351719,4.5400772385005875e-264,False,3
tar-STAT1,0.8740983346306748,0.0,False,19
tar-STAT2,0.7489625686665143,0.0,False,20
tar-STAT3,0.4701529253151887,3.128701369980863e-204,False,2
tar-STAT5A,0.4554640482838321,3.1496595741726175e-190,False,3
tar-TNFRSF14,0.47874345416724945,9.613705920137322e-213,False,3
tar-UBE2L6,0.4475327043742383,6.006218934183266e-183,False,5
