,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.0032147025,-0.007910391,-0.015660414,0.004069064,0.009200551,0.01250723,-0.010240112,0.0072718663,0.0013374108,-0.0052765077,0.0042060986,0.014541735,0.00016384917,0.00433277,0.007679818,0.008787722,0.0034389617,0.0030517995,0.0063436166,0.002513298,0.0046840464,0.0018411068,-0.0027062362,0.004414634,0.0067638047,0.0006770771,-0.0059422976,0.0040804115,0.005238691,0.0031677138,0.0212436,0.0086785,0.002912235,0.01799085
CXCL2,-0.0016421917,-0.0007256164,0.001721234,0.0011996368,-0.00041022417,0.0012809656,-0.0009299884,-0.0015580503,9.466388e-05,0.0023085854,0.0030265844,0.0004826071,0.001513603,0.0009237762,0.0052462607,-0.00044500912,0.0008582506,0.00089240534,-0.0034620173,-0.0008312294,-0.0002971861,-4.4715704e-05,0.00059797504,0.0014658151,0.0008344413,-0.00035311218,0.0005251711,-0.00022644846,0.00075247226,0.0030863914,0.001472715,-0.0006954121,0.00029910184,0.0015471969
ATF3,0.0017008545,0.0009962929,-0.008468356,-0.0025558178,0.008903822,0.010073173,-0.006923966,0.00058373756,-0.0054916777,-0.00060250063,0.0016285355,0.003239135,0.010195116,0.0020802382,0.010646204,-0.003328234,-0.0013302643,0.0019340373,-0.0018497913,-0.009498624,-0.0046039675,-0.0039571226,0.0043137493,0.0027041435,0.001571286,0.008729634,0.00093693525,-0.007236464,-0.0015397306,0.011225763,-0.0015739615,0.0033808055,0.01010628,0.013271825
NFKBIA,-0.0046147904,-0.008001572,-0.01767152,0.012539976,-0.006485991,0.008903428,0.0030751817,0.0040762736,0.0119937705,-0.0034195322,0.013365414,0.012593419,-0.004369989,-0.001942411,0.01533088,0.014715746,0.008088168,0.006062443,0.0041531078,0.0044022505,0.0073836897,0.0054723993,-0.015381642,0.001827655,0.01689916,0.0023961237,0.011885414,-0.0043518245,0.016274637,0.009176979,0.034108996,0.015365747,0.011106422,0.010342133
TNFAIP3,-0.0054062908,-0.0060809283,-0.005200641,0.0052249175,0.001402793,0.002413389,0.00035957928,0.0028913156,0.006472338,-0.00075735594,0.0053365235,0.004370927,-0.0037470215,-0.0017816168,0.0028749704,0.003311518,0.0036353378,0.0016991141,0.0052635726,-0.0019583865,0.0008147023,0.0031524922,-0.008139635,0.004253275,0.0053817704,0.0011728408,0.0037050247,-0.0032633103,0.003204732,0.0034173094,0.011094042,0.0071130507,0.0052320655,0.005691178
PTGS2,-6.6762106e-05,-0.00056013727,-0.0006168517,0.00037268666,2.8232298e-05,0.00035577687,0.00020631433,0.0001485624,-0.00028836873,0.0005720944,0.0010955307,-0.000164798,0.00016068574,-6.8371264e-05,0.00054358627,-0.00013488709,5.0876683e-05,1.5684662e-05,-0.00043580553,2.8982024e-05,1.0470003e-05,0.000227178,6.744443e-05,0.00042747468,0.00032592617,0.00046129592,0.00010903178,-8.536986e-05,-0.00015399138,0.00049929734,-0.00016791806,0.00046590852,6.912583e-05,0.0008973486
CXCL1,-0.0063827243,-0.0040823575,-0.000106518,0.005957898,-0.0005347368,0.003092245,0.0003787853,-0.0013041414,0.0013427736,0.0037032615,0.008814012,0.0014276474,-0.004129265,-0.0029369253,0.0054364298,-0.0016280249,0.0014974272,-0.0014732003,-0.0033861494,-0.0011526146,0.0018753562,-0.0016484163,-0.001666245,0.0021917336,0.0015976629,-0.0011651696,0.0028581405,0.0013740977,0.0014500067,0.0051453775,0.0015959103,0.0005313982,-0.00066409196,0.0036031746
IER3,0.0014964717,-0.00061943516,-0.0028419748,-0.0006543386,0.0006896573,0.0033890845,-0.00079874415,0.0006442311,-0.0006631117,0.0022145486,-0.0007947858,0.0019004386,-0.0013387214,-0.0005369706,-0.001457196,0.0007628073,0.00014540137,0.001123833,-0.0008428304,0.0004697602,-0.0016398202,-0.0012921304,-0.0005600484,-0.0016133625,4.0484705e-05,-0.00026715928,-0.0012478179,-0.00068343425,-0.0015066268,0.00075766374,0.0014199499,-0.00012340937,-0.0014841711,0.001489093
CD83,-0.0040585767,0.0025499377,-0.0070252256,0.0010726145,0.0015577826,0.00835126,-0.0043322626,-0.00040480398,-0.00034417782,-0.0034513888,0.0013623143,0.0050300304,0.0027723238,-0.00041901495,0.004257702,-0.0019416,0.0011610216,0.0015749512,-0.0030178712,-0.0045114746,-0.0029252602,-0.0045092707,-0.006120654,-0.000104365885,1.176591e-06,0.0017988739,0.00079781376,0.0038532026,-0.0011006221,0.007363838,0.0030288254,2.9711146e-05,0.007620812,0.0072259163
CCL20,0.0013911423,-0.0020248992,-0.004573385,0.0025296118,-0.00024348819,0.0052627088,-0.0022427673,0.00026827567,-0.00027403267,0.0016336961,0.0004273294,0.0031903328,-0.0011596055,-0.001889096,0.0009946919,-0.0011177545,0.001229528,0.0010193895,0.0010146091,0.0014112509,-0.0011860193,-0.0017090095,0.00048151973,-0.0030045004,-0.00047617446,0.0010057098,-0.0004981973,0.00346262,-0.0011289241,0.003178353,-0.0012638448,-0.0018728724,0.002194742,0.0045479625
