,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.4871947347760266,2.331600224721254e-221,True,1
NTg10,0.48338520002293156,1.9102113536907654e-217,True,1
NTg2,0.5299356551086134,7.618600184060106e-269,True,2
NTg3,0.5155386254637531,4.358033100357214e-252,True,5
NTg4,0.5460471848447619,1.3884884422782072e-288,True,5
NTg5,0.5194195394641613,1.5896268472954062e-256,True,1
NTg7,0.47844517437424205,1.9167057902486524e-212,True,2
NTg8,0.47811389438984947,4.121214302747926e-212,True,2
NTg9,0.48857397963669497,8.680122520332956e-223,True,2
tar-ATF2,0.4623104064971468,1.139974322963178e-196,False,3
tar-BRD4,0.6607158746439862,0.0,False,7
tar-CAV1,0.542010335420264,1.5470373886957164e-283,False,4
tar-CD86,0.49698401019772603,1.2050818700630016e-231,False,1
tar-CMTM6,0.5071967264044572,9.686705934241746e-243,False,1
tar-CUL3,0.6310813009809626,0.0,False,5
tar-ETV7,0.5147756076850579,3.1995280409204247e-251,False,2
tar-IFNGR1,0.5715067483984059,4.64e-322,False,4
tar-IFNGR2,0.5827882653597507,0.0,False,0
tar-IRF1,0.5213784406563134,8.694441343835694e-259,False,3
tar-IRF7,0.5611198446104191,4.739136357399197e-308,False,3
tar-JAK2,0.6045375382291336,0.0,False,3
tar-MARCH8,0.48088038051658655,6.719346518311711e-215,False,5
tar-MYC,0.5899023181728398,0.0,False,7
tar-NFKBIA,0.5254922393085819,1.3811874808757445e-263,False,1
tar-PDCD1LG2,0.5118500541829765,6.372974208182745e-248,False,3
tar-POU2F2,0.48634784843295,1.7455295315477107e-220,False,3
tar-SMAD4,0.5677379459004832,6.4104306e-317,False,5
tar-SPI1,0.5146535324866538,4.399465349264723e-251,False,5
tar-STAT1,0.543549703386102,1.875285968320906e-285,False,0
tar-STAT2,0.5066892663947784,3.519044636281387e-242,False,0
tar-STAT3,0.49302326110872524,1.9203772935171947e-227,False,2
tar-STAT5A,0.5363586518128399,1.3829487024664675e-276,False,3
tar-TNFRSF14,0.5607421340801442,1.49909556716378e-307,False,3
tar-UBE2L6,0.4849501604767543,4.780128215217021e-219,False,1
