,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.4827499894813167,8.488016456126418e-217,True,4
NTg10,0.476466414601957,1.832277720378361e-210,True,6
NTg2,0.49187754153025104,3.081127182239317e-226,True,2
NTg3,0.4714307938939946,1.755744850000074e-205,True,6
NTg4,0.600424843559043,0.0,True,13
NTg5,0.4923206135406,1.0547084842656022e-226,True,0
NTg7,0.43538336103120256,3.650200488193371e-172,True,3
NTg8,0.5149536211032993,2.0104421216060507e-251,True,8
NTg9,0.46038365263592373,7.666077199710281e-195,True,1
tar-ATF2,0.4661010645250332,2.6712389968146114e-200,False,5
tar-BRD4,0.566165118912724,8.567701e-315,False,3
tar-CAV1,0.42831489858812466,4.330305591571144e-166,False,2
tar-CD86,0.4864345137070974,1.4209290106865567e-220,False,4
tar-CMTM6,0.4826340635710584,1.113956936998781e-216,False,4
tar-CUL3,0.6767391975148104,0.0,False,11
tar-ETV7,0.507415626891055,5.548961927539875e-243,False,4
tar-IFNGR1,0.8776105653544541,0.0,False,18
tar-IFNGR2,0.8639206075252166,0.0,False,18
tar-IRF1,0.82462712108565,0.0,False,18
tar-IRF7,0.48433363587068345,2.0483786567153387e-218,False,5
tar-JAK2,0.8573277601832584,0.0,False,19
tar-MARCH8,0.4895709974620442,7.968177515528806e-224,False,9
tar-MYC,0.625030746309549,0.0,False,7
tar-NFKBIA,0.5708728175961743,3.42e-321,False,9
tar-PDCD1LG2,0.45794822646053657,1.5066949570619018e-192,False,3
tar-POU2F2,0.5430728060985525,7.376421489243807e-285,False,7
tar-SMAD4,0.7920561428793169,0.0,False,13
tar-SPI1,0.5035775577401157,9.145152457482578e-239,False,5
tar-STAT1,0.8693044798193601,0.0,False,19
tar-STAT2,0.7439880811689541,0.0,False,17
tar-STAT3,0.45033550472945016,1.689995385240542e-185,False,0
tar-STAT5A,0.4608207939594801,2.957599450743739e-195,False,2
tar-TNFRSF14,0.4914304027707007,9.075383960764735e-226,False,4
tar-UBE2L6,0.4669056605834964,4.469538344024672e-201,False,8
