,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.5070136135733022,1.5432866093121908e-242,True,4
NTg10,0.48191589015820313,5.987737342375554e-216,True,6
NTg2,0.4899776906759498,3.001235444533094e-224,True,3
NTg3,0.5048630590301895,3.587416304018206e-240,True,4
NTg4,0.5729286873739918,1e-323,True,14
NTg5,0.46157307705811557,5.723971639801731e-196,True,1
NTg7,0.43359839309535847,1.2879224376429674e-170,True,2
NTg8,0.49909278521549316,6.620656180708882e-234,True,6
NTg9,0.43781684164449314,2.73812276939042e-174,True,1
tar-ATF2,0.48868638019060573,6.633931115797002e-223,False,6
tar-BRD4,0.665848981561874,0.0,False,11
tar-CAV1,0.4623152221302949,1.1280084068106908e-196,False,0
tar-CD86,0.48125285851298133,2.81857783558273e-215,False,3
tar-CMTM6,0.487138297892946,2.666813505343544e-221,False,4
tar-CUL3,0.6790987525193855,0.0,False,14
tar-ETV7,0.48801256602005294,3.319215177009305e-222,False,9
tar-IFNGR1,0.8977876067692416,0.0,False,17
tar-IFNGR2,0.8804510336406205,0.0,False,18
tar-IRF1,0.858852436328413,0.0,False,18
tar-IRF7,0.5094071825678588,3.4252372419312954e-245,False,5
tar-JAK2,0.8836426571234158,0.0,False,18
tar-MARCH8,0.5395569232759171,1.672476711400859e-280,False,8
tar-MYC,0.5494250161594274,7.34856280410924e-293,False,6
tar-NFKBIA,0.5938099682690318,0.0,False,7
tar-PDCD1LG2,0.460021646643652,1.6852174974187722e-194,False,5
tar-POU2F2,0.5886943305266841,0.0,False,9
tar-SMAD4,0.7937988507978695,0.0,False,14
tar-SPI1,0.5428569023542028,1.3702576366481075e-284,False,5
tar-STAT1,0.8279453205953102,0.0,False,18
tar-STAT2,0.7819627438769262,0.0,False,19
tar-STAT3,0.5126967071823445,7.126074552429689e-249,False,3
tar-STAT5A,0.44550012347070234,4.1063688311659394e-181,False,5
tar-TNFRSF14,0.44893103105974463,3.228721558028926e-184,False,5
tar-UBE2L6,0.47349844788496204,1.6185905586424327e-207,False,8
