,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.5152552934729671,9.142070462292788e-252,True,5
NTg10,0.49156532617383975,6.5519658530754864e-226,True,6
NTg2,0.5135116478658027,8.599134489166891e-250,True,3
NTg3,0.4693608835849719,1.8536384898691802e-203,True,1
NTg4,0.5708346461379875,3.873e-321,True,13
NTg5,0.45710090778156615,9.366759970875131e-192,True,4
NTg7,0.4410311784045638,4.017850583194624e-177,True,3
NTg8,0.5065243476661168,5.349279535335347e-242,True,5
NTg9,0.41698022242746935,1.1993025337882685e-156,True,2
tar-ATF2,0.4468734375294997,2.371948874429776e-182,False,2
tar-BRD4,0.6465447240259655,0.0,False,9
tar-CAV1,0.49260868762172494,5.248772660259218e-227,False,2
tar-CD86,0.474169787406831,3.509757204139654e-208,False,3
tar-CMTM6,0.46115528252120264,1.4257081304044113e-195,False,2
tar-CUL3,0.6450313853262387,0.0,False,11
tar-ETV7,0.5175374759092688,2.29459790008988e-254,False,10
tar-IFNGR1,0.7772691093229069,0.0,False,16
tar-IFNGR2,0.754440088972265,0.0,False,16
tar-IRF1,0.7818386464986284,0.0,False,17
tar-IRF7,0.5022919883735258,2.2996664825397498e-237,False,6
tar-JAK2,0.7577621585327461,0.0,False,17
tar-MARCH8,0.5113777265403715,2.1576942322279918e-247,False,7
tar-MYC,0.5387158953890416,1.8096707596243102e-279,False,5
tar-NFKBIA,0.5564897970958358,5.782613805911963e-302,False,7
tar-PDCD1LG2,0.472746485645296,8.932286855193932e-207,False,2
tar-POU2F2,0.5252666244295635,2.5419266774542205e-263,False,10
tar-SMAD4,0.6997435316665701,0.0,False,10
tar-SPI1,0.5364625759756304,1.0331788147530443e-276,False,6
tar-STAT1,0.6924009539780698,0.0,False,16
tar-STAT2,0.7131585750007043,0.0,False,18
tar-STAT3,0.49005954014840536,2.4653936923153673e-224,False,2
tar-STAT5A,0.46675357595109135,6.268832765596631e-201,False,7
tar-TNFRSF14,0.48271996431137265,9.107287645368011e-217,False,5
tar-UBE2L6,0.4592825149234159,8.391271982581309e-194,False,7
