,spearman_rho,p_value,is_ntc,cvae_de_overlap
NTg1,0.4893163265530293,1.467615900860225e-223,True,3
NTg10,0.4488407224311969,3.901245716717644e-184,True,1
NTg2,0.5061009218665711,1.5659827037567455e-241,True,3
NTg3,0.4603150660930226,8.900547974403731e-195,True,2
NTg4,0.5226132668634421,3.203912592662877e-260,True,7
NTg5,0.48722851028585423,2.151469804803167e-221,True,3
NTg7,0.4379454230760827,2.112000564300608e-174,True,4
NTg8,0.4774662262240146,1.836378003691909e-211,True,6
NTg9,0.44823441249193563,1.3875483474284475e-183,True,3
tar-ATF2,0.472696777480134,9.998511993044285e-207,False,4
tar-BRD4,0.6482441399000821,0.0,False,11
tar-CAV1,0.48409853341608317,3.565018435636295e-218,False,2
tar-CD86,0.48471920533668333,8.247697177878671e-219,False,0
tar-CMTM6,0.4748781458680828,6.969489335181044e-209,False,4
tar-CUL3,0.6324790096048781,0.0,False,9
tar-ETV7,0.5020808705586198,3.90013629996721e-237,False,6
tar-IFNGR1,0.7636436086462015,0.0,False,15
tar-IFNGR2,0.7488970501831045,0.0,False,15
tar-IRF1,0.7835746764412581,0.0,False,16
tar-IRF7,0.4693090140160749,2.0823529479913313e-203,False,5
tar-JAK2,0.7497885789140882,0.0,False,16
tar-MARCH8,0.49159716121087754,6.067044054396939e-226,False,4
tar-MYC,0.5495866037320788,4.5751244940316557e-293,False,5
tar-NFKBIA,0.5539072564491013,1.3047018087320417e-298,False,7
tar-PDCD1LG2,0.4907477257617478,4.7077321510912383e-225,False,4
tar-POU2F2,0.4797862127469085,8.569422895619355e-214,False,7
tar-SMAD4,0.7177988148407616,0.0,False,9
tar-SPI1,0.5324805337191757,6.834953747723318e-272,False,4
tar-STAT1,0.6864401272773842,0.0,False,14
tar-STAT2,0.7124344678192512,0.0,False,18
tar-STAT3,0.47876958799439523,9.049435854703858e-213,False,5
tar-STAT5A,0.44884263932080315,3.8856114124206125e-184,False,4
tar-TNFRSF14,0.48390840634724036,5.578774785434165e-218,False,4
tar-UBE2L6,0.4549296751173288,9.882379816567906e-190,False,6
