,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.002895956,0.0011805411,-0.009651695,-0.013036807,0.00056830724,-0.0031816491,0.0020243777,0.01076184,0.004299011,0.00011939692,0.076018564,0.007991913,0.0010664115,-0.008756073,0.013368087,-0.0012439543,0.05075075,0.034721445,0.069429494,-0.0063651735,0.036171786,-0.0015940025,0.008524842,-0.011128807,0.009555803,-0.0038807618,0.031403918,0.039480776,0.040182136,0.013681128,-0.012312277,0.0012978123,0.011072136,-0.004670705
CXCL2,0.0012695983,-0.0018502392,0.003473065,-0.00070505677,-0.0021367045,0.0011362128,-0.0030134579,0.002931044,-0.0021499519,-0.00030627745,-0.014542496,-0.00036362838,0.0009060166,-0.0015581143,0.048687205,-0.0018433097,0.0065761446,0.005326356,-0.00869996,-0.0006119232,0.00893306,-0.0040541254,0.006979003,0.0019892352,-0.0010085144,-4.271822e-05,-0.013820897,-0.0006624333,0.0036389898,-0.0093050515,0.00050353416,-0.0017934326,0.002360953,-0.004236714
ATF3,0.0052763605,0.0076821125,-0.010422494,0.0060989535,-0.001537825,-0.020298474,-0.009945587,0.010245894,0.00047822174,0.00980493,0.013511728,0.0069434564,-1.9418858e-05,0.0013856732,0.02004543,0.0045379,-0.030487703,-0.03940579,-0.091662966,-0.0043042223,-0.035420954,0.0073427293,-0.01575935,7.4324955e-05,0.008357094,0.007082309,-0.044675767,0.00242049,-0.030175347,-0.008729633,-0.0069639976,-0.001685526,0.00011485874,-0.002342328
NFKBIA,-0.012213641,0.020794597,-0.01130822,-0.03217173,0.009339403,0.0076512382,0.0052702217,0.030522006,-0.0025127672,-0.0066866362,0.07478226,0.0053150207,0.00932389,-0.0017444696,0.030597538,0.0049116784,0.13033657,0.113796026,0.010695142,-0.013745952,0.1303596,-0.008770629,0.0059818835,-0.024149498,0.0033844397,-0.018284436,0.020574188,0.05376805,0.09511192,0.015000543,-0.0115625765,-0.0068251444,0.012236861,-0.01168018
TNFAIP3,-0.001332662,-0.00010131965,-0.00116563,-0.0071148467,0.004480207,0.009098236,-0.004973821,0.0041781208,0.00010539854,0.002281308,0.008923986,0.004307259,0.0067446907,-0.0037300345,0.025472872,0.001947399,-0.014267249,-0.02143507,-0.0689758,-0.0029647518,-0.016827105,-0.0043478874,0.0045571136,0.0059867213,-0.00023223866,-0.006204196,0.033385705,0.018027501,-0.01666053,0.010146086,-0.0010056212,0.00014463576,0.003914578,-0.0028597596
PTGS2,0.0012507747,0.000596809,-0.00068803155,-0.00042292918,0.0001779401,-0.0011646171,0.00017379968,0.001390435,-0.001600838,-0.0001003367,-0.0011560372,-0.0009591958,-0.00035218697,-0.00018231513,0.0040521156,0.0005463238,-0.0033750737,-0.0026773312,-0.01874953,-0.0004933774,-0.0019867439,0.00048532573,-0.0021789295,-0.00023396811,-0.00047090722,0.0004219012,-0.0013349776,0.000725212,-0.001374497,0.0027323067,-0.0002923219,0.00044201166,-0.0005590338,-0.00039932368
CXCL1,-0.0021569799,0.0046682064,0.01076865,-0.005383569,0.003126321,-0.00393636,-0.002752142,0.009904319,-0.0079114,0.0004689306,-0.06253242,-0.005116587,0.0045709237,-0.006311891,0.061056994,0.0031714248,-0.009099652,-0.009913761,-0.09484471,-0.00095231447,-0.004757813,-0.00961877,0.0051813233,0.0022530619,-0.006613406,-0.00042901447,-0.025846925,-0.01533132,0.0133898845,0.004849388,0.003980259,0.0015062647,0.0038864603,-0.007798144
IER3,0.0006261013,0.00046199874,0.001521502,-0.006147288,0.0012752522,-0.0041329334,0.0018085657,0.0038659165,-0.0008035763,-0.00082790636,-0.0043125204,-0.004392494,-0.0018606926,-0.0025946114,0.014947915,-0.00010956249,0.007957854,0.01215597,-0.043236915,-0.002676022,0.011445625,-0.0003480102,-0.0012082324,-0.00091265416,0.0007677673,0.0028637527,-0.005085413,0.00415412,0.013718782,0.0023343815,-0.0010482719,-0.00023009595,0.002208995,-0.0018109889
CD83,-0.0048525427,0.007766456,-0.0067112087,-0.0015552904,0.002676749,-0.00024368132,-0.006519937,0.0048082494,0.005554488,0.0043991604,-0.00020013594,0.0049627866,0.0006959691,0.004992061,-0.0020182643,0.0021577608,0.00074520236,-0.0034683354,0.056826778,-0.0040169954,0.0011327311,0.0021633767,0.0024162724,0.0062743085,0.0028461188,0.0047731497,0.03416222,0.00023028006,-0.0068053897,0.01612827,-0.0082312785,-0.0019562377,0.0014339087,0.0016943922
CCL20,0.0017645959,0.002887321,0.005168288,-0.00037910836,-0.00019108714,-0.0047574495,-0.00098391,-0.0018764645,-0.001138097,-0.00094099983,-0.019221252,-0.006288217,-0.0032538911,-0.0029183042,0.02241292,-0.0017279191,0.030404482,0.038192574,-0.008426844,-0.0027729578,0.035346083,0.00066315435,-0.0070280577,0.00024856077,-0.00011788882,0.0028801183,-0.017986152,-0.0076948567,0.021913972,-0.011207084,0.0025082075,0.000864197,0.0005371162,0.00025919868
CXCL3,0.002477686,-0.0020484482,-0.00021902577,0.00041466448,-0.001814791,-0.00016361088,-0.001978311,0.0041217357,-0.003638677,0.001169495,-0.021098077,-0.0019161195,0.00036123826,-0.002220816,0.08204121,-0.0016220309,-0.0019826365,-0.0039676344,-0.02766698,-0.0018212051,-0.0023402323,-0.003634717,-4.575374e-05,0.0020056,0.0014326334,0.00020225272,-0.00919183,-0.00066932413,0.0005454953,-0.0113176545,0.002373086,-0.0009465363,0.0021249005,-0.004209079
MAFF,0.0019800542,0.00050151034,-0.0055611143,0.0033384026,-3.0053292e-05,-0.0028047143,-0.0006759381,0.0013706426,0.0008043833,0.00045976482,-0.008061708,-0.001572134,-0.0002537084,-0.00038717192,0.012575922,0.0010219063,-0.021208031,-0.024231184,0.007945482,-0.0009785304,-0.025539294,0.0009109623,-0.0023769934,-0.00058781786,0.00047979294,0.004504995,-0.007244528,-0.00261058,-0.012736076,0.013251987,-0.0038673324,-0.0020047922,0.0010865725,0.0010175299
