,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.008464594,0.0021537323,-0.013949963,-0.0019688453,0.009662727,0.004053692,-0.010590679,-0.0049565146,0.0028141919,0.006206749,0.04580239,0.008272063,0.006914208,-0.0062804,0.0022077444,0.013657648,0.066867754,0.0651957,0.043083694,-0.0019650573,0.06844607,9.8003824e-05,0.009166553,-0.010059243,0.0031715876,0.0020809239,-0.02811942,0.05420431,0.03817213,0.003349465,0.00034119203,0.0023117126,0.0127851665,0.00062818575
CXCL2,-0.0013279584,0.0019793252,0.00070501276,0.0010548756,-0.0008225622,-0.000863488,-0.0023640348,0.001755221,-0.0017132075,6.462728e-05,-0.0076053687,-0.0013509273,-0.0013874676,-0.0017372529,0.041213628,0.0015461139,0.011429214,0.008964169,0.0012780684,0.00018148575,0.014154363,-0.0018348697,0.0070678643,-0.0012169298,0.00069398026,-0.00204174,-0.012690952,0.0016281995,-0.001582157,-0.0033183838,-0.002688463,-0.0013571802,-0.0007991052,-0.0018793273
ATF3,0.00350506,0.0027033112,0.002805069,0.0036481046,0.0027230915,-0.008474221,0.0006593925,-0.00887756,-0.00354278,0.009994467,-0.013580133,0.002713495,0.0021258895,0.0059586577,0.015816858,0.009917973,-0.0376503,-0.034680072,-0.111745,0.0012365754,-0.036644846,-0.0012247494,-0.0005437512,0.0051086787,0.0059550833,0.010529837,-0.038638778,-0.008425887,-0.027571088,-0.00844792,-0.0028135655,0.00490528,-0.00016107583,-0.00038488634
NFKBIA,-0.006914422,0.018229173,-0.018540788,-0.0030524153,0.01628129,-0.005732535,-0.018725429,0.022983147,-0.005326838,-0.0034790908,0.044958547,0.003110616,0.006275904,-0.019410513,0.01946701,0.011757184,0.15901233,0.1351817,-0.04792525,-0.0035168978,0.15566452,-0.0076317484,-0.019901158,-0.022717534,-0.001051783,-0.012558901,-0.08444718,0.07309195,0.11466732,0.010383835,-0.0059614787,-0.0074027013,0.008269998,-0.009385044
TNFAIP3,-0.0015992322,0.0027544326,-0.002989392,-0.003229277,0.0037617243,0.0017230033,-0.005810519,0.0023247933,-0.00028144981,-0.001294751,0.014802631,0.0049399626,0.0041010105,-0.004359078,0.016134772,0.0075858384,-0.000723124,-0.016073598,-0.07960662,0.0052387547,-0.0100772055,0.0032284358,-0.00069656526,-0.0010859072,-0.0030292321,-0.0037748835,-0.0003452613,0.023594417,0.010178495,0.007896231,0.0022401102,0.00076972786,0.0034320261,-0.0020763036
PTGS2,-0.00021853067,0.0010602827,0.0020891873,-6.608159e-05,-0.00011909216,-0.00079922396,0.00042315485,-0.0012456877,-0.00012645317,0.0007581177,-0.003999236,0.00037372662,0.00034727593,0.00023738321,0.00055788364,0.0002527404,-0.0022665593,-0.0021449213,-0.017942984,0.00036189635,-0.0018703198,0.00019518757,-0.00018032573,0.0011726192,-0.0006486616,0.0012668411,-0.003710605,-0.0025414312,0.0008153715,0.0049898652,-0.00027944156,0.0014008366,-2.5453863e-05,0.00024539343
CXCL1,-0.0033941702,0.0071951104,0.006669382,-0.0070763794,-0.0016083032,-0.0050042537,-0.0006153257,0.0002129147,0.0015505032,-0.0022426671,-0.030025871,0.0009973256,6.4327854e-05,-0.0019315531,0.042776287,0.00693371,-0.0011780381,-0.010011781,-0.07185929,0.0065129106,-0.006563279,-0.0025941734,0.006769597,0.0028074337,-0.003547454,-0.0032135965,-0.04087623,-0.010292056,0.024309438,0.027389478,-0.0030616343,0.0015373465,0.0025021052,0.0016972362
IER3,0.000415466,0.0024658374,0.0029656303,-0.0015359796,0.0007691309,-0.001987549,2.8867937e-05,-0.005359923,0.0017747822,-0.0004132774,-0.0026158004,-0.0011178573,-0.0007141935,-0.0007348433,-0.0057309316,-0.0009150482,0.011520621,0.01528775,-0.031479347,0.00080014527,0.01503884,-0.00014782917,0.006096987,0.000949685,-0.0006253142,0.004708667,-0.008511899,-0.00088428333,0.010151308,0.009096426,-0.0007001969,0.001536698,0.0010806192,0.0014996355
CD83,-0.004721341,0.005046228,0.006195697,0.0021496383,0.0058248746,-0.006827295,-0.0037789238,-0.0028762135,-0.0008294785,0.002046723,-0.019958364,0.0016514678,-0.0008263395,0.00068382703,-0.0070826327,0.003969042,-0.0018817594,-0.0014843805,0.03213433,-0.0007204799,-0.0017762023,-0.0013038636,0.0035953482,0.005008293,0.0012202833,0.0041270005,0.025356576,-0.00077174394,-0.0089715645,0.014382115,-0.0070629437,0.0010131332,-0.00094998674,0.00024142841
CCL20,-0.002199209,0.0017109744,0.008951506,-0.001385558,0.0033123374,-0.0032883394,-0.00080989866,-0.00082517276,0.00252171,0.00019726244,-0.015223464,-0.0010493567,-0.002521671,-0.0021272884,0.01789975,-0.0012391667,0.040492296,0.051598616,0.018902048,-0.00057444605,0.045848873,0.004193747,0.0025499894,-0.0015758654,-0.00045518382,0.0046169017,-0.024605677,0.0025527515,0.04249627,0.012994315,-0.0030962015,0.0006853917,-0.00055820873,0.00249886
CXCL3,-0.0019591914,0.0026926273,0.00096697424,0.00041190148,-0.00047295087,-0.0014401635,-0.0018559401,0.0018792198,-0.0029092315,0.0006382897,-0.005830994,-0.0014713076,-0.0019823436,-0.0015592631,0.079337075,0.0018608036,8.577686e-06,-0.002024571,-0.01462848,0.0019014823,0.0012720266,-0.0012925691,0.0028587242,-0.0019433135,0.0005837663,-0.0020126114,-0.012459305,0.0047153407,-0.002718478,-0.007953543,-0.0010782693,-0.0004741315,-0.00083083846,-0.0032403567
MAFF,0.0013017306,0.00058364857,0.0005897717,0.0015014319,0.00021652029,-0.002132369,0.0002901222,-0.0035350376,0.0006050366,0.0023913218,-0.0149134565,0.0007861794,0.002074566,-0.0001555179,0.013863591,0.0029847221,-0.033437707,-0.03048088,8.742336e-05,0.0009460493,-0.03468734,-0.00076850515,0.0005131502,0.003265055,0.0007686814,0.005274473,-0.0013563592,-0.00672132,-0.027273512,0.008310061,-0.002079527,0.00014070047,-0.00010103642,0.0018038754
NFKB2,-0.0005034329,0.0006086452,-0.0027780843,0.0008418579,0.0010036431,-0.0009292022,-0.0015138012,0.0022844586,0.0002290587,-0.001038006,0.00056992593,-6.353937e-05,0.00016270285,-0.0018418421,0.0060646,0.0015271199,0.016331622,0.017024688,0.0061051943,-0.0003225828,0.01818209,-0.0014130044,0.0023729196,-0.00026514198,-0.00026295547,-0.0013284276,0.007287208,0.0068585617,0.008152472,0.00076772604,-0.0008874243,-0.0017273615,-0.0007984304,-0.000538895
TNFAIP2,0.0017015674,-8.658352e-05,-0.009586876,0.0016782442,-0.003006956,-0.0011118291,-0.0009911507,0.005598934,-0.0012375121,-0.0015731546,-0.001586212,-0.0007958268,0.0018872055,-0.0005987713,0.0061410144,0.0051288195,-0.04830423,-0.05188083,-0.011199584,0.0009436327,-0.05277322,-0.007922777,0.009027651,0.011946053,0.0013718538,-0.0018817637,0.08886003,-0.00857491,-0.018289562,0.040962618,-0.0022246728,-0.0030268158,-0.0035486335,-0.0030797024
HBEGF,0.0001938975,-0.0002353058,0.0066875257,-0.0007093613,-1.7632876e-05,-0.000677306,-0.0011781225,-0.0027417175,0.00103755,0.0010868682,-0.0039330507,0.0012094883,-0.0005842584,-0.0011254605,0.0058816704,-0.0014099955,-0.0076871533,0.0017793383,0.0074688094,-0.0017322339,-0.0024375808,0.0018217638,0.0054410393,0.005699409,-0.00026371924,0.005915549,0.050242446,-0.0040413155,0.0054693534,4.6734116e-05,-0.0020244352,0.0012355283,-4.9074784e-05,0.0025169365
KLF6,0.0056261574,0.0026485738,0.0024427415,-0.004164744,-0.00029360855,-0.010980704,0.0041628447,-0.004230394,-0.0044098147,0.003836297,-0.021826912,0.0029269992,0.0043528792,0.0016262138,-0.019245338,0.0074958075,0.008068957,0.013132124,-0.058108725,-0.004219755,0.011411626,-0.0008208559,0.008677673,0.014907427,0.0072132386,-0.00060277665,0.03168962,-0.013572796,-0.0017156897,-0.027416486,-0.0024554285,0.006054669,0.0013940326,0.0041903164
BIRC3,0.00050039066,0.0006275974,-0.0024137155,-0.00025702157,-0.00050454703,-0.0006645038,-0.0003452149,0.0014138257,0.0001029123,-8.922915e-05,0.0035419846,0.0012153054,0.00066922116,-0.00023847035,0.005349231,4.162106e-05,0.0020694586,0.0021817668,-0.015072742,-7.203492e-05,0.0020787378,-0.0006178253,-0.002429032,0.0016680775,4.548618e-05,-0.0005169445,0.025591154,0.004090996,-0.0028728459,0.0018733008,-0.00074071245,-0.0005687205,-0.00048225897,5.7879923e-05
PLAUR,0.005665844,-0.0017644209,0.007624454,0.008556044,-0.0051346524,0.0025863764,-0.007804191,-0.03310333,0.011229026,0.013894733,0.019890048,0.0040786304,0.0035032812,-0.0038979838,-7.760155e-05,0.012088001,-0.009797337,0.008564598,-0.041520417,0.00079452834,-0.0011323986,-0.003441608,0.025394663,-0.011304731,0.008832186,0.026128827,-0.09514697,-0.007918387,0.019112786,-0.0013182529,-0.0022452143,0.0065766685,0.008816004,0.0010382188
ZFP36,0.01628647,-0.0014495867,-0.0051804665,0.0017958828,0.004218175,-0.00064895244,-0.0057644527,-0.015584268,-4.699381e-05,0.011679077,-0.018302135,0.0044227038,0.007293857,0.003044185,0.0019226155,0.017587366,-0.03935796,-0.033636782,-0.018452447,0.0009597369,-0.037187856,-0.00048041178,0.012911843,0.0054852134,0.0084818285,0.00604447,0.064779624,-0.041521885,-0.0072603896,0.0009050864,-0.003883845,0.0083904,0.0099704545,0.0031570555
ICAM1,-0.0075352476,0.0017629608,-0.012799807,0.009624446,-0.005537707,0.0026143661,-4.0898078e-05,-0.0013472196,0.0047222795,0.00020420803,0.012262682,0.0019017436,-0.0032011468,-0.00042050905,0.013032791,0.008295782,-0.047936276,-0.048966944,0.20819955,0.0012140961,-0.05367759,-0.010759507,0.010435025,-0.00068635406,0.0067143557,0.007268619,-0.025862165,0.009159293,-0.037853412,0.018049676,6.0588198e-05,-0.010368944,-0.002423223,0.002643832
JUN,0.02062938,0.0049612476,-0.015251901,0.0031658574,-0.010178365,-0.012050328,-0.0017148089,0.0027849323,-0.003496381,0.0013030947,0.0035831525,-0.0014140186,-3.291065e-05,-0.007961996,-0.0059264963,0.013279269,-0.018285746,-0.019544866,-0.02548617,-0.009962679,-0.010846753,-0.007388738,0.012861879,0.0039961436,0.012972443,-0.00045365977,-0.02566737,0.0024453003,-0.066738725,-0.04399556,-0.009270016,-0.0007966708,0.0034878799,-0.0019109726
EGR3,0.0009915185,0.0005929064,0.0015297568,0.0004750103,0.0015293258,-0.0011475423,-0.0011338772,-0.0012656867,0.0005493416,0.0011346864,-0.002345194,0.00021579186,-1.7703085e-05,0.00017686146,-0.0012025884,-0.00039173465,-0.0055789985,-0.0037027393,-0.015403194,-0.0008720476,-0.0058892495,0.00070039224,0.0022426324,0.0013721953,0.0005880645,0.0012140966,0.0073169973,-0.0028447842,-0.0027650842,0.003792919,-0.0020364362,0.0005791663,-0.00044002643,0.0007495378
IL1B,-0.0077213775,0.01014753,0.019060891,-0.0068369056,0.0011101462,-0.0073585454,-0.0011784468,-0.0038274915,0.006677101,0.0005930891,-0.011321467,0.002386131,0.0025039222,-0.008205627,0.07091984,0.0003895983,0.042305242,0.049751453,0.036060806,0.0028115201,0.046297554,0.0013393479,0.0069080004,0.0002943827,-0.0018637362,0.010556339,-0.067850515,0.008362897,0.05156285,0.03565812,-0.0035084274,0.0019604496,0.0064582922,0.00144115
BCL2A1,-0.0040673157,0.0027291512,0.017829552,-0.0020499423,-0.00032715927,0.0027108295,-0.00045046056,-0.01920115,0.0046331217,0.0067818756,0.013853764,0.0016052712,0.0023192242,0.0061765932,0.002102629,0.005148296,-0.031263333,-0.029135944,-0.10471065,0.00915498,-0.03856632,-0.001209233,0.022265814,0.0059531205,4.2409924e-06,0.017267449,0.04493114,-0.012118255,-0.010958393,0.028321294,0.0069380323,0.008100522,-0.0009837532,0.0012511361
PPP1R15A,0.003056528,0.0042344327,0.010685932,-0.00096650876,-0.0042142593,-0.004818895,-0.005076713,-0.008830228,-0.0010407045,0.0022113894,-0.00827995,0.0015472636,-0.0006571714,-0.006029675,0.02994531,0.005010467,-0.008109814,-0.0028193747,-0.028997129,-6.595783e-05,-0.0004090281,-0.0048368247,0.0021297724,0.011788931,-0.001248475,0.013472944,0.097234905,-0.008072085,0.017762562,0.0045344867,-0.0021241282,0.0014652679,-0.0043215,-0.0024219526
ZC3H12A,0.0008693299,-0.0006762138,-0.006077041,0.00053364935,0.002332602,0.0017922538,-0.00011607888,-0.00471763,0.0040661967,0.0038789408,0.012842906,0.0024680824,0.002556668,-0.00020374954,-0.0026833655,0.00246233,-0.009439694,-0.009802241,-0.02415075,0.0034215131,-0.01060945,0.0023411661,0.0013189266,0.0012153896,0.00091331877,0.004169767,-0.021795347,0.005862294,-0.0103314435,-0.0018488484,0.0031853002,0.00066392653,0.0038266745,0.0018762049
SOD2,-0.013324192,0.016128598,0.001485097,-0.0019873765,0.00094110426,-0.0031793243,0.0012099553,-0.018200645,0.0043951524,0.0064639035,0.06236418,0.017907465,0.01072011,-0.0043588597,0.0793175,0.028684124,-0.2126969,-0.22077833,0.08656933,0.011440072,-0.22835313,-0.0039525563,-0.02479982,0.0144878775,0.009340016,0.011770658,0.0051156534,-0.016408661,-0.13686018,0.057380393,-0.0011138108,0.005684266,0.008420101,0.005656633
