,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.003600176,0.00995068,-0.023872264,-0.0027818065,0.0047817975,-0.0016109355,-0.012092055,0.0052440846,-0.0033779272,0.0030146432,0.100422524,0.010159128,0.0136610605,-0.0018053757,0.025641046,-0.0033357418,0.16467588,0.1441269,0.067735486,-0.0010468671,0.17191654,0.006709945,0.002480154,-0.0038155804,0.005956347,-0.012425989,-0.025367841,0.060521428,0.10321664,-0.0046748077,-0.004669613,-0.0006367813,0.015915941,-0.015362594
CXCL2,0.0003096698,-0.0018520369,-7.705227e-05,0.0018193608,-0.0010490501,-0.0045957784,-0.006924609,0.008036115,-0.005521529,-0.0022996718,-0.026708726,-0.0023706642,-0.0019575523,-0.0016356207,0.040400684,0.0016200688,0.022848938,0.021515436,0.0092641795,-0.0011174483,0.022906203,-0.0015078026,-0.00019228028,0.0023458274,-0.0024847626,0.0018799917,-0.018477684,-0.010591984,0.0060982327,0.0012274487,-0.0050230883,-0.0007017802,-0.00013131028,-0.0053827823
ATF3,-0.0024377718,-0.0012846173,0.00017154308,-0.0052567506,-0.0009972141,-0.019390233,-0.005134456,0.005167456,-0.007102877,0.008297107,-0.047191817,0.002267051,-9.437272e-06,-0.0041830824,0.015537641,-0.001734236,-0.0349311,-0.03195109,-0.10580976,-0.0052794674,-0.025751555,-0.0032751353,-0.018622981,-0.00020600065,0.0016335894,0.0009779527,-0.027597196,-0.025140487,-0.052645467,-0.01980559,-0.015437639,-0.007850477,-0.00078328484,-0.010135676
NFKBIA,-0.018199611,0.036438733,-0.036302656,-0.011990188,-0.0017749983,-0.009865211,-0.013487531,0.051843148,-0.010527198,-0.0090658115,0.10205803,0.0019881807,0.017436115,0.0024656677,0.055169817,-0.0006989026,0.30514216,0.28145647,0.010780521,-0.010617382,0.31486037,0.0024074686,0.016588585,-0.03250891,-0.001278027,-0.022045294,-0.084120855,0.037776798,0.16947298,0.00832848,-0.01050236,-0.01160544,0.01617359,-0.022047166
TNFAIP3,-0.0030701838,0.003482714,-0.008996527,-0.00057989155,-0.0011163569,0.0041465317,-0.0067583094,0.010347491,-0.0059158728,0.005320447,0.029766344,0.0049995733,0.009658514,-0.0013334122,0.023288622,-0.0017153296,0.027511299,0.01899039,-0.057259735,0.0035885181,0.030782977,0.0040867957,-0.00057772314,0.00085548783,-0.00010523268,-0.0063630478,0.0016734819,0.0330836,0.025822382,-0.0042372285,0.0006905758,-0.0018542759,0.011534551,-0.002383175
PTGS2,-0.00032755427,7.639663e-05,0.0021460243,-0.00045796647,0.00020587487,-0.0016838699,-0.00011238643,9.100566e-05,-0.002097248,-0.00055348704,-0.0074533443,0.0007718964,-0.00024371638,-0.0011117116,0.005199113,0.00040106758,-0.003535492,-0.004506072,-0.017337153,0.00043853797,-0.0026805473,-0.0010049824,0.00023158517,0.001540851,0.0007894784,0.002576629,0.0024800668,-0.0015725942,-0.00024995528,0.0073163463,-0.00040590556,0.0011223713,-0.0007786773,-8.3694744e-05
CXCL1,0.00043156586,-0.0020406654,0.006728462,-0.0057042837,-0.0067803212,-0.009098625,-0.014755367,0.024296258,-0.0030955176,-0.0002134721,-0.07648602,0.00023958342,-0.0046087783,-0.0067391642,0.06316689,0.0045526205,0.01037666,0.006706778,-0.047198635,-0.0048943367,0.012279017,-0.012804425,0.00025053785,0.0048115156,-0.006219523,0.0032500431,-0.025786523,-0.02785738,0.048460063,0.023472283,-0.011997816,-0.0039996933,0.0020919507,-0.0033655611
IER3,-0.0012846427,-0.0022859087,0.002690244,-0.0032593892,-4.0665425e-05,0.0014742872,0.0025361488,-0.0026942168,-0.0011874323,0.0017675773,-0.00068996946,-0.00034111072,0.0010364959,0.0018183962,0.014050628,-0.0024165956,0.032725755,0.030697787,-0.023697361,-6.095221e-06,0.03341498,-0.000324448,0.0011828487,0.0026778453,-0.00029688896,0.004435402,-0.01354848,0.0048554507,0.03193686,-0.009194424,2.0202162e-05,0.0065470776,0.005162844,0.0023086115
CD83,-0.01562668,-0.0009141486,0.0020225735,0.0004048834,0.005497524,-0.002096182,-0.0062667015,0.0062709344,-0.00025138885,0.0025112228,-0.009904156,0.003349549,0.0033869082,0.0051751626,0.02014952,2.9641307e-05,0.022608891,0.026046742,0.06528558,-0.0042729904,0.028109698,-0.0021171556,0.012114069,0.0075647477,0.0020425315,0.0017278261,0.03303707,-0.009419471,0.0038109233,0.0022233848,-0.011751641,0.0005829868,0.0043011457,-0.0033315825
CCL20,-0.005384181,-0.00082102284,0.007988607,-0.0026686064,0.0007305888,0.004236945,-0.003561584,-0.00064053,-9.218324e-05,0.0028585987,-0.027146362,-0.001511862,0.0016359407,0.004546357,0.034419976,-0.001266228,0.07044313,0.07158864,0.02350094,-0.0038431615,0.07141839,0.0020052397,-0.005950521,0.0016520958,0.0027301135,0.0029187668,-0.023030799,0.00081476424,0.06645498,-0.0006210473,0.00094895915,0.007665318,0.0058142133,0.0022104832
